	GSM2345472	GSM2345460	GSM2345464	GSM2345473	GSM2345470	GSM2345461	GSM2345466	GSM2345463	GSM2345469	GSM2345471	GSM2345462	GSM2345465	GSM2345468	GSM2345467	GSM2345459
Tmem14a	54	60	52	23	35	26	36	49	58	25	27	37	50	45	70
Tmem14c	932	824	991	334	734	575	847	704	742	285	454	845	972	820	931
Tmem150a	120	114	76	44	50	60	78	62	92	44	74	80	98	70	88
Tmem150b	2	3	6	0	2	1	2	13	5	0	5	1	0	1	1
Tmem150c	676	439	445	343	293	339	623	364	608	271	414	620	490	266	383
Tmem151a	79	65	147	32	61	58	137	114	67	37	86	121	72	50	70
Tmem151b	180	238	200	113	210	218	256	411	229	89	88	264	258	216	234
Tmem154	106	49	58	54	61	40	72	39	84	52	43	57	89	59	46
Tmem156	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tmem158	28	25	40	8	14	25	38	30	25	6	37	37	30	14	31
Tmem159	410	229	275	140	260	192	288	221	282	153	111	238	315	258	243
Tmem160	280	108	203	87	228	99	171	92	152	62	78	152	294	281	149
Tmem161a	757	388	524	252	444	333	515	384	521	225	250	504	610	477	399
Tmem161b	71	174	78	71	14	84	143	131	140	67	59	133	49	29	153
Tmem163	2208	1371	2112	901	1363	1338	2097	1416	1792	749	1173	2015	1968	1355	1492
Tmem164	1554	1790	1778	744	1186	1329	2155	1350	1778	670	1135	2150	1635	1101	1782
Tmem165	591	731	672	329	280	439	761	396	646	272	501	770	629	323	654
Tmem167	908	903	794	560	484	665	1075	546	923	442	660	1000	757	486	811
Tmem167-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem167-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem167-ps3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem167b	2077	1160	1922	1008	876	1306	2009	1176	1736	859	689	1949	1561	893	1404
Tmem168	267	402	180	166	138	230	304	268	316	174	352	294	267	142	415
Tmem169	59	56	47	42	28	21	72	22	65	33	11	86	44	18	37
Tmem17	67	74	81	37	47	51	67	47	76	34	27	81	77	59	65
Tmem170	119	73	49	78	47	38	76	45	119	50	68	68	94	50	69
Tmem170b	101	576	264	147	52	342	486	542	323	145	277	617	107	54	529
Tmem171	1	4	1	0	0	1	0	11	3	1	10	4	7	0	4
Tmem173	3	2	5	6	1	6	6	6	18	1	8	6	24	4	2
Tmem174	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Tmem175	258	266	179	110	157	182	177	209	225	123	137	174	222	136	273
Tmem176a	1654	977	1248	708	999	901	1277	994	1255	556	1152	1204	1394	1075	1105
Tmem176b	3490	1649	2617	1206	2289	1562	2318	1599	2312	998	1644	2230	3092	2366	1857
Tmem177	170	66	37	57	103	45	75	41	114	45	82	49	138	105	59
Tmem178	0	7	2	0	1	2	2	0	3	0	2	2	6	3	3
Tmem178b	291	909	531	442	155	704	1152	1057	954	357	913	1372	334	170	1092
Tmem179	36	79	19	8	25	38	24	28	22	4	117	36	40	21	103
Tmem18	208	239	203	162	124	194	281	228	332	129	143	330	218	137	261
Tmem180	440	236	228	144	217	143	254	155	190	107	178	213	268	259	221
Tmem181a	948	1809	920	648	456	862	1536	986	1162	551	968	1283	780	464	1417
Tmem181b-ps	648	942	451	444	200	328	690	466	609	400	242	703	392	311	529
Tmem181c-ps	2	4	2	0	0	0	0	0	0	0	0	2	0	0	0
Tmem182	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
Tmem183a	1041	928	835	426	543	475	932	688	917	406	509	864	999	571	907
Tmem184a	1751	1170	1375	751	925	813	1418	1138	1278	594	1055	1369	1439	969	1174
Tmem184b	1406	1364	1304	829	886	1090	1788	1290	1487	710	1519	1540	1370	993	1451
Tmem184c	232	586	224	378	82	331	629	345	457	333	203	532	157	101	598
Tmem185b	213	141	174	95	119	117	161	126	163	75	217	152	227	161	211
Tmem186	210	167	47	108	144	79	115	85	224	116	251	79	234	136	195
Tmem189	324	273	321	121	252	229	351	424	309	122	323	308	460	293	261
Tmem19	437	334	363	234	285	269	438	316	426	180	270	412	390	272	330
Tmem190	6	2	6	4	6	4	5	4	8	2	8	7	11	4	8
Tmem191c	87	97	70	40	58	60	103	126	75	36	50	93	97	88	75
Tmem192	372	147	310	139	282	179	260	262	284	109	161	249	352	299	136
Tmem194	48	69	37	54	29	24	54	34	66	38	51	71	48	26	39
Tmem194b	60	75	74	37	37	28	95	68	89	30	55	93	61	44	37
Tmem196	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0
Tmem198	657	308	771	234	424	324	812	404	469	160	149	664	565	533	310
Tmem198b	65	79	73	35	44	63	84	91	83	48	40	68	71	42	69
Tmem199	579	275	262	225	321	194	260	163	385	154	294	209	469	364	291
Tmem2	151	545	441	100	35	432	483	498	220	103	444	468	128	55	645
Tmem200a	0	16	2	3	0	9	3	5	2	0	51	1	3	0	11
Tmem200b	1	1	35	3	1	8	21	17	2	1	2	28	7	3	1
Tmem200c	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0
Tmem201	274	257	187	110	147	167	254	168	256	100	205	177	272	175	248
Tmem202	0	0	1	1	0	2	0	1	0	0	13	0	1	2	0
Tmem203	197	84	146	51	140	126	132	118	123	49	92	126	192	150	118
Tmem204	2	2	7	7	6	10	9	3	9	0	9	0	22	11	0
Tmem205	414	141	267	102	354	149	203	177	299	114	139	225	429	375	177
Tmem206	2603	2122	1503	1159	1663	1083	1796	1269	2104	984	1019	1632	2213	1568	2416
Tmem207	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0
Tmem208	605	324	456	192	446	289	361	299	425	174	243	401	562	443	372
Tmem209	283	345	293	212	120	248	388	268	351	209	234	384	241	124	328
Tmem210	3	2	2	0	0	4	3	4	5	0	1	3	0	2	1
Tmem211	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0
Tmem212	4	6	4	2	2	1	5	6	0	0	24	5	2	0	5
Tmem213	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Tmem214	3085	1809	2147	1140	1706	1133	2202	1210	2017	840	892	1828	2806	2013	1573
Tmem215	5683	2682	3557	3147	2701	2356	4748	1743	5215	2798	1193	4769	4090	2836	2724
Tmem216	175	118	90	61	122	79	80	95	125	51	60	80	176	88	95
Tmem217	4	4	6	4	0	2	7	5	3	4	8	2	10	4	4
Tmem218	679	236	476	285	358	224	481	182	422	181	110	440	511	340	238
Tmem219	790	341	592	296	576	303	536	380	573	238	185	533	646	608	336
Tmem220	64	35	50	36	16	26	61	37	55	32	36	46	50	26	28
Tmem221	16	17	7	2	11	8	7	5	18	8	5	9	31	12	7
Tmem222	749	431	671	286	586	413	539	483	485	195	347	591	692	557	404
Tmem225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem229a	14	58	34	18	17	48	57	44	47	17	37	70	34	19	46
Tmem229b	4570	2251	2897	1586	3274	1594	3647	1332	3920	1275	978	3176	4707	3476	2521
Tmem229b-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem230	401	296	275	219	269	275	368	237	416	184	173	328	402	263	259
Tmem231	361	337	270	214	205	255	377	259	358	154	220	379	367	222	385
Tmem232	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Tmem233	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Tmem234	1205	899	1170	492	744	780	1064	911	1050	438	626	1073	1200	695	956
Tmem235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem236	0	5	0	1	0	0	0	0	0	0	1	1	1	0	0
Tmem237	183	242	173	114	85	132	191	139	225	78	103	212	119	100	201
Tmem238	203	96	209	69	177	98	179	118	147	44	106	143	387	282	147
Tmem239	0	1	1	0	0	0	0	4	0	1	0	1	0	0	0
Tmem240	41	8	20	17	40	14	14	29	29	17	12	33	45	42	8
Tmem241	146	137	172	66	86	127	146	107	159	52	90	182	155	82	136
Tmem242	724	365	515	259	445	305	486	317	519	221	193	453	595	439	403
Tmem243	212	139	145	110	120	73	161	119	226	107	89	197	144	90	104
Tmem245	442	1779	526	742	240	877	1284	1070	1258	627	703	1495	468	263	1330
Tmem246	184	111	95	94	103	61	116	120	140	87	137	132	168	127	110
Tmem247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem248	3916	1628	3245	1596	1876	1599	3137	1737	2725	1178	863	3062	3015	2049	1531
Tmem25	302	216	191	121	174	199	193	239	217	102	134	204	228	165	174
Tmem251	319	257	699	156	191	266	559	369	325	119	298	652	276	222	282
Tmem252	3	14	23	4	3	19	11	23	2	2	21	9	3	3	6
Tmem253	12	19	11	6	6	2	7	15	14	2	8	11	8	6	11
Tmem254a	125	82	132	52	104	56	114	74	133	45	61	112	161	166	54
Tmem254b	125	82	132	52	104	56	114	74	133	45	61	112	161	166	54
Tmem254c	150	110	262	63	180	111	211	134	120	46	73	180	210	94	126
Tmem255a	132	8	58	118	39	26	77	19	122	86	26	81	87	43	9
Tmem255b	0	0	6	0	0	1	1	0	1	0	0	1	2	3	0
Tmem256	751	252	605	254	704	314	470	320	513	188	238	436	654	701	278
Tmem258	1418	997	1206	466	1138	689	980	567	913	379	258	919	1310	1133	1026
Tmem259	1527	997	1415	579	1074	818	1468	915	1161	505	654	1229	1655	1308	1020
Tmem26	0	10	2	2	0	3	1	2	3	0	2	5	1	0	19
Tmem260	385	449	309	323	177	335	487	336	557	230	353	464	413	204	421
Tmem261	274	128	147	97	193	97	138	82	186	80	105	148	246	219	138
Tmem263	791	1234	1024	579	375	834	1445	928	1056	492	659	1459	554	514	1163
Tmem265	24	26	16	15	20	20	24	34	31	13	35	24	16	38	13
Tmem266	36	23	60	22	38	28	57	26	41	20	30	48	53	42	25
Tmem27	7878	7914	6959	4162	2895	8096	7487	7466	7911	3385	3682	7396	5687	2852	8155
Tmem28	275	117	134	178	222	127	189	134	264	138	209	221	311	228	153
Tmem29	93	137	111	49	58	84	117	116	111	38	67	120	99	49	95
Tmem30a	1711	3675	2109	2375	742	2838	4537	2902	3722	1977	2040	4835	1210	924	3513
Tmem30b	529	413	550	285	264	462	719	671	569	228	428	682	576	310	507
Tmem30c	6	28	6	1	3	8	6	8	6	2	4	6	3	4	11
Tmem33	1146	1072	746	680	431	825	1165	768	1182	563	772	1109	788	488	1087
Tmem35	11	0	3	1	4	3	1	3	12	6	1	6	17	7	0
Tmem37	6	10	8	1	3	7	4	12	5	1	13	11	17	10	14
Tmem38a	916	419	704	369	643	378	553	354	578	234	266	611	828	661	452
Tmem38b	192	120	123	85	70	80	143	96	128	67	107	146	127	79	123
Tmem39a	1658	847	849	673	633	526	974	510	1128	548	452	922	1194	646	704
Tmem39b	132	102	87	56	92	63	96	65	106	51	63	99	119	89	88
Tmem40	4	18	22	2	5	11	11	7	4	0	13	7	16	8	14
Tmem41a	46	91	41	19	40	39	43	58	39	20	37	37	57	50	103
Tmem41b	735	701	683	442	301	401	846	521	741	354	629	762	589	373	526
Tmem42	300	144	339	149	260	172	312	191	290	125	145	331	343	246	167
Tmem43	438	390	495	222	320	340	551	506	358	174	670	466	501	327	340
Tmem44	6	33	11	4	11	12	13	21	10	5	12	9	13	11	11
Tmem45a	0	2	3	0	2	2	3	1	5	2	1	5	7	4	0
Tmem45a2	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0
Tmem45b	1	2	0	0	0	2	3	161	3	1	15	1	6	7	1
Tmem47	2	18	7	8	2	11	9	2	11	5	7	14	9	1	7
Tmem5	250	225	265	143	100	217	331	299	271	119	279	329	226	113	239
Tmem50a	1520	1089	1316	616	1030	928	1265	1221	1261	515	576	1337	1336	935	1078
Tmem50b	1090	1366	1409	511	711	871	1366	1179	985	389	715	1195	1086	724	1466
Tmem51	451	308	389	187	420	211	459	265	359	149	598	408	499	430	379
Tmem52	6	0	9	1	4	2	3	10	2	3	1	6	1	4	1
Tmem52b	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Tmem53	63	49	62	39	70	46	61	61	48	26	40	56	71	61	65
Tmem54	0	0	1	0	0	4	1	57	2	0	0	2	4	3	0
Tmem55a	489	434	396	288	222	311	454	274	560	257	354	499	349	263	398
Tmem55b	1145	705	975	501	789	458	948	618	905	443	581	951	1084	852	566
Tmem56	328	231	373	474	162	209	813	143	712	371	385	769	274	191	252
Tmem57	1529	2220	1843	1054	909	1539	2574	1713	2164	894	1200	2682	1529	970	1994
Tmem59	6373	3847	5555	2670	3788	4069	5321	5176	5477	2237	2589	5494	5790	3704	4214
Tmem59l	95	31	17	98	37	17	20	13	68	15	9	20	69	34	40
Tmem60	190	118	129	90	146	78	117	118	151	61	110	128	157	92	136
Tmem62	324	256	232	177	164	149	290	183	261	127	193	246	288	180	244
Tmem63a	2815	1711	2151	1060	1742	1122	2533	1144	1804	1001	528	1997	2296	1910	1815
Tmem63b	1040	1056	956	408	654	766	1115	955	798	373	607	1021	1096	704	936
Tmem63c	131	56	55	76	53	50	61	53	72	61	47	79	63	39	41
Tmem64	378	459	381	325	187	353	533	336	660	259	300	562	420	202	496
Tmem65	3692	3419	4132	2589	1286	2330	5564	2843	4630	2216	2348	5104	2546	1532	3430
Tmem67	167	227	158	122	56	130	221	185	184	93	108	215	120	72	156
Tmem68	415	302	212	209	125	143	286	138	339	183	140	277	281	137	262
Tmem69	154	122	62	97	82	80	83	40	168	70	141	79	164	83	107
Tmem70	420	355	275	210	155	208	371	218	395	167	243	301	326	177	317
Tmem71	80	119	54	80	9	59	67	52	72	58	123	102	39	26	158
Tmem72	359	2572	506	577	148	625	1537	1247	826	472	368	1734	283	235	1013
Tmem74	0	1	3	1	1	0	1	0	1	0	3	1	0	0	2
Tmem74b	5	3	2	3	4	0	6	2	1	2	7	2	2	4	7
Tmem79	19	14	11	11	9	7	15	20	18	8	20	8	36	17	8
Tmem8	1161	691	431	427	511	438	579	558	758	338	352	539	779	567	691
Tmem80	376	187	155	141	186	111	182	179	216	138	166	198	252	192	170
Tmem81	28	27	23	16	23	24	29	41	47	17	22	36	31	29	30
Tmem82	6	11	2	2	1	2	2	17	4	0	4	4	8	1	4
Tmem86a	255	275	634	102	307	262	407	374	286	86	220	500	320	252	325
Tmem86b	58	215	64	49	48	61	104	126	102	45	47	104	70	65	130
Tmem87a	469	644	365	284	168	365	549	454	551	217	329	603	413	198	457
Tmem87b	376	937	572	382	161	680	1006	846	778	334	616	1052	399	209	893
Tmem88	12	11	20	2	18	14	11	9	19	0	6	18	36	17	7
Tmem88b	27	53	41	7	28	54	36	65	55	26	24	64	34	26	48
Tmem89	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem8b	349	354	328	229	179	289	517	317	484	181	192	463	337	226	330
Tmem8c	0	1	3	0	0	1	4	11	0	0	2	1	0	0	5
Tmem9	785	461	628	273	601	488	564	588	571	241	395	530	766	651	598
Tmem91	4	17	17	0	16	20	11	11	12	2	4	23	22	24	17
Tmem92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tmem94	869	748	712	554	612	497	957	722	898	431	614	813	918	721	747
Tmem95	2	2	1	0	0	1	2	2	4	1	1	0	0	0	1
Tmem97	541	221	499	149	534	460	441	203	1877	235	223	505	2817	689	251
Tmem98	338	257	280	141	251	265	282	372	324	135	174	265	384	242	287
Tmem9b	796	517	556	349	580	428	561	460	659	297	357	543	685	558	547
Tmf1	149	641	263	289	81	465	757	477	402	272	462	731	111	109	593
Tmie	8	70	17	6	4	31	29	46	17	4	23	16	25	3	79
Tmigd1	0	3	2	0	0	1	0	0	2	0	1	2	1	4	3
Tmigd3	691	97	243	225	428	90	236	73	366	188	43	262	396	379	92
Tmlhe	58	58	31	49	14	44	46	50	71	32	19	72	44	15	43
Tmod1	727	527	744	397	404	683	955	774	908	383	228	881	627	456	535
Tmod2	1152	1908	1504	1874	491	1663	3760	1512	2934	1614	1945	3559	990	595	2325
Tmod3	310	685	351	232	138	401	535	562	477	229	529	462	282	136	685
Tmod4	5	17	1	0	0	1	0	0	3	0	2	7	2	1	5
Tmpo	1227	2869	1899	1044	636	1596	3030	1815	2159	899	1059	3078	1267	786	2527
Tmppe	145	131	77	108	71	88	128	105	184	81	254	93	146	82	145
Tmprss11a	1	7	1	1	0	0	0	2	1	1	1	0	0	0	2
Tmprss11b	6	21	7	7	5	6	15	14	12	8	6	13	3	1	15
Tmprss11c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmprss11d	0	3	0	2	0	0	1	3	1	3	1	2	0	0	3
Tmprss11e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmprss11f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmprss11g	2	2	1	1	1	5	4	4	4	3	1	5	0	2	5
Tmprss12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmprss13	0	0	0	0	0	0	1	2	1	1	0	0	1	0	0
Tmprss15	1	2	0	0	0	0	0	1	1	0	2	0	0	0	2
Tmprss2	265	81	362	141	210	148	382	311	355	78	367	393	338	222	83
Tmprss3	0	1	0	0	1	1	2	1	1	0	1	1	2	1	2
Tmprss4	946	573	796	402	730	439	862	433	672	336	241	685	846	752	519
Tmprss5	1	1	2	0	0	0	2	2	3	1	1	2	2	1	2
Tmprss6	32	20	40	16	26	55	53	66	43	11	29	65	49	24	15
Tmprss7	1	14	0	0	0	3	3	7	0	0	4	2	1	0	8
Tmprss9	2	1	0	2	0	3	0	1	1	0	4	1	2	1	1
Tmsb10	662	892	944	208	502	681	727	1133	579	243	796	718	818	607	959
Tmsb15a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmsb15b1	90	136	140	56	92	146	109	140	162	35	56	138	131	82	151
Tmsb15b2	1494	2278	2346	789	1505	1714	2146	1788	2413	825	612	2496	2143	1351	2731
Tmsb15l	411	777	546	228	416	480	511	510	560	252	154	577	522	410	737
Tmsb4x	2759	1399	2151	1323	1770	1524	1992	2611	3067	1206	870	2280	2672	1857	1589
Tmtc1	80	484	137	122	34	291	281	205	188	105	743	217	72	28	401
Tmtc2	256	557	394	286	82	514	745	594	577	259	481	788	208	109	605
Tmtc3	1002	1540	831	1447	252	1079	2325	1079	1719	1461	675	2060	534	303	1513
Tmtc4	285	355	260	203	110	179	370	192	355	184	141	328	234	123	292
Tmub1	383	144	273	139	333	152	252	168	256	106	181	221	400	426	209
Tmub2	990	609	787	381	669	541	824	644	704	265	359	731	908	698	606
Tmx1	1550	2160	1692	979	761	1590	2253	1749	1841	784	1220	2406	1289	781	2182
Tmx2	1335	802	913	487	743	633	938	618	935	359	645	902	1063	778	815
Tmx3	374	683	462	568	148	587	913	692	818	472	494	977	328	183	654
Tmx4	2202	1718	2648	1410	929	1535	3741	1620	3138	1250	978	4062	1758	1048	1563
Tnc	0	1	2	2	0	7	5	0	0	0	18	5	1	2	5
Tnf	28	5	37	3	5	10	35	28	70	12	6	52	52	7	10
Tnfaip1	871	841	734	375	519	653	812	632	879	321	677	659	1014	537	851
Tnfaip2	15	41	144	8	16	123	188	166	45	15	46	284	20	16	29
Tnfaip3	1264	2802	3555	1226	915	5670	10509	3310	5559	848	207	8785	1321	1371	1811
Tnfaip6	0	7	5	1	1	0	2	0	5	0	0	1	2	1	3
Tnfaip8	127	268	220	126	75	197	206	103	236	154	218	230	178	92	304
Tnfaip8l1	20	48	44	9	23	16	38	17	25	9	10	32	37	23	37
Tnfaip8l2	1	4	2	1	0	0	1	1	1	1	0	3	6	1	1
Tnfaip8l3	20	25	11	8	4	14	17	17	19	4	17	5	6	3	29
Tnfrsf10b	17	111	36	16	17	17	47	63	30	9	37	57	22	19	59
Tnfrsf11a	99	70	143	72	89	77	229	50	202	62	37	273	146	94	75
Tnfrsf11b	33	11	59	47	7	14	136	13	26	11	171	29	23	8	13
Tnfrsf12a	108	115	401	26	76	140	221	238	126	32	598	342	182	92	123
Tnfrsf13b	1	0	2	1	0	3	3	1	19	1	0	2	10	1	4
Tnfrsf13c	0	6	0	0	0	1	1	3	1	1	0	6	0	0	1
Tnfrsf14	20	15	7	12	5	7	7	8	21	8	5	14	21	4	13
Tnfrsf17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf18	3	13	3	12	2	1	7	14	6	3	5	9	3	1	8
Tnfrsf19	1	2	15	0	3	43	7	6	22	0	3	9	32	9	1
Tnfrsf1a	607	132	322	231	395	168	360	200	445	172	1201	351	543	431	161
Tnfrsf1b	4	4	11	10	3	5	7	50	14	1	57	9	21	3	7
Tnfrsf21	344	210	567	256	321	255	663	413	656	153	397	662	605	370	286
Tnfrsf22	179	143	75	78	67	46	127	57	138	91	40	126	102	44	79
Tnfrsf23	238	57	190	109	127	77	232	50	176	70	118	157	211	126	77
Tnfrsf25	1	2	0	1	0	0	0	1	0	0	3	0	0	0	0
Tnfrsf26	19	10	8	7	3	8	16	7	11	6	3	10	7	9	9
Tnfrsf4	1	8	8	0	5	3	7	16	9	3	1	8	6	2	6
Tnfrsf8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Tnfrsf9	495	138	179	116	212	70	176	70	213	113	446	167	263	229	138
Tnfsf10	27	29	33	28	23	25	46	19	112	19	126	54	42	14	31
Tnfsf11	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Tnfsf12	264	83	168	109	169	98	173	102	167	78	98	169	219	213	86
Tnfsf13	12	6	9	13	2	6	10	0	5	3	0	13	5	11	4
Tnfsf13b	3	6	3	5	3	3	3	3	6	0	5	3	2	1	2
Tnfsf14	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Tnfsf15	0	1	0	2	0	0	1	2	0	0	0	1	1	0	2
Tnfsf18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Tnfsf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf9	13	27	3	13	4	7	7	9	12	11	65	7	10	9	19
Tnfsfm13	91	33	55	32	59	35	73	55	63	41	41	69	88	36	42
Tnik	355	368	222	346	139	256	514	275	601	275	393	556	260	160	207
Tnip1	473	455	844	221	309	282	613	602	447	186	521	717	436	355	443
Tnip2	126	139	97	72	88	68	125	115	115	50	157	121	150	88	95
Tnip3	3	6	1	0	0	0	4	1	4	0	7	3	1	0	3
Tnk1	229	231	238	137	190	161	289	233	286	126	207	240	277	250	184
Tnk2	634	629	643	415	394	417	934	599	688	281	581	900	706	496	634
Tnks	740	2032	979	993	357	1438	2107	1653	2013	859	1316	2340	856	432	1898
Tnks1bp1	336	338	318	217	224	298	428	624	555	216	883	383	475	291	384
Tnks2	1527	4908	2649	1441	683	3618	4528	4022	3334	1306	3010	4731	1550	738	4642
Tnmd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnn	0	1	1	1	3	0	2	10	6	0	2	8	5	2	0
Tnnc1	21	29	32	5	20	21	21	41	24	9	27	21	19	19	19
Tnnc2	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0
Tnni1	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0
Tnni2	0	0	0	0	0	0	0	19	0	0	1	1	1	0	0
Tnni3	0	1	1	0	0	1	0	0	2	0	0	3	3	3	1
Tnni3k	4	2	1	0	3	1	1	0	0	3	0	0	1	0	4
Tnnt1	1	1	2	0	2	0	0	0	1	0	0	2	0	1	1
Tnnt2	0	0	1	0	0	0	3	2	0	0	1	0	0	0	0
Tnnt3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnpo1	1979	4680	2291	2481	826	2592	4943	2867	4315	2039	2920	5492	1738	933	3846
Tnpo2	1392	1563	1063	720	874	873	1451	864	1457	499	1131	1372	1493	890	1346
Tnpo3	711	1233	689	585	261	772	1330	875	1081	464	900	1167	640	303	1272
Tnr	1785	5210	1498	2718	758	4712	3551	5469	4578	2167	1747	4373	1443	684	6112
Tnrc18	807	3023	1290	963	480	1971	2837	2116	1972	714	1613	2637	1209	588	2909
Tnrc6a	263	1967	513	634	199	861	1161	1444	1086	544	1027	1426	386	282	1318
Tnrc6b	377	2088	565	716	238	1276	1544	1492	1354	598	1051	1671	424	230	1553
Tnrc6c	433	1199	414	590	213	554	983	704	1048	468	721	969	464	269	984
Tns1	9	23	68	7	30	105	43	81	162	14	60	74	203	53	22
Tns2	517	264	419	373	363	255	568	313	679	339	141	672	634	407	197
Tns3	1816	2650	1774	1605	865	2028	3229	1714	2914	1313	814	3091	1991	821	2435
Tns4	1	13	6	1	3	19	3	16	4	3	5	4	5	0	9
Tnxa	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Tnxb	3	6	7	4	4	23	9	9	27	1	7	4	34	13	8
Tob1	2212	1551	1023	1699	1017	2109	3082	1714	3863	1312	372	1993	2017	1059	1320
Tob2	377	704	506	285	233	884	1025	748	892	257	356	1008	560	298	597
Toe1	322	224	182	144	131	138	226	169	280	119	154	226	258	167	196
Tollip	4122	2269	2958	1622	2178	2013	3386	2605	3249	1422	1974	3362	2952	2083	2354
Tom1	861	283	641	312	653	334	618	336	710	308	486	561	903	735	295
Tom1l1	295	409	267	189	124	249	345	346	360	137	332	316	284	126	452
Tom1l2	1786	1211	1196	911	1199	998	1609	1045	1832	747	986	1558	1644	1264	1055
Tomm20	1581	1565	1860	794	1074	1512	2031	1794	2041	661	1407	2003	1835	1148	1693
Tomm20l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm22	727	523	647	218	546	433	515	544	565	226	421	581	719	585	564
Tomm34	768	505	524	281	597	406	551	554	736	240	248	512	763	686	461
Tomm40	488	388	508	214	378	357	547	353	512	165	375	468	727	377	465
Tomm40l	693	228	500	219	449	279	423	217	461	130	176	420	641	543	273
Tomm5	379	212	247	98	257	190	189	200	268	86	172	175	355	292	233
Tomm6	1166	609	922	396	1132	544	768	625	866	311	389	632	1221	1174	640
Tomm7	947	513	704	312	678	491	540	512	694	271	328	581	901	754	580
Tomm70a	671	972	770	512	303	797	1166	826	1092	432	845	1181	648	364	1098
Tomt	18	0	0	3	7	4	0	10	9	8	2	5	10	6	9
Tonsl	1224	818	1079	379	1072	738	889	771	990	329	503	883	1390	1095	834
Top1	285	1792	526	554	203	852	1327	995	751	518	1083	1340	298	258	1948
Top1mt	19	20	15	9	6	14	17	21	30	3	18	21	29	9	27
Top2a	325	2838	929	557	221	361	2049	484	693	599	147	1888	307	184	2576
Top2b	303	1924	630	623	160	1322	1680	1489	1091	524	1295	1750	330	240	1861
Top3a	155	140	95	84	90	91	162	102	123	49	97	103	146	105	122
Top3b	530	461	361	268	333	299	461	341	451	234	297	421	512	371	385
Topaz1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Topbp1	211	1065	467	221	81	406	892	412	437	237	234	912	191	86	771
Topors	306	788	172	406	156	439	446	437	674	315	391	408	228	185	638
Toporsl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Toporsos	156	75	99	56	95	50	95	59	87	48	41	82	138	102	87
Tor1a	526	311	398	202	332	300	376	347	410	150	210	366	529	362	351
Tor1aip1	748	806	780	540	406	713	1160	934	1097	489	662	1313	786	434	820
Tor1aip2	2248	2681	2215	1570	1172	2025	2718	2358	2815	1179	2241	2936	2079	1245	2486
Tor1b	1696	1524	1615	812	1030	1028	1848	1243	1572	708	823	1831	1641	988	1392
Tor2a	651	681	769	255	558	493	727	651	613	210	491	693	871	543	733
Tor3a	943	211	489	509	405	197	492	225	496	385	595	487	525	421	212
Tor4a	346	148	175	181	271	136	216	120	312	152	258	203	393	306	181
Tox	220	305	328	200	147	231	380	385	411	189	251	444	330	155	274
Tox2	2	7	7	1	1	18	5	9	7	0	27	1	6	1	16
