	GSM4743729	GSM4743730	GSM4743731	GSM4743732	GSM4743733	GSM4743734	GSM4743735
Efemp2	1213	1432	772	1372	1335	1024	1172
Efhb	14	21	16	22	20	4	15
Efhc1	569	673	528	624	716	527	601
Efhc2	640	866	681	879	868	470	841
Efhd1	79	95	57	50	32	36	67
Efhd2	1904	2456	1671	2411	2028	1452	1981
Efl1	1165	1259	999	1291	1251	979	1201
Efna1	491	470	266	385	303	285	328
Efna2	470	472	338	497	438	369	492
Efna3	0	1	3	7	1	7	1
Efna4	4	0	3	1	3	1	3
Efna5	1205	1233	630	897	958	748	787
Efnb1	1454	1592	1185	1684	1316	1293	1488
Efnb2	690	654	732	607	560	593	522
Efnb3	1030	793	928	1095	860	730	687
Efr3a	5782	6178	4985	6331	6061	5487	6172
Efr3b	965	936	969	1138	904	720	799
Efs	28	20	26	18	16	13	14
Eftud2	2154	2100	1847	2322	2012	1993	1991
Egf	1954	2245	1693	2201	1881	1921	2092
Egfem1	3	0	0	3	1	0	2
Egfl6	10	6	5	8	8	8	10
Egfl7	1368	1280	1037	1186	893	1034	1107
Egfl8	8	12	21	14	12	21	14
Egflam	450	346	416	323	275	298	243
Egfr	1106	1310	928	1337	1183	920	1241
Egln1	3432	4018	2896	4004	3507	3194	3911
Egln2	3094	3118	2106	3124	2896	2765	2897
Egln3	85	72	53	69	67	52	82
Egr1	2542	4153	1776	2586	1813	1059	6252
Egr2	1	7	9	5	3	1	11
Egr3	3	2	6	1	1	6	5
Egr4	3	6	0	1	5	3	1
Ehbp1	1728	1825	1561	1925	1811	1518	1825
Ehbp1l1	282	272	275	283	237	247	242
Ehd1	1750	1764	1170	1744	1512	1762	1738
Ehd2	693	483	512	567	349	564	525
Ehd3	1591	2040	1310	1800	1487	1444	1712
Ehd4	2454	1893	1720	1801	1485	1864	2259
Ehf	1284	1189	930	1343	1120	943	920
Ehhadh	2954	2927	1676	2267	2668	2710	2328
Ehmt1	1567	1527	1446	1691	1518	1464	1377
Ehmt2	9033	9598	7626	10377	8819	8650	8938
Ei24	5969	6469	4989	6857	5792	5157	5689
Eid1	8606	7896	6412	7678	8166	9424	8219
Eid2	1029	931	718	950	1034	992	851
Eid2b	627	751	524	737	655	538	654
Eid3	6	2	4	0	6	7	1
Eif1	25195	26776	18391	25392	26460	23523	26923
Eif1-ps1	1	0	5	3	0	0	3
Eif1-ps3	0	0	0	0	0	0	0
Eif1a	2549	2991	2220	3604	3016	2648	2446
Eif1ad	1198	1338	1044	1327	1210	1186	1207
Eif1ax	1539	1525	1384	1540	1522	1419	1383
Eif1b	2499	2609	1814	2539	2741	2404	2298
Eif2a	3244	4070	3034	4084	3639	2546	3684
Eif2ak1	2639	3072	2332	3003	2700	2549	2871
Eif2ak2	1314	1340	1406	1691	1493	1243	1429
Eif2ak3	3824	4336	3372	4504	3516	4172	3713
Eif2ak4	1264	1309	1107	1331	1191	1232	1184
Eif2b1	1160	1284	1049	1307	1173	1230	1146
Eif2b2	1789	2081	1389	2124	1690	1705	1602
Eif2b3	840	912	721	961	881	723	892
Eif2b4	1215	1186	957	1403	1074	1296	1008
Eif2b5	2362	2292	1890	2468	2320	2277	2334
Eif2d	1733	1799	1275	1787	1513	1532	1639
Eif2s1	2211	2421	1895	2400	2274	2377	2076
Eif2s2	5435	5342	4734	5924	6128	4372	6043
Eif2s3x	9503	11186	7507	10039	9664	7931	9763
Eif2s3y	2	2	3	1	0	2	3
Eif3a	14330	14830	12556	16875	14359	15024	13459
Eif3b	6326	6860	4864	7077	5810	6445	6280
Eif3c	13252	14059	9713	13368	12354	11490	14101
Eif3d	4100	4429	3310	4795	4144	3879	4122
Eif3e	5638	6423	4795	6192	6028	4477	6148
Eif3f	5862	6769	4939	6474	5800	4670	6464
Eif3g	2796	3004	1999	2901	2454	2497	2680
Eif3h	6292	6550	4806	6368	6528	4506	6508
Eif3i	3206	3488	2503	3308	3208	2707	3206
Eif3j1	1278	1305	1085	1437	1304	1354	1046
Eif3j2	2264	2220	1784	2442	2214	2397	2088
Eif3k	2931	3040	2306	2948	2851	2462	3047
Eif3l	4601	5376	3951	5129	4485	4187	5066
Eif3m	5206	7533	4709	7360	5703	5494	6557
Eif3s6-ps1	0	0	1	0	0	0	0
Eif3s6-ps2	0	0	0	0	0	0	0
Eif3s6-ps4	0	0	1	8	2	2	3
Eif4a-ps4	2999	3345	2693	3424	2992	3152	2927
Eif4a1	9643	9964	8246	11018	9625	9173	9244
Eif4a2	31463	33082	23578	29591	34087	27778	30706
Eif4a3	3168	3616	2623	3491	3114	2991	3235
Eif4b	15710	17975	13303	17663	15493	10720	17919
Eif4e	4843	4852	3766	5014	5137	4620	4586
Eif4e1b	23	14	15	23	23	25	17
Eif4e2	1371	1484	1192	1520	1332	1656	1326
Eif4e3	1915	1853	1628	1923	1937	1583	1665
Eif4ebp1	1145	962	903	1081	1185	741	1720
Eif4ebp2	1946	2331	1543	2124	1576	1834	2128
Eif4ebp3	65	39	41	56	80	68	45
Eif4enif1	2531	2472	2114	2775	2410	2064	2427
Eif4g1	19845	19140	16758	22521	17782	20182	18364
Eif4g2	47305	51419	40783	54998	47072	45047	51621
Eif4g3	8237	8853	7846	10134	8895	9433	8952
Eif4h	8949	9468	7391	9531	8869	8144	8612
Eif5	15091	15981	12385	17040	14201	11203	15460
Eif5a	12408	12482	9168	12837	11815	10242	11153
Eif5a2	1319	1547	1296	1468	1423	1102	1514
Eif5al3-ps	0	0	0	1	0	0	0
Eif5b	5939	5664	4922	6421	5879	5984	4967
Eif6	1821	1957	1454	1986	1789	1746	1883
Elac1	1616	2054	1444	1970	1772	1558	1688
Elac2	1023	1063	886	1253	1007	1121	965
Elane	0	0	0	0	0	0	0
Elavl1	2534	2319	2034	2516	2289	2554	1914
Elavl2	160	256	205	262	98	123	129
Elavl3	65	73	72	80	41	35	39
Elavl4	2033	2178	1800	2415	2912	2366	2267
Elf1	2589	3201	2455	3589	2792	2486	2909
Elf2	2901	3101	2573	3296	2888	2823	2778
Elf3	894	1250	536	1620	815	909	801
Elf4	279	272	309	382	227	280	285
Elf5	7	6	12	8	10	34	3
Elfn1	7	10	2	10	2	2	3
Elfn2	9	16	16	13	7	9	12
Elk1	588	650	501	611	509	647	509
Elk3	2651	3234	2281	3225	2534	2762	2659
Elk4	826	839	952	1065	999	959	819
Ell	1375	1728	1173	1587	1347	1315	1402
Ell2	5282	6104	4275	6272	5192	4450	5453
Ell3	41	49	36	48	62	42	50
Elmo1	1273	1645	953	1325	1174	1178	1168
Elmo2	1938	1936	1687	2161	1793	1904	1953
Elmo3	2429	2849	2359	2885	2721	2510	2539
Elmod1	1106	1379	695	1089	959	848	1031
Elmod2	1796	1798	1531	1985	1651	2352	1680
Elmod3	861	966	623	922	863	765	877
Elmsan1	1800	2087	1520	2312	1863	1622	1874
Eln	144	209	271	335	145	165	244
Elof1	2191	1979	1395	1956	2048	1922	2000
Elovl1	899	821	685	1078	829	898	886
Elovl2	1863	2151	1751	2304	1995	1376	2231
Elovl3	0	0	0	0	0	0	0
Elovl4	549	719	318	468	462	340	526
Elovl5	8083	12524	7319	11487	9261	8027	13583
Elovl6	1983	2247	2228	2653	2710	1946	2355
Elovl7	490	462	311	465	429	445	408
Elp2	4189	4651	3294	4683	3953	3725	3957
Elp3	7053	7717	5139	7684	7164	6420	6959
Elp4	1326	1669	1263	1690	1557	1072	1538
Elp5	1156	1232	846	1238	1086	1140	1153
Elp6	443	396	328	418	449	437	381
Emb	20743	19663	16458	17564	21731	20726	20836
Emc1	1971	2188	1815	2395	1732	1934	1627
Emc10	4517	4587	3077	4323	4403	3780	3953
Emc2	1564	1692	1146	1692	1532	1300	1593
Emc3	1556	1649	1265	1689	1493	1498	1592
Emc4	1414	1433	933	1359	1283	1182	1352
Emc6	993	908	789	889	911	985	825
Emc7	4364	4663	3277	4501	4447	3897	4485
Emc8	1353	1515	1282	1606	1464	1262	1308
Emc9	443	530	350	502	474	440	413
Emcn	2670	2011	1692	1765	1600	2096	1928
Emd	2067	2251	1637	2200	2155	1862	2007
Eme1	10	11	10	10	10	18	6
Eme2	2266	2879	2322	3254	2110	2812	2365
Emg1	2097	2398	1738	2491	2235	1905	2177
Emid1	925	803	610	827	1057	566	1109
Emilin1	9079	11099	6997	11426	9439	8270	10333
Emilin2	24	23	13	33	30	8	26
Emilin3	1	2	2	2	3	0	1
Eml1	3027	3181	2375	3062	2787	2693	3000
Eml2	2268	2445	1757	2374	2222	1711	2118
Eml3	1811	2142	1616	2344	1736	1942	1919
Eml4	1531	1370	1346	1490	1489	1420	1349
Eml5	4042	4177	5397	4927	4352	5855	4064
Eml6	1804	1961	1749	2180	1889	1708	1994
Emp1	435	263	374	354	231	314	271
Emp2	603	480	476	487	391	419	523
Emp3	65	56	48	57	42	66	62
Emsy	1546	1472	1538	1731	1479	1825	1302
Emx1	3	2	4	1	2	2	0
Emx2	0	0	0	0	0	0	0
En1	0	0	0	0	0	0	0
En2	0	0	0	1	0	0	0
Enah	6471	7381	5703	7482	6697	7009	6140
Enam	0	0	0	0	0	0	0
Enc1	1561	1093	890	1011	1002	1420	945
Endod1	3099	2963	2406	2955	2516	2682	2808
Endog	559	470	393	493	498	524	529
Endou	41	33	27	38	29	29	30
Endov	1239	1240	1018	1294	1205	1167	1117
Eng	3732	3763	3134	3261	2672	2499	3359
Engase	339	416	318	415	346	397	335
Enho	6680	6752	4002	6081	6400	5557	6127
Enkd1	155	140	102	109	119	148	137
Enkur	51	91	96	106	52	33	57
Eno1	7615	7873	5403	7538	7682	7092	7081
Eno1b	8	0	0	0	0	0	0
Eno2	3212	3263	2149	2856	3361	2823	2806
Eno3	873	1065	646	1068	662	972	682
Eno4	58	68	50	61	62	72	61
Enoph1	982	1019	766	920	1005	1073	931
Enox1	859	1266	623	1087	850	797	1029
Enox2	1035	993	734	951	1103	837	867
Enpep	2915	2637	1896	2312	2571	2202	2120
Enpp1	123	120	139	157	103	128	97
Enpp2	57984	82758	64121	83803	72915	60976	76060
Enpp3	63	83	88	114	71	52	84
Enpp4	3052	3499	2733	3625	3152	2664	3083
Enpp5	10362	10915	6968	9161	10861	9496	8840
Enpp6	156	131	97	143	83	119	189
Enpp7	0	0	0	0	0	0	0
Ensa	3412	3800	2668	3602	3259	3249	3258
Enthd1	0	0	0	0	0	0	0
Enthd2	480	505	476	562	436	707	428
Entpd1	614	827	709	1064	492	428	689
Entpd2	564	542	382	459	479	480	515
Entpd3	14332	16843	11110	15438	12722	12790	13998
Entpd4	2130	3750	1821	3515	2197	2241	2238
Entpd5	1059	1050	974	1008	942	1029	988
Entpd6	514	564	423	594	467	580	460
Entpd7	1162	1238	1079	1490	1079	1622	1051
Entpd8	0	0	1	0	0	0	0
Eny2	1692	2011	1642	2036	1673	1530	1818
Eogt	923	930	840	1011	692	1042	794
Eomes	0	4	2	1	0	1	2
Ep300	4833	4427	6265	6351	5275	5534	4572
Ep400	3868	3281	4616	4524	4288	3906	3556
Epas1	4117	5193	4764	5678	3020	3112	4003
Epb41	5452	6342	4937	6293	5456	4636	5997
Epb41l1	3241	3296	2607	3071	3112	2587	2903
Epb41l2	664	497	631	490	451	557	491
Epb41l3	10666	11557	8483	11021	10931	10427	11814
Epb41l4a	801	694	621	703	807	888	1066
Epb41l4b	6212	6559	5030	6393	6964	5291	6588
Epb41l5	1506	1595	1458	1678	1512	1374	1467
Epb42	4	8	8	4	4	2	4
Epc1	1940	2339	2045	2449	2006	2029	1902
Epc2	2124	2590	2260	2723	2229	1981	2249
Epcam	8845	10149	7804	10099	10255	8012	9266
Epdr1	426	585	346	434	374	393	360
Epg5	2071	1796	2227	2207	2117	1894	1925
Epgn	0	1	0	1	1	0	0
Epha1	148	181	155	204	153	153	161
Epha10	12	19	6	11	10	11	5
Epha2	228	252	195	231	154	210	199
Epha3	15	8	31	23	15	20	14
Epha4	83	52	103	83	72	57	67
Epha5	107	86	103	126	49	79	70
Epha6	1	1	0	0	0	0	0
Epha7	515	371	361	479	462	448	383
Epha8	163	109	156	90	161	118	103
Ephb1	40	15	5	4	17	34	7
Ephb2	466	397	351	425	397	333	437
Ephb3	38	29	33	43	32	32	51
Ephb4	539	536	491	604	345	309	493
Ephb6	174	386	165	237	285	381	282
Ephx1	1027	1047	725	983	1055	799	870
Ephx2	203	161	142	184	184	153	120
Ephx3	70	67	82	102	83	67	88
Ephx4	200	228	174	196	226	182	221
Epm2a	1505	1860	1141	1524	1597	1224	1532
Epm2aip1	6146	7027	6906	7682	6227	8928	6015
Epn1	6474	6851	4857	6909	6280	5644	6662
Epn2	1721	1792	1540	1955	1642	1562	1625
Epn3	36	21	33	26	21	22	30
Epo	0	0	0	0	0	0	0
Epor	8	5	7	11	7	8	16
Eppin	0	2	0	1	0	0	0
Eprs	11566	9729	8211	10055	10733	11813	10137
Eps15	2220	2397	1850	2416	2068	2182	2157
Eps15l1	1662	1791	1565	1934	1670	1796	1601
Eps8	3639	4353	3749	4518	4714	3277	4536
Eps8l1	419	283	479	723	761	370	746
Eps8l2	3341	3953	2925	3864	3697	3120	3651
Eps8l3	96	92	60	82	83	94	84
Epsti1	80	54	51	44	66	60	66
Ept1	2081	2059	2035	2427	1921	2236	1935
Epx	1	1	0	1	1	0	1
Epyc	0	0	0	0	0	0	0
Eqtn	5	6	14	8	7	5	6
Eral1	668	673	555	759	642	724	635
Erap1	4189	4330	3808	4843	4533	3820	3995
Eras	1	1	1	1	1	0	1
Erbb2	67	54	66	59	34	46	66
Erbb2ip	6276	7047	7484	8648	7271	6026	6827
Erbb3	319	416	475	540	373	316	413
Erbb4	13	3	11	9	5	14	4
Erc1	1221	1366	1151	1412	1272	1414	1293
Erc2	925	893	844	955	812	858	667
Ercc1	329	413	273	354	338	369	272
Ercc2	1372	1305	1214	1407	1254	1574	1204
Ercc3	1574	1673	1311	1693	1503	1475	1606
Ercc4	791	925	772	996	727	824	765
Ercc5	1069	1207	1100	1357	1066	1142	1093
Ercc6	1044	1069	1172	1204	1092	1304	1005
Ercc6l	26	9	23	34	24	43	21
Ercc6l2	2383	2383	2192	2532	2483	2229	2388
Ercc8	218	230	208	228	231	227	216
Erdr1	873	1389	1641	3124	1789	2146	1471
Ereg	0	2	1	0	0	0	0
Erf	1203	1538	1295	1895	1435	1298	1199
Erg	328	297	250	286	233	213	260
Ergic1	5174	6281	3447	6053	4733	4587	5859
Ergic2	3754	3922	2921	4057	3540	4021	3645
Ergic3	4133	4419	3023	3897	4079	3925	3972
Erh	1131	1281	985	1327	1136	1129	1189
Eri1	648	587	626	646	674	775	573
Eri2	531	591	548	596	581	585	556
Eri3	2165	2268	1636	2185	2004	2133	1862
Erich1	455	519	403	522	514	413	507
Erich2	2	1	2	2	2	9	2
Erich3	2255	1960	2293	2252	2828	2279	2137
Erich4	0	1	0	1	0	4	0
Erich5	112	96	128	138	84	95	71
Erich6	96	176	110	141	128	122	96
Erich6b	0	0	0	0	0	0	0
Erlec1	6317	7628	5400	7248	6510	5367	6948
Erlin1	1328	1349	1078	1463	1402	1390	1209
Erlin2	5120	5744	4283	5218	5314	4657	5109
Ermap	39	35	45	33	28	29	20
Ermard	1703	2176	1705	2119	1820	1966	1761
Ermn	1	0	1	0	1	4	1
Ermp1	1845	1779	1620	1843	1881	1808	1712
Ern1	16753	21044	14095	17228	15597	19335	15167
Ern2	7	6	5	11	8	2	14
Ero1l	5199	5959	4562	5897	5160	5288	5714
Ero1lb	88841	58885	60982	58920	77994	95857	75642
Erp27	811	124	683	367	326	710	398
Erp29	3766	4019	2640	3723	3549	3739	3800
Erp44	6209	6687	4821	6531	6153	5475	6174
Errfi1	2693	6673	4577	6688	4928	2342	5719
Erv3	5	3	3	2	4	0	2
Esam	1499	1733	1290	1737	1344	1224	1231
Esco1	1980	2193	1932	2413	2101	2001	2059
Esco2	20	5	13	15	10	45	23
Esd	4191	4184	3162	4286	4208	3763	4223
Esf1	1491	1382	1099	1480	1397	1485	1253
Esm1	5466	3823	2607	2500	3210	3155	2783
Esp1	0	0	0	0	0	0	0
Esp15	0	0	0	0	0	0	0
Esp16	0	0	0	0	0	0	0
Esp18	0	0	0	0	0	0	0
Esp23	0	0	0	0	0	0	0
Esp24	0	0	0	0	0	0	0
Esp3	0	0	0	0	0	0	0
Esp31	0	0	0	0	0	0	0
Esp34	0	0	0	0	0	0	0
Esp36	0	0	0	0	0	0	0
Esp38	0	0	0	0	0	0	0
Esp4	0	0	0	1	0	0	0
Esp6	1	0	0	1	0	0	0
Esp8	0	0	0	0	0	0	0
Espl1	46	20	43	48	20	62	51
Espn	24	9	8	4	8	7	7
Espnl	205	253	270	355	273	252	273
Esr1	9971	7385	6388	6924	59	58	75
Esr2	6	14	12	7	10	7	10
Esrp1	7018	7305	5556	7727	6479	6948	8323
Esrp2	838	1103	691	1168	659	987	1184
Esrra	1053	1036	789	1093	1020	804	956
Esrrb	8	2	9	5	9	1	3
Esrrg	889	1194	772	1135	980	689	793
Esx1	1	0	0	0	0	0	0
Esyt1	11383	10612	7093	8732	8864	15247	10489
Esyt2	4883	5532	4648	5923	5186	4734	4775
Esyt3	331	342	202	248	239	233	205
Etaa1	520	598	505	596	569	552	467
Etd	0	0	0	0	0	0	0
Etf1	6168	7643	6077	8022	7011	5929	6773
Etfa	3141	3359	2573	3212	3397	2412	2939
Etfb	2764	2674	2102	2774	2876	2388	2610
Etfdh	2465	2761	2142	2905	2344	2351	2601
Ethe1	244	228	157	184	201	193	210
Etl4	3725	4208	4014	4734	3880	3454	4029
Etnk1	15139	15713	13999	16842	16468	15429	14522
Etnk2	89	113	71	97	87	91	113
Etnppl	4	2	4	3	5	3	3
Etohi1	194	170	211	210	245	207	146
Ets1	945	703	709	719	461	655	610
Ets2	3433	3548	2706	4175	3146	3330	3689
Etv1	2686	2532	2743	2990	2142	2240	1770
Etv2	0	0	0	0	0	0	0
Etv3	1421	1800	1405	1816	1493	1671	1500
Etv3l	0	0	0	0	0	0	0
Etv4	9	4	6	2	4	4	3
Etv5	988	1011	1126	913	797	1363	634
Etv6	976	1074	914	1233	912	875	1003
Eva1a	9	13	7	10	6	9	7
Eva1b	2180	1920	1576	2010	1895	2241	1769
Eva1c	447	524	329	503	448	339	448
Evc	363	369	204	184	235	134	220
Evc2	123	115	66	74	78	53	63
Evi2a	44	24	31	14	15	29	35
Evi2b	34	10	12	11	14	10	14
Evi5	2402	2592	2234	2685	2450	2208	2496
Evi5l	1408	1496	1155	1565	1362	1428	1400
Evl	1618	1905	1292	1767	1528	1350	1651
Evpl	846	958	823	1193	818	944	1321
Evx1	0	0	0	0	0	0	0
Evx2	0	0	0	1	0	0	0
Ewsr1	8552	10954	9049	11795	9452	8994	9820
Exd1	41	53	60	69	53	57	36
Exd2	1629	1650	1158	1441	1438	1505	1346
Exo1	16	16	33	17	8	36	27
Exo5	711	649	447	590	701	666	628
Exoc1	1402	1452	1398	1569	1394	1496	1221
Exoc2	2819	3152	2466	3068	2890	2233	2548
Exoc3	2813	2888	2287	3001	2750	2764	2874
Exoc3l	329	366	250	301	286	347	299
Exoc3l2	1145	981	741	838	686	1006	794
Exoc3l4	63	55	38	66	44	37	46
Exoc4	4391	5023	3597	5025	3986	3166	3172
Exoc5	3508	3569	3480	4001	3992	3302	3578
Exoc6	1251	1329	1159	1244	1222	995	1281
Exoc6b	3280	3563	2927	3714	3510	3010	3831
Exoc7	2886	3708	2407	3539	2983	2564	3687
Exoc8	2065	2208	1691	2406	2212	2184	1773
Exog	351	298	311	346	317	406	271
Exosc1	592	623	457	623	599	624	558
Exosc10	1986	2178	1706	2179	1924	1951	1893
Exosc2	677	778	594	794	704	693	666
Exosc3	772	798	647	795	759	800	711
Exosc4	967	1052	832	1099	936	995	886
Exosc5	786	820	542	757	817	710	752
Exosc6	0	0	0	0	0	0	0
Exosc7	1197	1276	846	1238	1245	1004	1271
Exosc8	313	321	266	330	325	354	281
Exosc9	1175	1410	997	1364	1311	1152	1393
Exph5	1812	1994	2006	2331	1830	2132	2381
Ext1	2456	3354	1908	3105	2546	2119	2454
Ext2	3379	3813	2674	3750	3460	2786	3569
Extl1	56	33	45	43	23	36	53
Extl2	3022	3674	2848	3566	3808	3124	3458
Extl3	3440	3497	3031	3587	3103	3378	3105
Eya1	1119	1133	847	1115	1077	668	957
Eya2	41	40	29	30	42	19	52
Eya3	2781	3195	2269	3123	2850	2955	2811
Eya4	18	19	32	20	9	13	17
Ezh1	3015	3453	2522	3375	2961	2850	2981
Ezh2	248	221	210	263	189	282	294
Ezr	2308	2381	1952	2545	2654	2503	1909
F10	12	17	23	15	16	16	11
F11	0	1	1	7	0	1	0
F11r	3042	3231	2325	3249	2923	2638	3176
F12	4	7	3	4	4	5	1
F13a1	41	40	18	27	21	60	56
F13b	0	0	0	0	0	0	0
F2	185	182	163	273	165	135	152
F2r	476	568	420	497	374	350	344
F2rl1	587	587	603	605	690	622	593
F2rl2	14	32	25	29	13	15	12
F2rl3	26	19	15	20	23	42	19
F3	981	797	813	894	1114	840	1007
F5	325	245	456	518	375	310	215
F7	6	14	17	16	6	11	11
F8	726	818	721	789	820	788	757
F830016B08Rik	36	28	48	46	53	36	32
F830045P16Rik	0	1	0	1	0	0	0
F8a	1357	1225	951	1352	1307	1204	1184
F9	6	3	2	1	1	2	0
F930015N05Rik	0	0	0	1	0	0	0
F930017D23Rik	0	0	0	0	0	0	0
Fa2h	26	15	13	25	26	30	40
Faah	2592	3185	2421	3206	2839	2493	2913
Faap100	868	744	680	810	765	866	773
Faap20	1488	1696	1058	1608	1399	1249	1554
Faap24	227	239	198	253	270	208	214
Fabp1	0	0	0	0	0	0	0
Fabp12	1	1	0	3	2	2	1
Fabp2	2	0	0	0	2	0	0
Fabp3	414	354	240	387	331	448	464
Fabp3-ps1	4	16	8	9	10	3	8
Fabp4	1544	3157	1574	2171	1743	694	1746
Fabp5	320	399	352	461	245	263	360
Fabp5l2	0	0	0	0	0	0	0
Fabp6	0	0	0	0	0	0	0
Fabp7	58	33	16	15	15	12	16
Fabp9	0	0	0	0	0	0	0
Fadd	754	754	605	691	770	681	672
Fads1	3174	3514	2597	3416	3254	3011	3447
Fads2	284	199	383	394	227	282	280
Fads3	160	164	177	178	121	141	103
Fads6	2801	2677	2084	2904	2607	2893	2577
Faf1	3283	3886	2662	3684	3521	3008	3836
Faf2	3854	4229	3271	4327	3874	3427	3901
Fah	489	637	470	697	526	593	586
Fahd1	833	797	572	707	812	782	635
Fahd2a	625	648	433	607	569	585	640
Faim	592	653	500	686	545	528	596
Faim2	128	147	101	139	70	71	42
Faiml	0	0	0	1	0	0	0
Fam101a	1073	1075	889	1647	946	1448	715
Fam101b	1864	1978	1386	2079	1495	1184	1617
Fam102a	11121	13280	8272	13062	10551	9284	12737
Fam102b	197	140	195	189	147	164	141
Fam103a1	2385	2566	2031	2602	2501	2077	2245
Fam104a	2292	2510	1768	2544	2532	2126	2164
Fam105a	670	804	608	846	676	502	723
Fam107a	565	2834	1663	3231	1964	281	1186
Fam107b	288	573	410	521	278	184	285
Fam109a	480	568	399	549	397	444	386
Fam109b	47	66	45	77	69	44	45
Fam110a	602	678	451	689	584	535	516
Fam110b	938	1074	855	1093	1231	652	945
Fam110c	51	57	55	58	54	44	51
Fam111a	99	73	76	97	77	99	84
Fam114a1	3602	3569	2245	3024	3078	3530	3048
Fam114a2	2482	2327	1883	2342	2189	2539	2127
Fam117a	5233	5624	4351	5680	5306	4354	4892
Fam117b	2507	3105	2446	3079	2543	2420	2604
Fam118a	888	1043	825	1101	971	965	870
Fam118b	724	694	556	757	681	707	590
Fam120a	13867	15036	12614	15773	13911	13282	13092
Fam120b	3093	3282	2489	3211	3032	3236	2603
Fam120c	2470	2261	2041	2324	2227	2437	1859
Fam122a	1394	1573	1200	1418	1428	1420	1514
Fam122b	487	603	425	526	473	431	447
Fam122c	0	0	0	0	0	0	0
Fam124a	71	57	60	49	31	58	52
Fam124b	5	6	10	7	6	1	6
Fam126a	506	386	519	465	409	516	443
Fam126b	2430	2407	2690	2873	2616	2542	2302
Fam129a	1200	984	729	711	569	916	829
Fam129b	5934	5884	4053	5806	5528	5285	5720
Fam129c	41	31	29	36	33	89	21
Fam131a	1224	1239	1045	1388	1204	1260	1245
Fam131b	47	81	44	77	33	24	29
Fam131c	7	8	6	8	6	9	5
Fam132a	445	430	359	478	527	438	466
Fam132b	8	14	9	13	1	11	9
Fam133b	841	873	808	986	885	850	744
Fam134a	7157	7719	5085	6999	6756	6610	7654
Fam134b	1141	1706	1370	1575	1582	1539	1437
Fam134c	4661	4449	3303	4519	4275	3758	4408
Fam135a	9148	10385	8699	10768	9247	9354	10526
Fam135b	290	425	196	375	231	246	293
Fam136a	855	907	720	874	868	859	742
Fam136b-ps	1	6	1	4	3	1	4
Fam13a	89	60	80	62	36	45	55
Fam13b	2268	2346	2286	2473	2515	2481	2275
Fam13c	201	209	181	231	121	126	151
Fam149a	1676	1901	1345	1725	1427	1342	1401
Fam149b	1424	1454	1076	1294	1371	1338	1269
Fam150a	0	0	0	0	0	0	0
Fam150b	2	4	0	3	3	4	11
Fam151a	14858	11782	10385	10520	17633	15773	14197
Fam151b	203	179	156	182	204	155	189
Fam155a	2963	3835	2084	3079	2840	2633	3298
Fam159a	2	9	7	9	5	2	5
Fam159b	1505	1404	1127	1535	1806	1372	1210
Fam160a1	1025	1137	754	1037	1096	846	1005
Fam160a2	2365	2369	2446	2729	2383	2566	2229
Fam160b1	2320	2836	2293	2830	2260	2805	2478
Fam160b2	1134	1208	960	1265	1058	1312	1088
Fam161a	339	414	323	403	372	404	342
Fam161b	346	287	253	244	264	393	206
Fam162a	548	560	386	585	549	500	480
Fam162b	0	1	0	0	0	1	0
Fam163a	623	1032	364	806	766	455	995
Fam163b	1	9	6	5	3	3	4
Fam166a	100	59	73	70	130	67	79
Fam166b	7	8	7	6	2	6	4
Fam167a	340	321	319	416	356	432	437
Fam167b	136	168	112	160	124	97	109
Fam168a	2680	2818	2441	2830	2568	2261	2637
Fam168b	2863	3038	2524	3251	2767	2755	2751
Fam169a	1676	2042	1534	1755	1926	1487	1545
Fam169b	11	8	24	35	19	23	16
Fam170a	0	0	0	0	0	0	0
Fam170b	0	1	1	1	0	0	0
Fam171a1	2589	2663	2211	2835	2586	2243	2707
Fam171a2	146	148	136	145	123	98	124
Fam171b	3900	4978	3234	4313	3722	3047	3964
Fam172a	2055	2329	1748	2151	2170	1635	2101
Fam173a	1334	1487	1023	1443	1279	1287	1292
Fam173b	809	867	694	835	793	990	707
Fam174a	3338	4107	2969	4323	3681	3107	3524
Fam174b	14631	12514	9284	12996	13961	12380	13428
Fam175a	184	174	172	197	176	189	145
Fam175b	2736	3091	2309	3188	2642	3539	2372
Fam177a	1625	1856	1637	2145	1823	1672	1829
Fam178a	3174	3313	3046	3595	3045	3405	3153
Fam178b	4	3	1	6	3	3	6
Fam179a	202	347	244	342	370	206	261
Fam179b	3605	3719	3440	4181	3795	4239	3296
Fam180a	3	0	0	0	0	0	1
Fam181a	0	0	0	0	0	0	0
Fam181b	16	9	2	9	4	8	5
Fam183b	3930	4999	3206	4905	4669	3245	4421
Fam184a	1038	1216	930	1082	1088	924	1160
Fam184b	102	93	125	104	41	111	65
Fam185a	1061	931	858	1028	1063	934	884
Fam186a	0	1	6	9	3	2	3
Fam186b	0	2	1	2	1	2	1
Fam187a	1	5	3	5	5	4	4
Fam187b	682	581	460	655	609	641	569
Fam188a	1344	1437	1189	1485	1382	1250	1463
Fam188b	343	372	311	400	356	299	330
Fam188b2-ps	1	1	2	3	2	1	3
Fam189a1	319	367	290	408	312	282	362
Fam189a2	318	310	198	286	204	369	247
Fam189b	1135	1222	948	1303	1074	1182	1178
Fam192a	1548	1623	1137	1584	1366	1380	1351
