	GSM2705880	GSM2705881	GSM2705882	GSM2705883	GSM2705884	GSM2705885	GSM2705886	GSM2705887	GSM2705888	GSM2705889	GSM2705890	GSM2705891	GSM2705892	GSM2705893	GSM2705894
Fgf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fgf5	1	0	1	0	4	0	2	3	1	5	6	1	0	1	11
Fgf6	5	4	1	2	4	1	9	6	2	2	2	5	5	7	3
Fgf7	24	31	22	32	25	28	724	33	23	15	19	147	8	21	8
Fgf8	0	0	0	1	0	0	4	0	0	1	0	0	0	1	3
Fgf9	179	140	168	177	126	109	342	98	187	243	164	127	258	223	145
Fgfbp1	1	0	3	1	5	2	0	0	5	2	0	0	2	0	2
Fgfbp3	67	125	70	58	69	69	545	101	211	67	85	137	148	259	48
Fgfr1	885	752	752	832	888	674	1776	369	338	463	339	413	354	417	773
Fgfr1op	352	381	229	303	325	376	1161	401	402	360	306	407	236	396	348
Fgfr1op2	2044	2294	1574	2095	1970	1814	6666	2179	2561	2613	2116	2413	2110	2395	2367
Fgfr2	26	31	14	18	34	37	314	60	44	14	73	79	6	61	19
Fgfr3	12	23	13	10	40	31	189	17	19	14	30	38	11	41	13
Fgfr3-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fgfr4	72	72	67	71	80	80	95	12	24	19	15	19	15	44	23
Fgfrl1	43	31	21	30	46	44	267	50	25	12	13	47	10	25	24
Fgg	98	52	100	110	68	179	460	426	160	39	283	406	72	230	104
Fggy	566	493	441	417	396	421	729	275	264	346	269	205	254	283	255
Fgl1	66	49	51	42	61	47	142	62	116	41	204	102	62	100	62
Fgl2	1656	1115	1471	1923	951	830	2945	1335	1687	2241	1702	1057	1518	1308	2453
Fgr	28	19	20	32	42	39	518	19	10	5	9	138	0	4	18
Fh1	4292	3484	2328	3695	3240	2859	4802	2228	4487	4251	3406	1688	3277	4137	3138
Fhad1	283	215	292	343	335	236	554	113	536	640	473	268	748	676	357
Fhdc1	713	746	589	1038	1391	1001	2100	569	851	859	668	673	727	1302	1045
Fhit	175	202	130	177	157	149	365	113	104	114	75	68	106	103	106
Fhl1	1219	1285	786	1109	1271	1483	2908	1167	442	692	331	546	582	547	1054
Fhl2	98	63	51	66	64	52	187	67	49	49	39	37	38	47	88
Fhl3	29	23	17	22	17	30	220	17	11	10	19	46	10	22	35
Fhl4	34	40	24	22	18	24	104	42	21	17	14	19	18	23	25
Fhl5	0	1	0	2	1	0	3	5	0	0	0	2	0	1	3
Fhod1	82	129	71	116	197	208	785	209	110	95	90	194	93	166	144
Fhod3	902	684	875	1793	1211	932	1740	476	968	1545	939	533	1372	1217	1458
Fibcd1	1	3	1	0	0	2	9	4	1	0	2	1	0	0	3
Fibin	108	119	91	105	116	111	17	13	10	2	9	3	1	1	6
Fibp	1153	1149	671	788	865	967	2256	876	553	480	406	438	363	406	468
Ficd	712	799	663	962	1348	1165	1924	749	514	575	473	424	488	721	1391
Fig4	832	808	628	675	754	689	2028	794	692	680	602	627	570	642	575
Figf	24	23	21	31	32	30	51	7	5	19	9	6	7	11	5
Figla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fign	5	7	9	16	17	3	64	14	9	5	3	24	6	10	2
Fignl1	31	30	29	34	30	28	194	39	18	41	35	84	20	27	30
Fignl2	38	77	43	70	110	114	331	73	43	20	32	63	27	70	46
Filip1	783	641	889	1037	1017	625	1903	430	1373	1701	1294	880	1596	1641	848
Filip1l	87	93	65	72	114	107	1833	111	231	119	144	856	89	128	100
Fip1l1	1776	1804	1492	1907	2381	1914	6785	1488	3142	3103	3269	3276	2897	4359	2329
Fis1	1965	2077	1340	1522	1496	1574	3394	1556	1706	1644	1132	1399	1200	1149	783
Fitm1	3	6	1	2	4	5	2	0	2	7	4	3	2	2	3
Fitm2	1330	1646	1161	1615	1985	1962	4920	1083	993	1197	1041	1066	948	1400	1460
Fiz1	380	453	281	342	512	497	1437	368	298	304	266	266	205	347	356
Fjx1	18	24	12	20	34	15	127	54	22	21	19	63	12	26	22
Fkbp10	176	151	133	176	240	185	1274	60	36	29	41	229	15	39	59
Fkbp11	281	211	251	491	375	340	346	263	134	234	89	144	199	148	250
Fkbp14	367	363	278	436	496	436	1083	318	216	288	176	286	243	250	345
Fkbp15	1099	1090	930	1111	1722	1282	4759	1375	1227	1246	1048	1528	1289	1514	1190
Fkbp1a	4354	4618	3414	4980	4718	4788	11640	2927	2649	2943	2445	2500	2488	3316	3925
Fkbp1b	1133	1216	905	1723	1446	1634	2558	636	1855	1560	1887	704	1525	2211	1810
Fkbp2	1278	1139	1067	1498	1357	1240	1811	590	2115	2762	1527	1964	2682	1985	469
Fkbp3	1410	1438	851	1120	985	959	2926	761	1609	1454	1238	1438	1083	1300	632
Fkbp4	4303	4265	3870	4283	4567	4017	9726	3500	4357	5225	3610	3763	4246	4620	2808
Fkbp5	1411	1503	1231	1368	1766	1418	2885	699	898	1097	827	978	935	1321	1221
Fkbp6	2	0	2	1	5	0	3	3	1	0	1	3	1	4	1
Fkbp7	121	121	96	92	105	107	380	43	28	52	27	66	32	33	53
Fkbp8	2040	2515	1589	1742	2426	2693	7149	2752	1746	1724	1401	1711	1225	1841	1739
Fkbp9	8421	8418	7289	9767	9782	8064	19804	6090	7734	9481	6489	6515	7622	8765	7698
Fkbpl	163	171	123	163	189	155	344	103	127	151	97	117	126	132	87
Fkrp	469	580	430	485	782	714	2348	529	464	425	439	474	418	712	592
Fktn	1556	1684	1341	1546	1597	1408	4456	1357	1393	1196	1181	1389	1031	1384	850
Flad1	928	1077	826	965	1176	1403	2135	822	714	664	651	545	535	883	922
Flcn	1728	2014	1259	1426	2061	2679	3967	1820	1375	1132	1016	985	907	1826	1564
Flg	0	0	1	1	0	0	2	1	1	1	1	0	1	0	2
Flg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fli1	58	50	38	67	78	51	605	46	50	59	56	206	58	56	39
Flii	1516	1852	1316	1566	2708	2339	8626	2007	2061	1647	1992	2517	1732	2999	1854
Flna	1562	1804	1295	1288	2926	1922	17860	2183	1418	999	1492	5066	762	1504	1423
Flnb	4769	4914	5504	6921	12159	6785	25260	6268	6311	7582	6180	6951	6892	10383	9084
Flnc	124	113	85	109	169	92	342	75	29	43	50	86	13	35	41
Flot1	717	880	675	781	1018	1099	3414	1183	1252	988	1339	1329	952	1563	1061
Flot2	1129	1504	1031	1103	1704	1717	5967	1519	1658	1220	1797	1810	1067	2152	1338
Flrt1	325	328	342	231	449	213	893	279	356	269	344	203	302	635	329
Flrt2	72	62	41	57	77	43	725	67	8	14	12	128	1	5	17
Flrt3	21	23	17	26	28	28	536	18	20	1	8	154	10	5	19
Flt1	660	809	795	1155	1586	935	3441	521	1044	1011	1222	1223	974	1976	1308
Flt3	10	3	4	9	12	19	491	13	10	9	5	204	7	5	5
Flt3l	468	370	271	286	358	550	703	316	184	152	155	193	154	173	223
Flt4	117	180	161	236	302	211	1725	153	164	173	215	218	179	351	317
Flywch1	768	1053	673	771	1511	1167	4918	1600	1354	1199	1340	1663	1051	1812	1084
Flywch2	81	147	65	62	117	96	411	181	88	73	54	82	49	84	60
Fmn1	157	133	154	186	242	138	711	254	123	182	112	253	132	135	202
Fmn2	1323	1448	1401	1729	2283	1683	4831	775	1599	1486	1380	1136	1563	2811	2444
Fmnl1	83	101	93	94	137	151	895	70	33	53	42	306	61	73	65
Fmnl2	1594	1587	1595	2210	2406	1941	6244	842	2359	2510	2099	1925	2427	3256	2715
Fmnl3	219	280	204	283	426	306	1512	172	204	155	181	354	140	262	216
Fmo1	538	389	378	701	393	373	1750	309	427	629	430	316	539	602	552
Fmo2	190	140	121	185	142	112	128	18	32	112	24	29	110	24	93
Fmo3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Fmo4	72	42	45	66	39	58	13	5	20	34	23	5	45	18	55
Fmo5	298	485	322	391	634	519	1282	224	250	201	244	261	171	310	209
Fmo6	1	0	1	3	1	1	0	0	0	1	1	0	0	0	1
Fmo9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Fmod	171	147	143	168	160	116	367	4	3	2	0	6	0	0	5
Fmr1	1163	1409	991	1275	1363	1036	5654	1316	1781	1927	1590	2099	1531	2003	1545
Fmr1nb	2	1	3	3	1	0	0	0	0	0	2	0	1	4	0
Fn1	3682	3371	2673	3610	3944	3587	15753	1145	206	133	290	5853	86	260	406
Fn3k	323	419	214	300	397	423	756	333	340	233	281	203	261	372	217
Fn3krp	357	415	265	386	418	386	1132	385	400	329	342	426	321	399	278
Fnbp1	494	696	446	557	968	804	4956	896	717	531	773	1843	521	961	505
Fnbp1l	827	1010	662	709	980	821	4171	930	1133	1011	951	1740	809	1161	710
Fnbp4	1351	1408	924	1321	1783	1775	5630	1544	1682	1531	1536	1939	1363	2222	1526
Fnd3c2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Fndc1	674	615	522	655	688	635	50	20	4	4	2	63	4	4	3
Fndc3a	7810	7946	6794	9272	11028	8340	30566	8556	11047	12506	10186	10084	10318	12623	11039
Fndc3b	1783	1862	1972	2548	3387	2251	8717	1770	1953	2025	1893	2114	1853	2913	3506
Fndc3c1	3	3	2	1	0	4	4	0	0	1	0	0	0	0	0
Fndc4	50	63	19	23	57	52	208	93	41	20	26	41	8	67	20
Fndc5	89	120	49	74	152	115	373	97	77	57	90	124	74	138	58
Fndc7	1	0	3	4	4	2	13	5	0	2	2	3	0	0	1
Fndc8	2	5	2	2	5	3	14	0	1	0	2	1	3	1	5
Fndc9	14	17	28	10	18	18	51	12	24	14	5	16	17	19	7
Fnip1	2979	2945	2363	2593	2585	2306	7991	2942	2949	3020	2339	2361	2237	2604	2965
Fnip2	2457	2055	2248	2251	2348	2115	4431	1493	2028	1989	1761	1184	1751	2840	2819
Fnta	1677	1667	1227	1572	1375	1381	3621	1221	1356	1394	1045	1158	1002	1173	975
Fntb	359	415	365	393	557	508	1142	329	247	271	216	222	267	350	460
Focad	1107	930	978	1107	1175	900	2309	1002	700	925	592	588	651	658	1146
Folh1	1	1	0	0	0	0	25	4	0	0	0	1	0	0	0
Folr1	606	339	469	538	318	248	273	221	266	553	157	129	509	172	341
Folr2	30	32	33	38	55	32	176	15	15	3	12	37	26	12	12
Fopnl	1043	1001	669	901	739	685	1663	629	588	645	459	489	429	469	597
Fos	3069	3346	2379	2828	4342	3100	2111	1904	524	653	1050	316	1377	934	255
Fosb	1377	1364	1038	1351	1391	1209	161	83	58	47	48	40	64	31	24
Fosl1	32	48	42	40	85	48	402	99	75	78	77	123	47	65	97
Fosl2	848	1470	608	643	815	653	2306	722	368	256	452	716	231	531	605
Foxa1	5	4	4	2	5	4	12	7	6	4	6	3	2	3	0
Foxa2	837	922	725	1089	1187	1209	3352	986	1210	1259	1006	843	1067	1576	1387
Foxa3	247	224	185	248	207	232	371	159	125	191	135	115	136	188	187
Foxb1	1	0	0	0	1	0	2	0	1	0	1	2	0	0	0
Foxb2	0	0	0	0	0	0	0	0	0	1	1	0	6	0	0
Foxc1	28	29	24	31	37	28	89	10	13	12	10	6	9	17	18
Foxc2	7	9	6	11	11	11	119	12	19	10	17	12	9	21	15
Foxd1	0	1	0	0	1	0	1	0	2	1	0	0	0	0	1
Foxd2	2	1	2	1	2	4	2	0	4	1	1	0	1	3	0
Foxd3	0	2	3	0	7	1	27	11	6	3	4	4	2	0	6
Foxd4	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0
Foxe1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Foxe3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxf1	20	20	8	20	29	16	206	6	12	8	29	45	10	25	13
Foxf2	1	6	2	12	8	3	94	0	7	5	5	12	4	6	8
Foxg1	3	2	1	3	4	2	3	1	2	0	1	1	3	0	0
Foxh1	0	2	1	0	0	1	10	1	0	1	0	2	3	0	0
Foxi1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Foxi2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxi3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Foxj1	7	9	3	4	10	5	45	16	13	4	3	17	3	15	2
Foxj2	611	676	552	683	1068	851	2776	616	503	487	517	692	503	883	720
Foxj3	1385	1465	1178	1540	1890	1482	5083	1253	1495	1524	1419	1518	1399	2267	1724
Foxk1	564	639	508	587	1238	706	3515	644	698	572	652	878	628	1097	864
Foxk2	1102	1242	979	1188	1707	1443	4663	1151	992	900	923	1096	848	1505	1393
Foxl1	4	7	7	6	11	5	24	0	0	1	0	3	2	6	4
Foxl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxm1	32	44	28	33	66	61	257	44	20	18	29	44	10	30	39
Foxn1	5	17	5	11	31	29	22	7	2	14	3	5	2	14	14
Foxn2	456	464	370	440	483	415	2000	439	460	480	420	578	381	448	634
Foxn3	183	194	192	199	364	182	1132	195	270	226	280	346	238	326	216
Foxn4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxo1	1173	1243	1077	1513	1846	1404	5490	853	1058	1206	984	1108	1137	1677	1859
Foxo3	1078	1200	996	1322	1831	1417	5859	991	1159	1014	1148	1189	910	1812	1483
Foxo4	337	465	320	416	582	459	1241	322	378	333	318	436	274	378	287
Foxo6	130	131	127	140	164	178	602	122	164	210	141	103	186	243	275
Foxp1	1022	1041	933	1086	1429	989	5428	987	1175	1431	1062	1390	1212	1636	1392
Foxp2	127	136	114	176	186	139	667	207	245	199	178	182	152	197	229
Foxp3	3	5	4	6	9	4	104	12	9	6	6	86	6	9	11
Foxp4	611	871	582	659	1345	1191	4169	811	955	710	795	957	690	1475	963
Foxq1	3	9	0	2	6	3	190	5	10	1	10	19	0	17	5
Foxr1	5	6	7	13	12	6	40	13	9	0	8	9	6	7	7
Foxr2	11	9	7	9	6	7	21	14	6	4	5	9	2	9	0
Foxred1	932	817	633	782	764	909	1309	491	494	548	395	520	434	517	458
Foxred2	603	493	536	675	807	616	1180	338	483	473	385	267	395	811	823
Foxs1	17	14	7	15	29	41	217	26	8	5	13	32	4	8	16
Fpgs	289	264	262	281	394	393	775	328	230	276	179	205	233	293	321
Fpgt	1522	1266	1102	1479	1227	979	2456	946	1012	1225	762	744	903	880	1296
Fpr-rs3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fpr-rs4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fpr-rs6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fpr-rs7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fpr1	2	1	0	0	0	0	83	2	0	0	1	1	0	0	0
Fpr2	5	1	3	2	4	1	60	2	0	0	1	3	0	1	0
Fpr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fra10ac1	639	500	411	632	472	460	911	307	766	1020	593	686	897	731	365
Fras1	505	480	776	822	1164	590	1204	187	453	539	429	240	558	782	1159
Frat1	9	10	4	5	13	18	123	28	3	5	7	29	6	16	4
Frat2	7	7	4	8	10	12	58	28	11	14	15	29	14	23	10
Frem1	10	9	7	7	11	13	52	5	3	0	2	1	4	3	1
Frem2	47	82	75	143	164	115	430	51	59	136	60	62	134	88	130
Frem3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frg1	608	631	367	596	610	594	1579	407	639	673	524	765	659	631	296
Frk	853	848	648	850	782	616	2113	703	892	844	694	608	710	704	727
Frmd3	3	4	0	2	4	3	37	7	5	6	11	5	0	0	1
Frmd4a	523	539	561	702	969	636	3591	429	669	841	719	857	657	924	888
Frmd4b	815	808	673	781	1043	699	2542	673	812	893	675	821	807	968	680
Frmd5	347	373	327	589	633	554	1156	270	376	516	300	393	449	454	570
Frmd6	216	247	183	233	315	242	1248	147	117	98	137	278	67	133	154
Frmd7	2	6	1	5	8	6	7	3	0	0	0	0	0	0	0
Frmd8	187	219	161	162	306	300	1229	224	154	125	146	211	117	150	215
Frmpd1	7	6	7	5	23	9	99	22	17	12	17	5	4	13	13
Frmpd3	8	13	12	8	15	9	30	9	3	5	4	4	10	5	2
Frmpd4	4	2	2	3	0	2	6	3	2	0	1	3	11	0	5
Frrs1	360	357	329	345	455	443	1549	407	319	296	331	403	307	387	377
Frrs1l	97	171	106	106	184	151	1202	329	232	159	204	305	190	374	190
Frs2	811	561	773	1000	816	546	2501	535	555	995	553	800	901	810	1162
Frs3	35	66	39	50	100	94	345	106	64	59	58	91	48	102	70
Fry	824	901	924	969	1926	1091	4637	1171	924	931	876	1081	1037	1441	1637
Fryl	1853	1712	2065	2168	3764	2323	9530	2075	2512	2503	2146	2550	2348	3734	3671
Frzb	2986	3302	2263	3462	3616	3488	6442	1307	2818	3567	2587	1591	3777	4074	3932
Fsbp	75	76	39	48	75	53	113	27	39	63	45	44	49	45	40
Fscb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fscn1	188	189	164	215	300	334	7064	258	188	145	197	1452	99	259	391
Fscn2	4	5	2	6	7	7	24	2	8	11	4	1	11	13	16
Fscn3	2	0	0	0	0	1	1	0	0	0	1	1	2	2	0
Fsd1	3	8	7	3	11	14	51	17	9	7	11	12	8	6	3
Fsd1l	424	621	476	502	592	495	1809	688	593	552	519	557	464	556	602
Fsd2	7	5	3	0	5	3	27	9	11	8	3	10	4	5	5
Fshb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fshr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fsip1	7	7	4	7	5	5	13	8	2	12	7	7	6	5	10
Fsip2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Fst	42	31	26	22	39	49	988	32	3	2	4	63	4	2	8
Fstl1	2133	2031	1659	2192	2481	2023	9776	861	663	628	681	2326	501	724	665
Fstl3	68	67	66	61	112	79	607	79	78	77	79	108	88	99	80
Fstl4	14	10	21	8	37	6	36	10	8	7	17	6	23	15	15
Fstl5	72	12	130	103	29	19	54	14	57	53	29	6	42	22	54
Ftcd	1	4	3	2	7	6	13	2	6	3	3	1	1	1	2
Fth-ps2	7	3	5	7	15	1	42	12	11	6	4	12	8	13	11
Fth1	8792	9607	6783	9420	9366	9545	70236	7002	9110	10083	8054	13529	8973	11073	8330
Fthl17-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fthl17-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fthl17-ps3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fthl17a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fthl17b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fthl17c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fthl17d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fthl17e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fthl17f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftl1	37658	47165	27778	26975	34799	44516	81142	31195	18327	17048	14806	13542	12304	18805	18296
Ftl2-ps	0	2	1	0	3	0	3	3	5	10	3	0	2	0	1
Ftmt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fto	952	1062	854	1126	1657	1385	4136	830	684	742	767	862	736	1178	1247
Ftsj1	380	403	278	314	352	355	792	319	207	229	160	180	161	195	192
Ftsj2	107	145	86	93	115	123	396	127	139	155	94	138	91	123	109
Ftsj3	1950	1598	1340	1416	1432	1320	3009	1125	2023	1895	1645	1896	1580	1732	779
Fubp1	2800	2914	2172	2533	2940	2568	10317	2851	3921	4106	2844	4499	3833	4061	2497
Fubp3	1135	1224	849	951	1301	1166	3658	950	1618	1590	1375	1491	1168	1880	1058
Fuca1	1675	1865	1211	1577	1854	1868	4821	1515	1519	1469	1187	1348	1080	1485	989
Fuca2	1750	2110	1352	1428	1578	1499	4870	2015	1858	1467	1497	1694	1118	1497	970
Fuk	143	185	98	125	264	238	685	270	167	121	147	176	108	209	180
Fundc1	1236	990	742	1084	788	661	2543	815	1272	1386	968	919	1129	1036	1096
Fundc2	1647	1551	1070	1317	1083	1097	3015	919	1192	1207	916	850	832	876	843
Fuom	739	809	515	597	478	621	1237	690	572	593	487	389	422	437	448
Furin	953	1252	1022	1089	1881	1545	6879	1324	1155	1078	1022	1239	1056	1758	1856
Fus	4350	5003	3167	4297	5521	5793	12223	3286	4493	3901	3811	5530	4070	6024	2658
Fut1	118	76	69	107	95	80	86	74	45	95	49	51	77	54	101
Fut10	262	298	197	228	313	220	757	237	197	226	177	220	168	224	160
Fut11	280	377	251	357	434	432	1279	380	272	226	257	310	225	325	302
Fut2	4	6	3	6	7	7	39	8	6	3	5	24	1	4	5
Fut4	87	141	98	137	180	177	778	203	111	82	114	187	63	122	202
Fut7	5	1	6	1	2	3	21	2	0	0	0	4	0	0	0
Fut8	603	574	519	702	634	530	1720	431	487	650	441	561	564	502	628
Fut9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Fuz	446	408	340	450	601	763	947	362	268	263	222	272	246	348	364
Fv1	63	88	56	51	97	52	231	81	91	61	57	106	52	100	35
Fxn	175	162	141	181	175	166	473	177	159	142	135	94	125	154	163
Fxr1	3431	3105	2371	2796	2412	2185	7400	1861	3965	4315	3172	3490	3534	3409	1904
Fxr2	1941	2323	1642	2062	2899	2591	4818	1533	1691	1529	1502	1642	1366	2280	1369
Fxyd1	91	86	69	108	109	116	69	10	13	19	11	20	12	15	9
Fxyd2	7	11	10	10	8	7	17	0	2	5	4	3	2	2	4
Fxyd3	248	172	204	284	181	114	192	42	108	177	81	32	160	91	188
Fxyd4	1	1	1	0	4	1	18	14	7	5	0	3	2	2	1
Fxyd5	335	370	308	440	478	504	1859	285	230	198	209	666	203	213	116
Fxyd6	3459	2039	2539	2879	1682	1158	1116	344	1256	2539	1089	215	2118	1575	1806
Fxyd7	4	11	3	4	19	11	66	20	20	7	16	5	2	1	8
Fyb	40	51	60	78	91	65	1156	44	68	72	29	405	71	85	56
Fyco1	1185	1295	1108	1397	2352	1593	5529	1520	1545	1727	1462	2025	1622	2229	1579
Fyn	407	472	291	413	538	466	1826	441	397	330	419	642	260	548	356
Fyttd1	2107	2179	1621	2066	1841	1809	6155	1977	2130	2253	1760	1935	1599	1906	2076
Fzd1	119	103	101	113	151	140	2057	204	99	83	130	301	73	122	158
Fzd10	0	1	0	2	1	3	49	0	0	0	0	9	0	2	0
Fzd2	34	37	27	39	39	31	86	19	3	2	7	13	0	3	4
Fzd3	435	449	504	509	585	358	1754	462	608	608	519	505	489	606	626
Fzd4	249	238	244	308	335	234	1110	170	170	211	193	259	160	179	241
Fzd5	134	146	96	138	199	129	581	146	133	128	133	163	95	201	222
Fzd6	436	422	288	368	432	382	1526	448	468	430	422	356	356	516	426
Fzd7	232	221	209	301	245	212	698	118	161	260	137	172	209	239	399
Fzd8	100	111	91	116	128	145	469	127	130	130	94	100	94	149	161
Fzd9	0	3	0	1	1	1	6	8	0	0	2	4	1	1	1
Fzr1	414	493	380	403	703	730	1979	521	391	336	324	420	313	516	592
G0s2	77	53	50	51	71	65	60	36	24	8	9	50	11	22	8
G2e3	619	625	506	726	709	529	2318	739	707	858	530	682	559	618	754
G3bp1	3315	3175	2318	3112	3384	3084	9469	3003	2967	3259	2518	2814	2463	3084	2934
G3bp2	4656	5293	3737	4944	5182	4424	16624	4214	5005	5001	4586	5028	4173	5227	4464
G430049J08Rik	70	37	40	36	56	104	162	45	35	44	22	42	35	41	39
G430095P16Rik	4	2	1	3	1	4	2	0	1	2	0	0	1	1	1
G530012D18Rik	1	1	1	0	6	0	0	0	6	20	12	46	25	32	4
G6b	3	1	1	0	1	3	6	0	1	0	1	3	0	3	0
G6pc	1	1	1	0	0	0	1	2	6	1	0	1	0	1	0
G6pc2	48172	38157	32930	60189	42969	38431	54391	21258	38799	49553	31537	19781	33842	35288	35306
G6pc3	780	861	542	659	908	979	2164	717	415	375	334	417	352	541	748
G6pd2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
G6pdx	1872	1704	1351	1764	1686	1666	4542	1304	1202	1565	942	1259	1192	1102	959
Gaa	3526	5197	3270	3145	7821	7405	26381	8485	4640	2864	4365	5024	2521	6988	5291
Gab1	196	237	144	167	355	230	1447	245	158	137	157	266	130	274	178
Gab2	678	715	621	621	998	682	2539	482	521	427	552	695	388	698	513
Gab3	34	34	30	39	31	35	171	31	44	39	22	50	48	50	28
Gabarap	10053	9927	6751	8755	7405	8031	17661	5486	5025	5524	4046	4061	3914	4494	4205
Gabarapl1	4419	5285	3115	3957	4432	4548	10393	3621	3825	3421	3490	3557	3089	4074	2171
Gabarapl2	5050	5368	3258	4509	4217	4345	8305	3454	2851	2952	2399	2442	2180	2554	2593
Gabbr1	646	761	453	611	1024	1157	2660	888	642	520	604	864	498	790	506
Gabbr2	862	538	1177	1301	1218	894	937	309	1717	1132	2155	385	1245	2541	2063
Gabpa	925	920	720	921	968	834	3710	883	1390	1316	1192	1490	1116	1344	998
Gabpb1	449	443	333	393	438	456	1397	402	393	351	320	450	293	375	365
Gabpb2	1936	2035	1623	1849	2411	1702	6603	2007	2314	2246	1868	2608	1749	2413	1755
Gabra1	2	2	10	18	0	2	1	0	0	4	0	0	6	2	3
Gabra2	10	8	10	14	9	13	25	11	19	21	14	44	20	24	19
Gabra3	12	20	11	31	29	13	26	5	0	5	0	17	6	3	1
Gabra4	12	8	7	9	13	18	110	28	31	4	28	12	15	31	11
Gabra5	9	9	2	6	12	3	29	4	10	4	6	4	6	8	4
Gabra6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabrb1	6	4	7	7	7	9	46	7	10	6	7	7	10	6	6
Gabrb2	3	4	5	7	18	4	16	9	3	7	0	4	1	8	2
Gabrb3	1140	1465	1009	1180	1512	1144	5721	1473	1361	1184	1219	1258	1111	1546	1275
Gabrd	9	9	7	3	16	14	15	13	3	4	2	2	7	7	6
Gabre	35	28	18	20	35	31	88	40	13	12	19	16	16	34	21
Gabrg1	42	23	12	15	22	8	60	17	17	25	21	10	10	24	10
Gabrg2	12	21	7	6	18	5	34	14	19	7	21	10	14	5	11
Gabrg3	10	12	6	10	24	14	120	30	22	15	38	26	10	29	26
Gabrp	12	11	4	0	23	30	657	15	33	15	17	37	1	31	17
Gabrq	4	7	5	3	5	2	14	4	9	11	5	7	6	7	12
Gabrr1	0	0	1	0	0	0	1	0	2	0	0	1	2	0	0
Gabrr2	3	13	7	10	12	5	26	10	4	3	3	5	4	4	15
Gabrr3	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
Gad1	2801	1766	1762	2538	1973	1771	898	359	1078	2291	1117	283	1998	1979	3236
Gad1-ps	6	1	4	2	2	0	6	2	1	1	0	1	4	4	2
Gad2	10	28	3	6	32	33	53	64	11	7	10	31	10	9	6
Gadd45a	504	467	287	448	381	357	1714	446	811	782	775	654	637	853	484
Gadd45b	299	355	205	278	351	317	1044	387	105	74	124	350	63	94	110
Gadd45g	422	450	331	563	490	633	1298	702	866	709	781	714	625	842	828
Gadd45gip1	346	425	249	343	398	437	1617	563	791	810	605	626	648	907	429
Gadl1	6	6	4	9	7	3	14	8	15	11	6	21	8	6	3
Gak	1957	2315	1716	2026	3388	2725	7777	2168	1917	1592	1845	2001	1546	2607	2507
Gal	18	24	7	15	21	24	226	35	5	5	24	4	2	8	9
Gal3st1	156	180	157	200	231	225	740	253	190	224	168	105	157	207	350
Gal3st2	0	0	0	0	0	2	80	0	2	0	0	2	0	0	0
Gal3st3	10	11	8	13	7	10	103	20	38	33	27	34	23	37	28
Gal3st4	97	126	91	101	118	116	202	54	127	103	111	125	88	103	45
Galc	863	1149	809	1067	1178	1106	3184	865	933	855	923	777	669	1148	1075
