	GSM4391955	GSM4391956	GSM4391957	GSM4391958	GSM4391959	GSM4391961	GSM4391962
Gm13325	0	0	0	0	0	0	0
Gm13326	0	0	0	0	0	0	0
Gm13328	0	0	0	0	0	14	0
Gm13329	0	0	0	0	0	0	0
Gm13331	0	0	0	0	0	0	0
Gm13332	0	0	0	0	0	0	0
Gm13333	0	0	0	0	0	0	0
Gm13337	0	0	0	0	0	0	0
Gm13338	0	0	0	0	0	0	0
Gm13339	0	3	0	0	0	0	0
Gm13340	20	39	9	8	26	54	22
Gm13341	7	25	0	2	0	23	20
Gm13342	0	0	0	0	0	0	11
Gm13343	0	0	0	0	0	0	0
Gm13345	0	0	0	0	0	0	0
Gm13347	0	0	0	0	0	0	0
Gm13349	0	0	0	0	0	0	0
Gm1335	0	0	0	1	0	0	0
Gm13350	0	0	0	0	0	0	0
Gm13351	0	0	0	0	0	0	0
Gm13352	0	0	0	0	0	0	0
Gm13353	0	0	0	0	0	0	0
Gm13355	0	0	0	0	0	0	0
Gm13356	0	0	0	0	0	0	0
Gm13357	0	0	0	0	0	0	0
Gm13358	0	0	0	0	0	0	0
Gm13359	0	0	0	0	0	0	0
Gm13360	0	0	0	0	0	0	0
Gm13361	0	0	0	0	0	0	0
Gm13363	0	0	0	0	0	5	0
Gm13365	0	0	0	0	0	0	0
Gm13366	0	0	0	0	0	0	0
Gm13367	0	0	0	0	0	0	0
Gm13368	0	0	0	0	0	0	0
Gm13369	0	0	0	0	0	0	0
Gm13370	0	0	0	0	0	0	0
Gm13377	0	0	0	0	0	0	0
Gm13378	4	10	20	8	6	43	0
Gm13379	0	0	0	0	0	0	0
Gm13384	0	0	0	0	0	0	0
Gm13385	0	0	0	0	0	0	0
Gm13386	0	0	0	0	0	0	0
Gm13392	2	0	0	0	0	0	8
Gm13394	3	40	6	0	11	0	7
Gm13396	0	0	0	0	0	0	0
Gm13397	0	0	0	0	0	0	0
Gm13400	0	0	0	0	0	0	0
Gm13401	0	0	0	0	0	0	0
Gm13406	0	0	0	0	0	0	0
Gm13407	0	0	0	0	0	0	0
Gm13408	1	0	0	0	0	0	0
Gm13409	0	0	0	0	0	0	0
Gm13410	0	0	0	0	0	0	0
Gm13413	1	0	0	0	0	0	0
Gm13414	0	0	0	0	0	0	0
Gm13416	0	0	0	0	0	0	0
Gm13418	0	0	0	0	0	0	0
Gm13419	0	0	0	0	0	0	0
Gm13420	0	0	0	0	1	0	0
Gm13422	0	0	0	0	0	0	0
Gm13423	8	3	1	0	0	1	14
Gm13424	0	0	0	0	0	0	0
Gm13426	0	0	0	0	0	0	0
Gm13428	2	0	0	0	0	0	0
Gm13430	6	0	0	4	9	10	0
Gm13432	0	0	0	0	0	0	0
Gm13433	0	0	0	0	0	0	1
Gm13435	0	0	0	0	0	0	0
Gm13436	0	11	0	0	0	0	0
Gm13437	0	0	0	0	0	0	0
Gm13438	0	0	0	0	0	0	0
Gm13439	0	0	0	0	0	0	0
Gm13440	0	0	0	0	0	0	0
Gm13443	0	0	0	0	0	0	0
Gm13444	1	0	0	0	0	0	0
Gm13445	1	0	0	0	0	0	0
Gm13450	0	0	0	0	0	0	0
Gm13451	0	0	0	0	0	0	0
Gm13452	0	0	0	0	0	0	0
Gm13453	0	0	1	0	0	1	0
Gm13454	0	0	0	0	0	0	0
Gm13455	0	0	0	0	0	0	0
Gm13456	1	2	0	0	0	0	0
Gm13457	0	0	0	0	0	0	0
Gm13458	0	0	0	0	0	0	0
Gm13459	0	0	0	0	0	0	0
Gm13460	0	0	0	0	0	0	0
Gm13461	0	0	0	0	0	0	0
Gm13462	0	0	0	0	0	0	0
Gm13463	0	0	0	0	0	0	9
Gm13464	2	1	0	1	5	0	0
Gm13466	0	0	0	0	0	0	0
Gm13469	0	0	0	0	0	0	0
Gm13471	0	0	0	0	0	0	0
Gm13472	0	0	0	0	0	0	0
Gm13473	0	0	0	0	0	0	0
Gm13474	0	0	0	0	0	0	0
Gm13475	0	0	0	0	0	0	0
Gm13477	0	0	0	0	0	0	0
Gm13478	0	0	0	0	0	0	0
Gm13482	0	0	0	0	0	0	0
Gm13484	0	0	0	0	0	0	0
Gm13486	5	0	0	0	0	0	0
Gm13487	0	0	0	0	0	0	0
Gm13488	0	0	0	0	0	0	0
Gm13489	0	1	0	0	0	0	0
Gm13491	0	0	0	0	0	0	0
Gm13492	0	0	0	0	0	0	0
Gm13493	4	0	3	0	0	1	8
Gm13494	0	0	0	0	0	0	0
Gm13495	0	0	0	0	0	0	0
Gm13498	0	0	0	0	0	0	0
Gm13500	0	0	0	0	0	0	0
Gm13501	0	0	0	0	0	0	0
Gm13502	0	1	0	0	0	0	0
Gm13503	0	0	0	0	0	0	0
Gm13504	0	0	0	0	0	0	0
Gm13505	0	0	0	0	0	0	0
Gm13506	0	0	0	0	0	0	0
Gm13508	0	0	0	0	0	0	0
Gm13509	0	0	0	0	0	0	0
Gm13510	0	0	0	0	0	0	0
Gm13511	0	0	0	0	18	0	0
Gm13517	0	0	0	0	0	0	2
Gm13518	0	0	0	0	0	0	0
Gm13521	0	0	0	0	0	0	0
Gm13525	0	0	0	0	0	1	0
Gm13526	0	0	0	0	0	0	0
Gm13527	0	0	0	0	0	0	0
Gm13529	0	0	0	0	0	0	0
Gm13531	0	0	0	0	0	0	0
Gm13532	0	0	0	0	0	0	0
Gm13533	0	0	0	0	0	0	0
Gm13534	0	0	0	0	0	3	0
Gm13535	1	0	0	0	0	1	0
Gm13537	0	0	0	0	0	0	0
Gm13539	0	0	0	0	0	0	0
Gm13541	0	0	0	0	0	0	0
Gm13542	0	0	0	0	0	0	0
Gm13543	0	0	0	0	0	0	0
Gm13545	0	0	0	0	0	0	0
Gm13547	0	0	0	2	0	0	0
Gm13548	0	0	0	0	0	0	0
Gm13549	0	0	0	0	0	0	0
Gm13550	0	0	0	0	0	0	0
Gm13551	0	0	0	0	0	0	0
Gm13552	0	0	0	0	0	10	0
Gm13555	0	0	0	0	0	0	0
Gm13557	0	0	0	0	0	0	0
Gm13559	0	0	0	0	0	0	0
Gm13560	0	0	0	0	0	0	0
Gm13566	0	0	0	0	0	0	0
Gm13567	0	0	0	0	0	0	0
Gm13570	0	0	0	0	0	0	0
Gm13573	0	0	0	2	0	0	0
Gm13574	0	0	0	0	0	0	0
Gm13576	0	0	0	0	0	0	0
Gm13577	0	0	0	0	0	0	0
Gm13578	0	0	0	0	0	0	0
Gm13579	0	0	0	0	0	0	0
Gm13581	0	0	0	0	0	0	2
Gm13586	0	0	0	0	0	0	0
Gm13588	0	0	0	0	0	0	0
Gm13590	0	0	0	0	0	0	0
Gm13592	0	0	0	0	0	0	0
Gm13593	0	0	0	0	0	0	0
Gm13597	0	0	14	1	0	1	0
Gm136	0	0	0	0	0	0	0
Gm13600	0	0	0	0	0	0	0
Gm13602	0	0	0	0	0	0	0
Gm13603	0	0	0	0	0	0	0
Gm13604	0	0	0	0	0	0	1
Gm13607	0	0	0	0	0	0	0
Gm13608	0	0	0	0	0	0	0
Gm13611	0	0	0	0	0	0	17
Gm13612	0	0	0	0	0	0	0
Gm13614	0	0	0	0	0	0	0
Gm13615	2	0	0	0	0	0	0
Gm13616	0	0	0	0	0	0	0
Gm13622	9	5	0	0	0	0	0
Gm13623	0	0	0	1	1	0	0
Gm13624	0	0	0	0	0	0	0
Gm13626	0	0	0	0	0	0	0
Gm13627	0	14	0	0	0	0	0
Gm13633	0	0	0	0	0	0	0
Gm13640	0	0	0	0	0	0	0
Gm13641	0	0	0	0	0	0	0
Gm13642	10	6	0	0	0	0	0
Gm13649	0	0	0	0	0	0	0
Gm13650	0	0	0	0	0	0	0
Gm13651	0	0	0	0	0	0	0
Gm13653	0	0	0	1	0	0	0
Gm13655	0	0	0	0	0	0	0
Gm13664	0	0	0	0	0	0	0
Gm13665	0	0	0	0	0	0	0
Gm13666	0	0	0	0	0	0	0
Gm13668	0	0	0	0	0	0	0
Gm13669	0	0	0	0	0	0	0
Gm13670	0	0	0	0	0	0	0
Gm13672	0	0	0	0	0	0	0
Gm13673	0	0	0	0	0	0	0
Gm13674	0	0	0	0	0	0	0
Gm13675	0	0	0	0	0	0	0
Gm13676	0	0	0	0	0	0	0
Gm13677	0	0	0	0	0	0	0
Gm13678	0	0	0	0	0	0	0
Gm13679	0	0	0	0	0	0	0
Gm13680	6	11	5	0	1	0	0
Gm13681	0	0	0	0	0	0	0
Gm13682	0	0	0	0	0	0	0
Gm13683	0	0	0	0	0	0	0
Gm13685	0	0	0	0	0	0	0
Gm13687	0	0	0	0	0	0	0
Gm13688	10	3	0	0	0	2	4
Gm13689	1	0	0	0	0	0	0
Gm13690	0	0	0	0	0	0	0
Gm13691	1	0	0	0	0	0	0
Gm13692	0	0	0	0	0	0	0
Gm13693	1	0	0	1	0	0	0
Gm13694	1	0	0	1	0	0	0
Gm13695	1	0	0	1	0	0	0
Gm13696	1	0	0	1	0	0	0
Gm13697	1	0	0	1	0	0	0
Gm13698	1	0	0	1	0	0	0
Gm13700	0	0	0	0	0	0	0
Gm13702	0	0	0	0	0	0	0
Gm13711	0	0	0	0	0	0	0
Gm13712	0	0	0	0	0	0	0
Gm13714	0	0	0	0	0	0	0
Gm13717	0	0	0	0	0	0	0
Gm13719	0	0	0	0	0	0	0
Gm13720	0	0	0	0	0	0	0
Gm13722	0	26	22	21	29	43	9
Gm13724	0	0	0	0	0	0	0
Gm13725	0	0	0	0	0	0	0
Gm13726	0	0	0	0	0	0	0
Gm13728	0	0	0	0	0	0	0
Gm13729	0	0	0	0	0	0	0
Gm13730	0	0	0	0	0	0	0
Gm13731	0	0	0	0	0	0	0
Gm13732	0	0	0	0	0	0	0
Gm13733	0	0	0	0	0	0	0
Gm13735	0	0	0	0	0	0	0
Gm13736	0	5	0	0	0	8	0
Gm13737	0	0	0	0	0	0	0
Gm13738	0	0	0	0	0	0	0
Gm13739	0	0	0	0	0	0	0
Gm13740	0	0	0	0	0	0	0
Gm13741	0	0	0	0	0	0	0
Gm13742	0	0	0	0	0	0	0
Gm13743	0	0	0	0	0	0	0
Gm13744	0	0	0	0	0	0	0
Gm13745	0	0	0	0	0	0	0
Gm13750	0	1	0	0	1	1	0
Gm13751	0	0	0	0	0	0	0
Gm13754	0	0	0	0	0	0	0
Gm13755	0	0	0	0	0	0	0
Gm13756	0	0	0	0	0	0	0
Gm13757	0	0	0	0	0	0	0
Gm13758	0	0	0	0	0	0	0
Gm13761	0	0	0	0	0	0	0
Gm13762	0	0	0	0	0	0	0
Gm13767	0	0	0	0	0	0	0
Gm13768	0	0	0	0	0	0	0
Gm13769	0	0	0	0	0	0	0
Gm13770	0	0	0	0	0	0	0
Gm13771	0	0	0	0	0	0	0
Gm13772	0	0	0	0	0	0	0
Gm13776	0	0	0	0	0	0	0
Gm13777	0	0	1	0	0	0	0
Gm13784	0	0	0	0	0	0	0
Gm13785	0	0	0	0	0	0	0
Gm13786	0	0	0	0	0	0	0
Gm13787	0	0	0	0	0	0	0
Gm13788	0	0	0	0	0	0	0
Gm13792	0	0	0	0	0	0	0
Gm13797	0	0	0	0	0	0	0
Gm13798	0	0	0	0	0	0	0
Gm13801	0	0	0	0	0	0	0
Gm13803	0	0	0	0	0	0	0
Gm13804	0	0	0	0	0	0	0
Gm13806	0	0	0	0	0	0	0
Gm13808	0	0	0	0	0	0	0
Gm13809	0	0	0	0	0	0	0
Gm13810	0	0	0	0	0	0	0
Gm13811	0	0	0	0	0	0	0
Gm13812	0	0	0	0	0	0	0
Gm13813	0	0	0	0	0	0	0
Gm13815	0	0	0	0	0	0	0
Gm13818	0	0	0	0	0	0	0
Gm13823	0	0	0	0	0	0	0
Gm13827	0	0	0	0	7	0	0
Gm13828	0	0	0	0	0	0	0
Gm13829	0	0	0	0	0	0	0
Gm13831	0	0	0	0	0	0	0
Gm13835	53	190	159	148	199	325	30
Gm13836	0	0	0	0	0	0	0
Gm13841	0	0	0	0	0	0	0
Gm13852	0	0	0	0	0	0	0
Gm13854	0	0	0	0	0	0	0
Gm13857	0	0	0	0	0	0	0
Gm13858	2	0	0	0	0	0	0
Gm13859	0	0	0	0	0	0	0
Gm13862	0	0	0	0	0	0	0
Gm13863	0	0	0	0	0	0	0
Gm13864	0	0	0	5	0	0	0
Gm13865	0	0	0	0	0	0	0
Gm13866	0	0	0	5	0	0	0
Gm13867	0	0	0	0	0	0	0
Gm13868	8	2	1	6	0	1	0
Gm13870	9	0	0	0	0	0	5
Gm13871	0	0	0	0	0	0	0
Gm13873	0	0	0	0	0	0	0
Gm13875	0	0	0	0	1	0	0
Gm13876	0	0	0	0	0	0	0
Gm13877	0	0	0	0	0	0	0
Gm13878	0	0	0	0	0	0	0
Gm13879	0	0	0	0	0	0	0
Gm13880	0	0	0	0	0	0	0
Gm13882	0	0	0	0	0	12	0
Gm13884	0	0	0	0	0	0	0
Gm13885	0	0	0	0	0	0	0
Gm13886	0	0	0	0	0	0	0
Gm13887	0	0	0	0	0	0	0
Gm13888	0	0	0	0	0	0	0
Gm13889	46	41	19	20	27	59	25
Gm13890	0	0	0	0	0	0	0
Gm13898	0	0	0	0	0	0	0
Gm13899	0	0	0	0	0	0	0
Gm13900	0	0	0	0	0	0	0
Gm13901	0	0	0	0	0	0	0
Gm13902	57	0	0	1	0	0	1
Gm13903	0	0	0	0	0	0	0
Gm13904	0	0	1	7	0	0	0
Gm13910	0	0	0	0	0	0	0
Gm13913	0	0	0	0	0	0	0
Gm13914	0	0	0	0	0	0	0
Gm13915	0	0	0	0	0	0	0
Gm13916	0	0	0	0	0	0	0
Gm13921	0	0	0	0	0	0	0
Gm13922	0	0	0	0	0	0	0
Gm13924	0	0	0	0	0	0	0
Gm13925	0	0	0	0	0	0	0
Gm13928	4	0	0	0	0	0	0
Gm13929	0	0	0	0	0	0	0
Gm13930	0	0	0	0	0	0	0
Gm13932	0	0	0	0	0	0	0
Gm13935	0	0	0	0	0	0	0
Gm13937	0	0	0	0	0	0	0
Gm13940	0	0	0	0	0	0	0
Gm13941	0	0	0	0	0	0	0
Gm13961	0	0	0	0	0	0	0
Gm13967	0	0	0	0	0	0	0
Gm13973	0	0	0	0	0	0	0
Gm13975	0	0	0	0	0	0	0
Gm13981	0	0	0	0	0	0	0
Gm13983	9	0	0	0	0	0	0
Gm13988	0	0	0	0	0	0	0
Gm13991	0	0	0	4	0	0	0
Gm13992	0	0	0	0	0	0	0
Gm13996	0	0	0	0	0	0	0
Gm13998	0	0	0	0	8	0	0
Gm14000	0	0	0	0	0	0	0
Gm14001	0	0	0	1	0	0	0
Gm14006	0	0	0	0	0	0	0
Gm14007	0	0	0	0	0	0	0
Gm14008	0	0	0	0	0	0	0
Gm1401	0	0	0	0	0	0	0
Gm14013	0	0	0	0	0	0	0
Gm14016	0	0	0	0	0	0	0
Gm14017	0	0	0	0	0	0	0
Gm14018	0	0	0	20	0	0	0
Gm14020	6	0	0	0	0	0	0
Gm14021	0	0	0	0	0	0	0
Gm14025	0	0	0	6	6	0	4
Gm14026	0	0	0	0	0	0	0
Gm14028	0	0	0	0	0	0	0
Gm14032	0	0	0	0	0	0	0
Gm14034	0	0	0	0	0	0	0
Gm14035	0	0	0	0	0	0	0
Gm14036	0	0	0	0	0	0	0
Gm14037	0	0	0	0	0	0	0
Gm14038	0	0	0	0	0	0	0
Gm14039	0	0	0	0	0	0	0
Gm14042	0	0	0	0	0	0	0
Gm14044	0	0	0	0	0	0	0
Gm14046	0	0	0	0	0	0	7
Gm14048	2	10	0	0	12	3	1
Gm14049	0	0	0	5	0	0	0
Gm14050	0	0	0	0	0	0	0
Gm14052	0	14	0	0	0	0	0
Gm14053	0	0	0	0	0	0	0
Gm14054	0	0	0	0	0	0	0
Gm14056	0	0	0	0	0	0	0
Gm14057	0	0	0	0	0	0	0
Gm14058	0	0	0	0	0	0	0
Gm14065	0	0	0	0	0	0	0
Gm14067	0	0	0	0	0	0	0
Gm14069	0	0	0	0	0	0	0
Gm14070	0	0	0	0	0	0	0
Gm14071	0	0	0	0	0	0	0
Gm14073	0	0	0	0	0	0	0
Gm14082	0	0	0	0	0	0	0
Gm14083	0	0	0	0	0	0	0
Gm14085	0	0	0	0	0	0	0
Gm14086	0	0	0	0	0	0	0
Gm14094	0	0	0	0	0	0	0
Gm14098	0	0	0	0	0	0	0
Gm14099	0	0	0	0	0	0	0
Gm14101	0	0	0	0	0	0	0
Gm14103	0	0	0	0	0	0	0
Gm14106	0	0	0	0	0	0	0
Gm14107	0	0	0	0	0	0	0
Gm14108	0	0	0	0	0	0	0
Gm14109	0	0	0	0	0	0	0
Gm14111	0	0	0	0	0	0	0
Gm14113	6	0	0	12	11	0	5
Gm14115	0	0	0	0	0	0	0
Gm14116	0	0	0	0	0	0	0
Gm14117	0	0	17	9	0	0	0
Gm14119	0	0	0	0	0	0	0
Gm14121	0	0	0	0	0	0	0
Gm14122	0	0	0	0	0	0	0
Gm14124	0	0	0	0	0	0	0
Gm14125	6	0	0	0	0	9	0
Gm14126	0	0	0	0	0	0	0
Gm14127	0	0	0	0	0	0	0
Gm14128	0	0	0	0	0	0	0
Gm14129	0	0	0	0	0	0	0
Gm14130	21	0	0	1	0	0	10
Gm14131	0	0	0	0	0	0	0
Gm14132	0	0	0	0	0	0	0
Gm14137	0	0	0	1	0	0	1
Gm14138	0	0	0	0	0	0	0
Gm14139	0	0	0	0	0	0	0
Gm14140	0	0	0	0	0	0	0
Gm14141	0	0	0	0	0	0	0
Gm14142	0	0	0	0	0	0	0
Gm14143	0	0	0	0	0	0	0
Gm14147	0	0	0	0	0	0	0
Gm14148	5	0	0	0	0	0	0
Gm14150	126	240	98	223	216	72	141
Gm14151	0	0	0	0	0	0	0
Gm14153	0	0	0	0	0	0	0
Gm14156	1	0	0	0	0	0	0
Gm14158	0	0	0	0	0	0	0
Gm14159	0	0	0	0	0	0	0
Gm14162	0	0	0	0	0	0	0
Gm14163	0	0	0	0	0	0	0
Gm14165	0	0	0	0	10	0	18
Gm14172	0	0	0	0	0	0	0
Gm14173	0	0	1	0	0	0	0
Gm14175	0	0	0	0	0	0	0
Gm14176	0	0	0	0	0	0	0
Gm14180	0	0	0	0	0	0	0
Gm14182	0	0	0	0	0	0	0
Gm14186	0	0	0	0	0	0	0
Gm14188	0	0	0	0	0	0	0
Gm14190	0	0	0	0	0	0	0
Gm14193	0	0	0	0	0	0	0
Gm14197	0	0	0	0	0	0	0
Gm14200	0	0	0	0	0	21	3
Gm14201	0	0	1	0	0	0	0
Gm14202	0	0	0	0	0	0	0
Gm14208	0	0	0	0	0	0	0
Gm14212	0	0	0	0	0	0	0
Gm14213	0	0	0	0	0	0	0
Gm14214	1	0	0	0	0	0	0
Gm14215	0	0	0	0	0	0	0
Gm14219	0	0	0	0	0	0	0
Gm14220	0	0	0	0	0	0	0
Gm14226	0	1	0	2	0	6	0
Gm14227	0	0	0	0	0	0	0
Gm14229	0	0	0	0	0	0	0
Gm14231	1	0	0	0	0	0	0
Gm14234	0	0	0	0	0	0	0
Gm14237	1	0	0	0	0	0	0
Gm14238	0	0	0	0	0	0	0
Gm14239	0	0	0	0	0	0	0
Gm14240	0	0	0	0	0	0	0
Gm14245	0	0	0	0	0	0	0
Gm14247	0	0	0	0	0	0	0
Gm14248	0	0	0	0	0	0	0
Gm14251	23	1	0	0	0	0	10
Gm14253	0	0	0	0	0	0	0
Gm14263	0	0	0	1	1	0	0
Gm14269	0	0	0	0	7	0	3
Gm14270	0	13	0	0	0	0	0
Gm14274	0	0	0	0	0	0	0
Gm14276	0	1	0	0	0	0	6
Gm14277	1	0	0	0	0	0	0
Gm14278	0	0	0	0	0	0	0
Gm14279	0	0	0	0	0	0	0
Gm14281	0	11	3	7	0	0	1
Gm14282	0	0	2	0	0	0	0
Gm14283	0	0	0	0	0	0	0
Gm14287	0	0	0	0	13	0	0
Gm14288	0	0	8	12	0	16	8
Gm14292	0	0	0	0	0	0	0
Gm14293	0	0	0	0	0	0	2
Gm14294	0	0	0	0	0	0	0
Gm14295	114	96	22	44	69	69	31
Gm14296	69	84	43	72	35	51	17
Gm14297	0	0	0	0	0	0	0
Gm14298	0	0	0	0	0	0	0
Gm14299	0	0	0	0	0	0	0
Gm14300	0	0	0	0	0	0	0
Gm14301	0	0	0	0	0	0	0
Gm14303	0	0	0	0	0	0	0
Gm14304	0	0	0	0	0	0	0
Gm14305	155	184	196	67	122	142	77
Gm14306	13	23	22	18	10	21	11
Gm14307	0	0	0	0	0	0	0
Gm14308	54	141	84	0	0	7	0
Gm14314	0	0	0	0	0	0	0
Gm14322	49	51	36	7	50	14	0
Gm14323	4	0	1	0	0	0	0
Gm14324	4	2	2	1	6	1	2
Gm14325	58	49	50	29	36	29	17
Gm14326	95	101	2	25	28	4	38
Gm14327	71	45	15	28	71	46	32
Gm14328	2	5	0	0	0	0	0
Gm14331	0	0	0	0	0	0	0
Gm14332	0	0	0	0	0	0	0
Gm14333	0	0	0	0	0	0	0
Gm14334	0	0	0	0	0	0	0
Gm14335	0	0	0	0	0	0	0
Gm14336	7	0	2	0	0	28	12
Gm14345	0	0	0	0	0	0	0
Gm14346	0	0	0	0	0	0	0
Gm14347	0	0	0	0	0	0	0
Gm14348	0	0	0	0	0	0	0
Gm14349	0	0	0	0	0	0	0
Gm14350	0	0	0	0	0	0	0
Gm14351	0	0	0	0	0	0	0
Gm14352	0	0	0	0	0	0	0
Gm14353	0	0	0	0	0	0	0
Gm14355	0	0	0	0	0	0	0
Gm14356	0	0	0	0	0	0	0
Gm14357	0	0	0	0	0	0	0
Gm14358	0	0	0	0	0	0	0
Gm14359	0	0	0	0	0	0	0
Gm14360	0	0	0	0	0	0	0
Gm14361	0	0	0	0	0	0	0
Gm14362	0	0	0	0	0	0	0
Gm14363	0	0	0	0	0	0	0
Gm14364	0	0	0	0	0	0	0
Gm14365	0	0	0	0	0	0	0
Gm14366	0	0	0	0	0	0	0
Gm14367	0	0	0	0	0	0	0
Gm14368	0	0	0	0	0	0	0
Gm14369	0	0	0	0	0	0	0
Gm14370	0	0	0	0	0	0	0
Gm14371	0	0	0	0	0	0	0
Gm14373	0	0	0	0	0	0	0
Gm14374	0	0	0	0	0	0	0
Gm14375	0	0	0	0	0	0	0
Gm14380	0	0	0	0	0	0	0
Gm14381	0	0	0	0	0	0	0
Gm14382	0	0	0	0	0	0	0
Gm14383	0	0	0	0	0	0	0
Gm14385	0	0	0	0	0	0	0
Gm14387	0	0	0	0	0	0	0
Gm14388	0	0	0	0	0	0	0
Gm14389	0	0	0	0	0	0	0
Gm14390	0	0	0	0	0	0	0
Gm14391	55	74	13	49	84	99	28
Gm14392	0	0	0	0	0	0	0
Gm14393	3	0	0	0	0	0	0
Gm14394	0	0	0	0	0	0	0
Gm14395	0	0	0	0	0	0	0
Gm14398	0	0	0	0	0	0	0
Gm14399	19	1	28	13	24	12	21
Gm14400	0	0	0	0	0	0	0
Gm14401	4	0	0	3	0	0	0
Gm14402	0	0	0	0	0	0	0
Gm14403	43	5	1	9	12	6	3
Gm14404	0	0	0	0	0	0	0
Gm14405	0	0	0	0	0	0	0
Gm14406	0	0	0	0	0	0	0
Gm14407	0	0	0	0	0	0	0
Gm14408	0	0	0	0	0	0	0
Gm14409	0	0	0	0	0	0	0
Gm14410	83	34	75	20	94	141	68
Gm14411	3	0	0	0	0	7	0
Gm14412	0	0	0	0	0	0	1
Gm14413	0	0	0	0	0	0	0
Gm14414	0	16	0	0	0	0	0
Gm14415	0	0	0	0	0	0	0
Gm14416	0	0	0	0	0	0	0
Gm14417	0	0	0	0	0	0	0
Gm14418	19	23	20	24	56	26	46
Gm14419	37	9	57	25	29	46	31
Gm14420	7	21	24	0	9	24	3
Gm14421	0	0	0	0	0	1	0
Gm14425	0	0	0	0	0	0	0
Gm14427	3	0	0	0	0	0	0
Gm14428	0	0	0	0	0	0	0
Gm14429	0	0	0	0	0	0	0
Gm14431	0	0	0	1	3	0	0
Gm14434	40	38	4	34	33	19	0
Gm14435	46	32	26	30	13	98	27
Gm14438	0	0	0	0	0	0	0
Gm14439	0	0	0	0	7	0	0
Gm14440	0	0	0	0	0	14	0
Gm14441	0	0	0	0	0	0	0
Gm14442	0	0	0	0	0	0	0
Gm14443	9	16	1	9	0	18	37
Gm14444	0	0	0	0	0	0	0
Gm14445	0	0	0	0	0	0	0
Gm14448	0	0	0	3	0	0	0
Gm14450	0	0	0	0	0	0	0
Gm14451	0	0	0	0	0	0	0
Gm14452	0	0	0	0	0	0	0
Gm14457	0	0	0	0	0	0	0
Gm14459	0	0	0	0	0	0	0
Gm14460	0	0	0	0	0	0	0
Gm14463	0	0	0	0	0	0	0
Gm14464	0	0	0	0	0	0	0
Gm14465	0	0	0	0	0	0	0
Gm14466	0	0	0	0	0	0	0
Gm14469	0	0	0	0	0	0	0
Gm14470	0	0	0	0	0	0	0
Gm14472	0	0	0	0	0	13	0
Gm14473	0	1	0	0	0	0	0
Gm14474	0	0	0	0	0	0	0
Gm14475	0	0	0	0	0	0	0
Gm14476	0	0	0	0	0	0	0
Gm14477	0	0	0	0	0	0	0
Gm14478	0	0	0	0	0	0	0
Gm14479	0	0	0	0	0	0	0
Gm14480	1	0	0	0	0	0	0
Gm14481	0	0	0	0	0	0	0
Gm14482	0	0	0	0	0	0	0
Gm14483	0	0	0	0	0	0	0
Gm14484	0	0	0	0	0	0	0
Gm14485	0	0	0	0	0	0	0
Gm14489	0	0	0	0	0	0	0
Gm14491	2	0	0	0	0	0	0
Gm14494	40	33	3	19	20	61	0
Gm14496	0	0	0	0	0	0	0
Gm14497	0	0	0	0	0	0	0
Gm14500	0	0	0	0	0	0	0
Gm14501	0	0	0	0	0	0	0
Gm14502	0	0	0	0	0	0	0
Gm14503	0	0	0	0	0	0	0
Gm14504	0	0	0	0	0	0	0
Gm14506	0	0	0	0	0	0	0
Gm14509	0	0	0	0	0	0	0
Gm14510	0	0	0	0	0	0	0
Gm14512	0	0	0	0	0	0	0
Gm14513	0	0	0	0	0	0	0
Gm14514	0	0	0	0	0	0	0
Gm14515	0	0	0	0	0	0	0
Gm14516	0	4	2	1	9	0	1
Gm14517	0	0	0	0	0	0	0
Gm14518	0	0	0	0	0	0	0
Gm14519	0	0	0	0	2	0	0
Gm14520	0	0	0	0	0	0	0
Gm14521	0	0	0	0	0	0	0
Gm14523	0	0	0	0	0	0	0
Gm14524	0	0	0	0	0	0	0
Gm14525	0	0	0	0	0	0	0
Gm14527	0	0	0	0	0	0	0
Gm14528	0	0	0	0	0	0	0
Gm14529	0	0	0	0	0	0	0
Gm14530	0	0	0	0	0	0	0
Gm14531	0	0	0	0	0	0	0
Gm14533	0	0	0	0	0	0	0
Gm14534	0	0	0	0	0	0	0
Gm14536	0	0	0	0	0	0	0
Gm14537	0	0	0	0	0	0	0
Gm14538	0	0	0	0	0	0	0
Gm14539	0	0	0	0	0	0	0
Gm14541	0	0	0	0	0	0	0
Gm14542	0	4	0	8	0	0	0
Gm14548	1	0	0	0	0	0	0
Gm14550	0	0	0	0	0	0	0
Gm14551	0	0	0	0	0	0	0
Gm14554	0	0	0	0	0	0	0
Gm14558	0	0	0	0	0	0	0
Gm14559	0	0	0	0	0	0	0
Gm14560	0	0	0	0	0	0	0
Gm14561	0	0	0	0	0	0	0
Gm14562	0	0	0	0	0	0	0
Gm14563	0	0	0	0	0	0	0
Gm14564	0	0	0	0	0	0	0
Gm14566	0	0	0	0	0	0	0
Gm14567	0	0	0	11	0	19	0
Gm14568	0	0	0	0	0	0	0
Gm14569	0	0	0	8	6	2	0
Gm14570	0	0	0	0	0	0	0
Gm14571	0	0	0	0	0	0	0
Gm14574	0	0	0	0	0	0	0
Gm14575	0	0	0	0	0	0	0
Gm14576	0	0	0	0	0	0	0
Gm14577	0	0	0	0	0	0	0
