	GSM2670763	GSM2670764	GSM2670765	GSM2670766	GSM2670767	GSM2670768	GSM2670769	GSM2670770	GSM2670771	GSM2670772	GSM2670773	GSM2670774	GSM2670775	GSM2670776	GSM2670777	GSM2670778	GSM2670779	GSM2670780	GSM2670781
Cx3cl1	64	48	62	47	25	66	53	148	227	98	890	621	846	471	353	442	269	403	245
Cx3cr1	15425	12463	7241	15524	7926	32940	13988	5460	6805	3637	1968	1089	1037	965	17	96	80	38	77
Cxadr	107	63	79	76	7	60	21	92	108	220	97	0	63	62	1	28	21	41	8
Cxcl1	908	1138	544	535	174	215	325	346	1095	72	699	753	839	692	48	80	95	90	88
Cxcl10	1745	1967	996	1870	589	1139	739	1339	3058	497	1026	565	477	212	0	154	295	111	177
Cxcl11	36	42	19	42	15	85	21	71	29	16	22	39	9	6	19	5	3	35	42
Cxcl12	78	43	29	41	23	17	54	0	295	122	2	76	401	0	85	6	0	45	2
Cxcl13	0	0	3	311	6	0	1	0	5	8	123	131	1	8	0	1	2	1	0
Cxcl14	6626	4290	3085	4507	1750	8707	3182	87	168	133	907	669	475	564	0	0	0	0	0
Cxcl15	11	9	28	22	24	50	26	11	37	20	368	104	475	269	11	9	23	49	25
Cxcl16	29681	26614	18696	31093	15639	61471	28206	30154	31176	9891	18797	15201	14797	8605	3527	5969	6378	5214	6218
Cxcl17	0	0	0	7	0	0	0	0	0	0	0	1	16	0	0	11	0	0	0
Cxcl2	17277	17433	10929	10212	3368	8291	4692	16613	48251	4043	10646	10054	12604	8752	32	89	111	12	80
Cxcl3	27	14	21	9	13	56	28	32	58	16	111	343	399	329	5	15	13	14	8
Cxcl5	2	3	4	5	3	10	2	17	1	0	4	3	2	4	0	0	0	0	0
Cxcl9	2117	2552	2117	8134	61	128	82	704	67	280	231	256	256	247	1642	3398	3645	2738	3576
Cxcr1	0	0	7	0	0	0	0	0	0	0	0	19	0	58	0	9	0	0	0
Cxcr2	290	357	335	316	98	267	192	964	970	176	1901	1825	1004	1518	53	90	120	171	121
Cxcr3	52	38	32	126	73	159	125	0	5	17	0	0	0	1	276	457	382	354	426
Cxcr4	1645	3575	2876	3553	1361	3923	2486	3273	906	787	12937	8822	11193	5479	1661	1466	1733	1085	1960
Cxcr5	3	0	7	0	0	0	0	0	1	2	225	38	237	43	12	161	370	48	33
Cxcr6	57	52	60	61	42	151	103	0	20	64	63	0	0	0	37	41	31	33	18
Cxx1a	75	76	67	82	22	99	82	85	96	166	83	31	69	153	64	167	232	205	224
Cxx1b	6	26	4	35	16	30	27	5	0	35	0	16	37	76	27	24	13	61	141
Cxx1c	21	4	25	7	2	3	12	0	1	18	1	4	11	0	27	232	172	163	173
Cxxc1	999	572	398	697	468	2615	696	305	825	738	511	203	491	225	343	844	797	599	575
Cxxc4	16	12	58	39	11	27	18	14	4	1427	45	0	12	13	0	1	2	2	2
Cxxc5	198	96	116	127	43	199	106	84	97	278	105	94	87	113	3	19	49	36	6
Cyb561	9	5	11	24	1	11	12	23	10	172	0	20	28	0	0	19	1	1	14
Cyb561a3	333	156	103	178	105	585	259	61	64	45	136	153	120	29	430	529	558	1325	527
Cyb561d1	94	67	70	133	62	260	50	29	129	101	0	82	103	14	33	53	76	70	155
Cyb561d2	93	53	66	125	26	121	28	58	168	110	23	58	13	1	1	40	74	40	37
Cyb5a	521	448	442	677	143	342	192	104	284	301	481	335	297	364	36	359	407	181	314
Cyb5b	754	370	280	587	245	791	328	123	378	1300	64	181	302	73	211	197	171	304	161
Cyb5d1	46	24	20	19	11	40	30	19	20	30	89	86	51	89	43	14	21	14	21
Cyb5d2	335	289	271	355	123	677	267	481	487	248	568	437	547	366	114	165	136	132	133
Cyb5r1	428	271	293	451	148	730	346	135	360	253	140	167	106	163	652	424	289	241	209
Cyb5r2	4	0	3	6	5	17	9	0	2	11	1	15	22	2	69	51	53	26	55
Cyb5r3	1605	1026	829	1156	868	3420	1463	716	787	2693	1194	789	1102	1181	1759	1911	1694	1465	1698
Cyb5r4	1135	781	1704	861	583	1941	1031	816	1473	874	666	508	808	361	295	599	929	453	471
Cyb5rl	148	68	85	130	42	207	134	40	88	81	64	35	76	166	8	65	64	131	34
Cyba	3246	1934	1320	2425	1269	4899	1427	1639	2055	845	2034	1979	1932	2061	802	912	984	860	1035
Cybb	34011	29297	16766	30886	17916	67795	31353	47364	61548	11917	15768	12827	16546	10096	36	90	134	59	25
Cybrd1	20	28	51	24	20	66	41	291	201	21	172	101	87	40	6	29	47	12	26
Cyc1	500	232	157	296	70	405	133	346	14	266	246	323	323	158	270	133	260	148	175
Cycs	280	366	363	501	122	435	221	291	158	320	462	427	374	454	73	144	130	142	107
Cycs-ps2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cyct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyfip1	10712	6623	4176	7268	3539	14193	7631	4408	5908	2982	2472	2119	2674	1564	816	823	1077	710	764
Cyfip2	1435	825	621	1397	843	3554	1812	555	583	2801	301	285	414	291	3283	3906	4039	3026	4243
Cygb	79	68	28	100	19	47	76	0	82	25	373	181	285	451	1	28	11	7	15
Cyhr1	342	229	167	343	109	622	190	170	192	513	166	171	107	375	116	175	233	109	207
Cylc1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Cylc2	0	0	33	0	3	1	5	6	0	1	22	0	0	0	0	6	0	0	1
Cyld	809	711	707	1083	319	1109	902	1880	1468	704	1010	634	1022	1045	344	474	412	280	462
Cym	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp11a1	38	2	44	19	14	21	41	12	9	24	29	16	26	12	2	14	30	50	16
Cyp11b1	17	15	33	9	19	55	21	27	6	10	7	21	40	9	16	25	47	19	20
Cyp11b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp17a1	1	1	0	0	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0
Cyp19a1	42	7	7	7	10	32	25	44	6	8	10	0	0	0	3	9	7	11	2
Cyp1a1	0	0	1	3	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp1a2	0	0	0	0	2	0	0	0	0	3	0	0	0	14	0	0	0	0	0
Cyp1b1	0	2	9	2	0	0	0	0	0	5	1	0	0	0	0	1	0	0	0
Cyp20a1	226	269	178	269	127	533	213	422	839	217	224	255	270	329	92	114	64	126	100
Cyp21a1	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
Cyp21a2-ps	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Cyp24a1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp26a1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
Cyp26b1	2	0	10	1	6	18	0	131	73	40	13	15	46	0	0	8	19	3	2
Cyp26c1	19	3	0	2	4	9	0	29	0	0	0	0	0	0	0	0	5	0	1
Cyp27a1	398	371	362	517	255	1075	440	343	354	159	246	128	212	47	55	352	432	378	402
Cyp27b1	3	0	6	4	0	0	0	0	0	25	0	0	16	0	0	0	1	0	5
Cyp2a12	0	0	2	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1
Cyp2a21-ps	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2a22	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2a4	0	0	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
Cyp2a5	0	0	7	0	0	0	0	0	0	1	7	0	0	0	0	1	0	0	0
Cyp2ab1	0	0	6	0	6	2	16	0	9	0	98	0	54	0	0	1	0	0	0
Cyp2b10	0	0	6	0	4	0	0	0	0	0	0	0	6	0	0	1	0	0	0
Cyp2b13	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Cyp2b19	35	7	32	12	15	31	30	2	3	3	4	7	10	1	1	12	2	3	3
Cyp2b23	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	6	0	0
Cyp2b26-ps	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Cyp2b27-ps	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cyp2b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c29	7	22	19	6	6	12	0	1	4	3	0	0	3	0	0	0	0	2	2
Cyp2c37	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c38	0	0	5	0	1	3	0	0	0	0	29	0	0	0	0	0	0	0	0
Cyp2c39	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c40	0	0	2	0	1	0	0	1	0	0	2	0	0	5	0	1	0	0	0
Cyp2c44	0	0	2	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	1
Cyp2c50	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
Cyp2c53-ps	0	0	4	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
Cyp2c54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c55	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c65	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c66	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	12	0	0
Cyp2c67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c70	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	0	0	1
Cyp2d11	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cyp2d12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d22	14	4	8	15	7	14	12	0	70	43	0	0	0	0	0	0	8	0	1
Cyp2d26	0	2	2	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d37-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d40	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d41-ps	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d9	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
Cyp2e1	41	36	48	46	39	88	81	204	234	42	110	115	152	74	64	14	19	63	11
Cyp2f2	0	1	3	0	0	0	0	0	0	0	14	3	0	0	0	0	0	0	0
Cyp2g1	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0
Cyp2j11	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j13	66	48	62	66	37	119	41	47	52	38	40	14	20	13	1	14	49	7	9
Cyp2j14-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j15-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j5	5	1	50	8	9	21	6	12	0	8	0	0	2	0	14	8	9	9	1
Cyp2j6	3	3	22	33	10	17	0	0	0	73	4	19	0	0	0	3	0	0	0
Cyp2j7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14	0
Cyp2j7-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j7-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j7-ps3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j9	1	0	6	5	7	0	1	0	0	0	13	0	0	0	0	9	0	0	0
Cyp2r1	22	12	18	11	10	1	0	3	4	22	24	4	22	0	0	2	2	0	0
Cyp2s1	40	37	23	28	22	44	7	53	11	11	387	184	208	117	0	50	96	7	58
Cyp2t4	15	21	14	4	4	44	23	0	0	7	1	21	31	11	21	6	13	4	38
Cyp2u1	303	261	298	297	204	904	512	1670	1854	361	1317	896	860	1096	249	210	320	221	178
Cyp2w1	3	4	1	3	3	0	0	0	7	0	0	0	0	0	0	0	1	0	0
Cyp39a1	12	3	12	15	3	32	16	0	0	104	10	1	0	0	0	0	11	0	0
Cyp3a11	3	0	0	1	1	0	1	0	9	1	0	0	0	1	0	0	0	0	1
Cyp3a13	7	11	9	2	0	16	2	20	0	5	0	0	0	0	0	0	1	0	2
Cyp3a16	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp3a25	0	0	4	0	0	0	0	0	0	0	1	0	0	0	9	1	0	0	0
Cyp3a41a	0	0	14	0	2	16	4	0	0	0	0	0	26	0	0	0	0	0	0
Cyp3a41b	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
Cyp3a44	0	0	0	0	0	17	0	0	0	0	4	0	0	0	0	0	0	0	0
Cyp3a57	1	1	0	1	0	1	0	0	0	0	2	1	0	0	0	2	0	0	0
Cyp3a59	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp3a63-ps	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp46a1	0	1	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0
Cyp4a10	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Cyp4a12a	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Cyp4a12b	0	0	7	0	2	4	0	0	0	0	1	0	0	0	0	6	0	0	1
Cyp4a14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a28-ps	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0
Cyp4a29	0	0	0	0	0	1	0	0	53	0	0	2	0	0	0	0	0	0	0
Cyp4a29-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a30-ps	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a30b	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1
Cyp4a31	60	29	39	27	43	175	96	37	7	16	1	4	19	52	227	107	85	78	58
Cyp4a32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4b1	0	0	12	0	5	7	1	0	45	5	15	0	89	0	0	0	0	0	0
Cyp4b1-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4b1-ps2	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
Cyp4f13	605	426	340	576	271	1943	571	248	221	335	144	309	313	360	50	260	209	266	183
Cyp4f14	2	0	2	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4f15	4	0	5	0	0	0	0	3	16	0	0	0	0	0	0	0	11	0	0
Cyp4f16	138	83	77	147	49	235	112	67	136	90	138	69	87	54	24	37	67	30	33
Cyp4f17	12	13	6	14	4	41	17	5	1	96	0	1	8	0	4	9	26	8	4
Cyp4f18	723	686	592	788	386	1696	635	854	653	331	205	156	231	76	1	21	4	0	0
Cyp4f37	9	7	12	4	4	23	6	0	1	9	0	0	63	21	6	4	1	2	1
Cyp4f39	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	1
Cyp4f40	2	1	0	1	0	0	0	0	0	1	0	10	0	0	0	0	1	0	0
Cyp4f41-ps	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cyp4v3	689	700	514	935	371	1434	731	416	463	595	140	101	146	50	86	113	229	74	81
Cyp4x1	146	137	221	176	129	412	255	248	121	129	182	176	259	127	112	103	114	73	55
Cyp51	602	319	229	384	114	362	193	10	577	230	331	236	489	144	162	144	132	105	63
Cyp7a1	12	7	11	3	4	57	11	1	3	2	35	7	2	3	39	47	31	10	18
Cyp7b1	0	1	0	6	0	0	1	0	0	32	1	31	0	0	0	3	0	0	1
Cyp8b1	4	1	4	0	0	0	0	0	0	1	0	0	0	0	141	335	247	141	312
Cypt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2
Cypt12	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1
Cypt14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Cypt15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cypt2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cypt3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cypt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyr61	219	167	164	184	75	79	160	1983	3339	1217	110	33	191	1	1	0	5	0	0
Cys1	13	11	8	2	5	24	0	0	0	75	0	0	0	37	0	8	4	9	0
Cysltr1	1159	1086	745	1177	426	1718	921	449	667	334	796	418	1143	331	123	83	70	94	68
Cysltr2	5	0	1	0	0	6	30	0	0	0	0	0	2	0	0	0	3	0	0
Cysrt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cystm1	2	12	6	10	2	7	14	31	0	116	9	5	4	9	162	150	60	134	120
Cyth1	901	841	717	918	563	2080	807	707	1174	468	1053	1136	1387	1317	195	514	624	271	376
Cyth2	282	199	163	230	90	417	330	206	361	388	174	176	353	26	214	223	289	172	231
Cyth3	859	653	533	819	365	2234	696	417	491	312	344	258	577	186	481	445	363	375	320
Cyth4	4905	2254	1582	3538	1846	8678	3213	988	799	828	2250	2004	2445	2282	1402	1529	1333	1215	1281
Cytip	677	734	826	679	265	790	556	1267	1071	405	7659	6989	8484	4726	1241	1440	1597	981	1856
Cytl1	0	0	0	0	0	0	0	0	0	0	0	5	41	0	0	0	0	0	0
Cyyr1	60	74	44	49	81	215	297	213	2148	396	6	36	151	1	136	36	55	29	20
D030025P21Rik	0	0	0	0	0	4	1	0	0	0	31	0	0	0	18	2	1	17	2
D030056L22Rik	74	51	47	36	11	80	52	18	14	48	28	51	35	4	37	22	14	1	8
D10Jhu81e	188	135	94	166	77	173	47	52	228	157	15	90	69	3	135	81	86	35	81
D10Wsu102e	10619	9352	18607	10424	8986	30186	15446	11137	12650	9363	14113	9799	14520	8111	6059	7830	8958	5590	5785
D11Bhm181e	0	0	0	1	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0
D11Wsu47e	85	64	78	117	42	91	75	116	10	135	28	87	90	61	16	54	56	18	61
D130007C19Rik	80	69	55	97	33	111	96	71	38	82	28	88	75	49	95	23	56	92	20
D130040H23Rik	49	18	27	57	30	123	56	7	0	30	6	19	92	0	17	17	5	9	32
D130043K22Rik	0	0	8	0	1	13	1	1	0	38	0	0	0	0	0	5	0	0	5
D130052B06Rik	0	0	0	2	0	0	0	0	0	1	0	6	2	0	0	0	0	0	0
D13Ertd608e	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1
D16Ertd472e	160	90	125	108	36	100	88	0	195	39	548	462	546	287	10	133	250	29	134
D17H6S53E	254	267	198	325	158	555	334	341	770	200	732	991	693	578	102	184	210	135	166
D17Wsu92e	2033	1204	798	1501	548	2596	1334	626	674	1106	942	689	1054	721	1363	1681	1963	1047	1790
D1Ertd622e	847	621	595	679	349	1597	659	1100	1200	716	1037	674	837	676	389	475	403	394	440
D1Pas1	0	1	0	3	1	1	1	0	1	9	0	0	0	0	0	0	0	0	0
D230025D16Rik	199	101	93	149	46	277	81	36	63	135	1	30	75	36	45	33	44	25	18
D2Wsu81e	137	77	85	129	38	210	23	126	47	63	13	19	41	42	279	90	139	16	42
D2hgdh	158	124	67	140	98	382	93	153	379	299	86	53	34	20	78	81	89	104	84
D330020A13Rik	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0
D330045A20Rik	62	32	58	26	23	72	18	23	27	18	29	29	39	0	0	10	1	1	11
D3Ertd254e	270	175	117	226	112	389	210	8	52	306	180	100	229	209	44	51	74	303	105
D3Ertd751e	45	65	45	81	22	160	61	50	13	177	38	81	45	0	2	22	17	10	6
D430019H16Rik	25	20	27	16	25	73	45	14	12	101	41	20	24	9	21	46	132	23	74
D430041D05Rik	15	7	48	6	38	109	25	22	22	18	15	14	37	15	128	68	115	84	82
D430042O09Rik	901	512	537	686	407	1728	790	938	1222	825	1016	675	1021	647	329	411	383	388	324
D5Ertd577e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D5Ertd579e	1036	656	511	824	351	1415	690	269	643	1105	348	320	625	646	80	338	380	243	221
D630003M21Rik	6	5	14	6	2	6	5	18	51	12	0	54	11	5	0	0	3	0	0
D630023F18Rik	20	3	11	17	9	25	13	3	5	13	7	33	11	0	21	25	2	6	27
D630036H23Rik	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	12	4
D630039A03Rik	2	6	17	2	2	10	0	0	10	201	0	0	0	0	0	5	6	0	0
D630044L22Rik	33	11	5	16	10	78	5	0	0	2	0	0	0	0	4	37	43	4	19
D630045J12Rik	189	64	85	130	77	272	200	120	103	622	175	155	168	72	404	279	328	85	306
D6Ertd527e	11	6	4	6	9	9	28	1	2	32	225	23	103	26	2	15	49	2	49
D6Wsu163e	419	386	313	557	293	982	584	674	1328	461	546	639	933	838	73	117	125	74	85
D730001G18Rik	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
D730048I06Rik	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D7Ertd443e	14	7	21	19	3	12	18	4	27	6	18	2	17	0	2	2	0	1	2
D830013O20Rik	4	4	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
D830030K20Rik	3	11	63	14	29	103	20	106	8	7	0	18	5	18	7	16	70	0	10
D830039M14Rik	3	5	5	1	1	0	0	0	0	1	0	0	0	56	0	1	2	0	7
D8Ertd738e	725	589	607	839	333	1080	472	482	694	601	717	826	1054	652	99	359	353	226	377
D8Ertd82e	890	532	178	486	320	1513	707	515	775	290	64	50	169	166	41	43	73	10	9
D930007J09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0
D930015E06Rik	1085	750	728	901	420	1791	961	651	924	1006	595	534	535	680	2558	2808	3207	2504	2724
D930020B18Rik	26	22	18	26	8	40	38	35	85	12	93	25	19	25	6	45	26	28	20
D930048N14Rik	11	3	7	7	4	18	2	0	0	15	39	0	0	52	0	31	3	1	1
DHRSX	116	63	67	62	26	121	60	121	381	126	124	295	141	105	424	239	281	48	167
DXBay18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Daam1	375	326	179	406	183	696	465	513	436	1235	214	127	203	32	263	443	486	417	488
Daam2	58	49	44	52	22	71	49	2	26	45	5	2	4	76	1	30	65	0	16
Dab1	2	2	5	20	4	0	0	4	0	17	0	0	0	0	0	4	0	12	2
Dab2	15436	14881	11248	14403	4323	21634	9154	6534	11103	3406	13409	12380	16444	8723	13	0	1	0	2
Dab2ip	201	114	79	162	50	316	193	23	774	553	38	1	41	82	212	68	44	103	62
Dach1	1030	415	460	749	207	1204	300	267	117	540	86	16	7	10	0	10	0	1	0
Dach2	13	4	18	5	12	31	12	7	1	44	1	2	5	19	8	6	3	0	6
Dact1	1	9	7	9	11	4	22	0	7	133	0	1	0	47	0	1	31	4	8
Dact2	1	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	1
Dact3	19	3	3	10	5	1	6	0	0	29	38	0	12	37	2	15	15	1	11
Dad1	1001	960	727	1237	348	1736	544	1237	1253	1472	1420	1191	1026	2012	772	777	834	983	738
Dag1	1741	1034	615	1144	547	2341	1171	434	653	1611	528	629	818	211	356	550	457	468	300
Dagla	243	203	88	195	140	626	178	385	44	595	306	264	237	277	5	28	29	0	21
Daglb	3422	2161	1314	3245	1886	8244	3308	1427	1217	672	1815	1619	2270	2009	514	361	405	377	295
Dalrd3	433	246	285	418	118	684	287	191	37	750	72	59	112	1	87	440	353	316	471
Dand5	22	27	13	21	25	62	10	0	0	50	0	0	14	0	0	4	1	0	2
Dao	0	4	0	4	2	32	5	0	14	3	4	0	0	2	0	33	15	0	13
Dap	1221	916	599	933	573	2637	1322	687	796	1771	800	901	700	455	2283	2391	2792	1171	1964
Dap3	232	267	130	284	95	337	253	370	436	401	174	172	156	219	118	205	207	187	297
Dapk1	3120	1634	1361	1882	901	5086	1558	1133	1624	1128	3345	2138	3138	2481	676	1154	1162	834	1023
Dapk2	2	1	6	0	0	0	42	0	0	9	0	37	0	0	110	21	37	6	34
Dapk3	352	183	123	242	107	570	99	52	86	153	263	323	86	88	186	346	331	616	397
Dapl1	7	1	13	4	0	2	0	0	0	398	8	11	0	61	0	3	3	0	0
Dapp1	792	671	368	754	358	1745	832	773	985	395	591	326	367	230	213	762	823	627	582
Dars	834	402	324	543	225	899	375	196	405	264	94	92	264	253	246	127	133	75	171
Dars2	159	113	88	164	80	212	57	60	89	121	69	162	142	159	2	65	49	11	77
Daw1	0	0	8	0	0	0	8	0	0	0	0	0	2	0	0	0	1	0	0
Daxx	247	211	212	292	112	527	191	151	321	138	115	106	25	21	84	257	403	140	198
Dazap1	884	404	330	528	228	1162	570	529	566	549	448	409	464	382	369	465	558	250	477
Dazap2	2176	3355	2302	3595	879	3620	2168	1407	2084	1927	1260	1639	1713	1131	2005	1313	1075	1040	1144
Dazl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dbf4	410	268	249	355	152	436	240	381	1072	258	489	437	618	60	218	122	374	172	167
Dbh	1	0	0	0	1	0	0	0	0	0	0	1	0	4	0	0	3	0	0
Dbi	371	559	533	786	150	580	225	711	891	395	1079	930	1223	398	22	70	105	56	63
Dbil5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dbn1	135	77	33	72	14	92	27	3	39	110	70	12	33	26	589	933	584	1007	806
Dbndd1	20	11	17	20	1	27	6	0	0	17	0	0	21	0	0	6	5	13	16
Dbndd2	64	67	44	74	24	64	59	227	25	35	60	3	51	27	93	13	130	1	4
Dbnl	774	562	399	754	319	1299	505	483	696	387	482	284	403	258	643	1330	1538	854	1182
Dbp	20	21	7	28	8	105	15	81	0	79	0	3	39	0	45	35	8	19	13
Dbpht2	77	37	14	29	28	21	2	1	8	1692	8	0	2	20	0	7	0	0	4
Dbr1	44	56	44	52	31	49	41	2	140	51	3	67	6	22	3	13	22	0	21
Dbt	280	249	225	261	150	447	310	81	139	164	269	90	113	44	72	130	77	72	91
Dbx1	1	0	3	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0
Dbx2	0	0	5	0	0	6	0	0	0	0	0	0	0	0	3	2	0	0	3
Dcaf10	265	224	189	244	78	473	149	211	99	272	328	135	332	106	93	121	32	46	59
Dcaf11	240	216	134	273	150	559	199	275	257	340	339	166	190	236	110	251	305	171	224
Dcaf12	1488	879	687	1141	627	3106	1252	383	485	481	901	479	401	331	118	444	358	229	446
Dcaf12l1	0	0	0	0	3	6	0	0	0	56	25	0	39	0	0	0	0	0	0
Dcaf12l2	27	38	45	28	54	125	76	32	15	19	18	42	18	7	25	35	42	22	33
