	GSM1910656	GSM1910659	GSM1910652	GSM1910667	GSM1910657	GSM1910665	GSM1910662	GSM1910655	GSM1910664	GSM1910653	GSM1910658	GSM1910666	GSM1910660	GSM1910661	GSM1910663	GSM1910654
Arhgap12	603	523	214	249	213	812	606	247	491	302	755	73	640	272	562	665
Arhgap15	3	1	1	3	3	1	2	2	5	4	6	1	3	2	4	5
Arhgap17	388	262	134	163	259	430	333	158	281	201	585	78	322	173	303	400
Arhgap18	355	172	118	67	163	226	206	170	160	149	483	33	187	139	150	473
Arhgap19	35	37	19	12	9	44	41	4	31	23	34	6	55	23	34	24
Arhgap20	4	1	6	2	1	6	6	4	2	1	5	0	7	3	4	5
Arhgap21	1326	981	493	457	706	1393	1045	551	847	682	1650	128	1096	565	936	1784
Arhgap22	39	29	10	12	27	21	26	6	18	17	54	12	26	19	25	85
Arhgap23	311	260	137	115	166	404	300	189	219	180	533	42	304	198	268	420
Arhgap24	837	778	428	407	365	1148	1033	297	752	472	814	122	937	548	795	798
Arhgap25	10	17	8	14	6	16	20	2	12	11	33	5	7	8	15	9
Arhgap26	508	252	172	133	428	383	295	346	247	193	579	44	306	140	256	876
Arhgap27	88	94	59	48	51	83	90	26	105	85	362	40	79	68	87	61
Arhgap28	55	42	14	13	33	20	36	20	24	45	183	11	23	16	22	52
Arhgap29	474	353	156	180	240	415	369	133	375	240	831	56	280	252	339	357
Arhgap30	18	26	17	15	11	33	21	14	20	16	33	6	18	11	22	21
Arhgap31	260	215	119	90	120	267	171	82	207	177	754	50	161	167	213	231
Arhgap32	661	437	230	243	289	667	628	293	352	315	766	37	637	235	533	1018
Arhgap33	217	134	61	68	134	171	149	71	127	74	188	19	113	72	110	184
Arhgap35	1657	1193	628	620	593	1712	1443	591	998	826	1860	183	1436	772	1357	1801
Arhgap36	369	71	96	51	71	136	179	76	238	23	284	26	93	125	356	259
Arhgap39	329	212	113	129	162	350	243	121	225	170	321	40	207	139	182	359
Arhgap4	24	3	6	1	13	19	9	0	16	11	28	5	7	8	13	14
Arhgap40	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0
Arhgap42	26	33	9	12	12	18	32	5	28	24	70	9	25	27	20	17
Arhgap44	910	496	208	250	394	783	624	297	432	279	943	82	617	300	591	1015
Arhgap5	1931	1280	555	717	654	2024	1603	584	1095	796	2002	42	1509	699	1439	1953
Arhgap6	169	81	47	49	82	145	145	119	75	44	197	14	102	71	98	269
Arhgap8	35	33	24	18	15	45	41	11	43	34	97	22	41	32	42	91
Arhgap9	5	8	8	1	2	10	8	3	9	7	13	5	7	6	9	5
Arhgdia	4017	3087	1685	1615	1736	5638	3899	1296	3366	2424	5611	1542	3590	2069	3714	3848
Arhgdib	68	58	33	22	28	58	63	12	41	34	103	33	31	41	53	49
Arhgdig	343	214	95	82	224	208	199	126	168	172	569	92	215	126	181	403
Arhgef1	1038	916	456	515	584	1496	1083	239	1001	761	1462	288	804	592	873	741
Arhgef10	90	136	42	53	35	200	139	32	127	79	168	30	133	69	164	118
Arhgef10l	239	214	108	99	116	263	224	76	176	154	507	54	215	117	176	228
Arhgef11	1252	1017	540	454	548	1571	1236	421	926	703	1655	185	1162	615	1139	1263
Arhgef12	4462	3012	1706	1575	1519	4996	3566	1648	2592	1912	5254	381	3861	1568	3992	5065
Arhgef15	43	42	31	20	36	49	34	13	53	48	155	18	21	34	42	23
Arhgef16	1443	984	576	584	729	1493	1183	480	1069	757	1823	282	972	695	1134	1335
Arhgef17	2529	1383	811	826	912	2142	1622	915	1446	839	2703	216	1637	882	1432	2099
Arhgef18	491	457	252	262	245	764	618	164	503	313	671	84	557	286	553	549
Arhgef19	49	94	58	41	24	92	238	12	137	113	84	49	126	32	127	37
Arhgef2	1408	1692	624	852	649	2946	1695	467	2091	1363	1969	325	2198	898	1960	1346
Arhgef25	153	104	62	63	75	193	123	55	121	118	156	38	111	70	134	128
Arhgef26	36	29	13	4	12	23	25	8	27	24	97	10	12	22	24	47
Arhgef28	626	345	166	175	256	513	404	213	335	294	638	73	363	211	360	487
Arhgef3	410	229	125	111	190	356	266	194	239	161	770	46	279	119	205	575
Arhgef33	17	5	4	2	2	25	15	2	8	5	15	3	16	9	16	3
Arhgef37	84	37	22	35	43	143	125	48	48	30	118	1	102	53	51	116
Arhgef38	40	21	6	4	21	22	11	5	15	10	115	9	8	8	17	18
Arhgef39	13	1	2	2	5	3	7	2	2	2	22	4	2	3	4	3
Arhgef4	30	23	21	13	15	32	33	8	31	15	52	14	40	16	26	55
Arhgef40	187	246	84	80	140	163	203	69	237	187	396	74	169	144	175	252
Arhgef5	1228	725	405	406	671	1275	895	337	699	583	1912	145	777	442	834	1217
Arhgef6	49	30	19	18	20	43	36	10	28	20	45	10	42	32	31	32
Arhgef7	829	538	329	326	501	933	686	379	661	463	1309	143	651	402	632	1023
Arhgef9	355	300	138	142	108	334	344	106	184	141	169	39	250	188	231	326
Arid1a	1711	1394	743	679	767	1961	1621	709	1107	842	1887	173	1466	704	1458	2030
Arid1b	909	632	287	289	304	899	708	285	516	437	1042	84	714	363	653	695
Arid2	880	768	418	421	320	1149	938	322	685	547	1120	103	869	443	878	1015
Arid3a	156	241	131	119	123	499	371	101	277	189	217	56	295	132	301	244
Arid3b	233	134	68	64	181	235	154	83	122	76	245	22	173	90	105	289
Arid3c	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0
Arid4a	287	268	156	118	210	395	352	136	241	178	476	21	308	162	270	357
Arid4b	561	508	279	285	345	806	605	252	484	346	756	76	637	310	546	660
Arid5a	1019	193	181	122	377	752	248	254	392	359	1145	123	252	154	404	780
Arid5b	231	97	55	56	115	181	117	64	88	84	362	2	97	49	105	187
Arih1	1906	1271	571	613	950	1904	1492	732	1199	802	2402	259	1356	725	1293	1999
Arih2	1398	751	375	385	666	1267	837	587	730	543	1559	196	915	479	824	1554
Arl1	3927	2556	1195	1238	1517	4441	3535	1429	2384	1774	4205	815	3322	1558	2937	4225
Arl10	106	94	61	46	62	183	138	44	124	82	128	10	123	75	128	140
Arl11	2	11	4	5	4	7	15	1	6	3	7	4	11	6	13	4
Arl13a	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0
Arl13b	316	162	89	88	137	297	216	116	162	114	358	26	200	119	198	279
Arl14	2	1	0	1	0	1	1	1	2	2	53	3	0	1	0	2
Arl14ep	383	495	154	279	229	761	483	144	474	300	743	101	553	249	572	370
Arl14epl	3	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0
Arl15	146	166	64	86	88	224	203	88	150	77	190	41	205	97	142	232
Arl16	121	112	43	48	57	184	160	41	114	70	169	43	150	82	141	128
Arl2	364	277	151	152	176	570	351	136	331	244	386	161	384	166	336	303
Arl2bp	1230	715	391	394	527	1289	908	428	736	494	1478	246	961	511	834	1107
Arl3	1084	484	313	292	327	959	697	297	429	376	849	264	694	439	637	854
Arl4a	746	390	225	213	336	812	560	243	409	295	682	123	590	284	512	596
Arl4c	167	133	95	67	118	144	151	102	121	132	590	50	155	123	138	259
Arl4d	234	31	39	20	78	248	63	55	77	33	96	29	56	33	102	118
Arl5a	1645	1235	690	653	690	2188	1731	641	1104	883	1665	257	1194	702	1444	1456
Arl5b	314	262	89	121	211	351	316	117	218	126	536	32	292	114	280	329
Arl5c	47	31	15	19	23	86	33	27	39	31	45	21	24	22	32	32
Arl6	378	197	143	138	150	474	315	123	210	150	334	85	265	139	256	327
Arl6ip1	1655	918	510	527	570	1769	1318	459	1009	655	1768	338	1372	631	1162	1477
Arl6ip4	389	304	183	152	183	488	372	129	318	251	433	143	355	189	322	355
Arl6ip5	1418	726	444	380	676	1358	1022	503	786	610	2070	304	951	514	853	1663
Arl6ip6	279	209	132	130	110	359	297	79	192	142	306	49	243	147	260	258
Arl8a	1018	750	368	409	419	1434	906	336	811	676	1252	291	883	465	887	905
Arl8b	3428	1861	973	1077	1339	3921	2510	1092	2077	1245	3237	537	2509	1240	2378	3453
Arl9	2	6	0	0	3	5	4	3	1	3	5	1	5	1	3	1
Armc1	860	592	306	322	362	937	751	285	512	374	936	175	679	420	653	900
Armc10	2932	972	1185	833	658	3437	1312	854	1904	1507	1649	597	597	784	1951	1639
Armc12	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0
Armc2	6	4	2	4	3	12	5	4	0	3	14	3	4	2	2	10
Armc3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
Armc4	32	6	7	16	26	19	7	11	14	19	29	11	13	5	23	23
Armc5	823	560	303	289	306	969	753	273	613	378	901	178	633	396	607	739
Armc6	177	176	67	72	67	214	198	42	204	106	214	53	221	109	200	175
Armc7	81	75	55	45	45	136	90	36	65	62	125	27	78	57	84	68
Armc8	1143	566	268	324	441	994	789	345	503	426	1155	131	660	309	633	1090
Armc9	392	224	114	132	212	374	299	159	238	166	475	34	261	185	279	494
Armcx1	631	456	231	265	265	959	597	183	466	322	550	107	553	306	535	482
Armcx2	1824	1058	552	549	753	1950	1473	560	998	748	1519	200	1437	665	1144	1739
Armcx3	2385	1676	804	906	1074	3351	2392	729	1839	1293	2321	350	2322	1067	1934	2331
Armcx4	1451	951	575	412	596	1601	1292	564	818	737	1664	85	1160	577	1034	1607
Armcx5	320	190	88	79	245	259	165	141	168	139	307	39	185	90	167	358
Armcx6	235	169	73	115	97	349	219	88	177	113	259	46	196	90	200	223
Armt1	205	187	118	105	84	340	221	55	194	154	236	41	204	97	211	145
Arnt	1067	666	302	325	735	1149	845	426	652	384	1222	101	653	432	653	1101
Arnt2	573	570	122	217	201	858	598	177	382	180	406	52	692	260	554	566
Arntl	137	211	76	123	112	442	255	67	231	102	130	50	259	151	242	74
Arntl2	62	40	18	31	41	86	42	25	58	21	78	14	39	26	48	38
Arpc1a	2355	1392	854	775	1023	2484	2006	715	1521	1070	2415	546	1754	1061	1618	2314
Arpc1b	892	804	615	403	461	1333	905	330	912	935	2491	497	812	731	892	831
Arpc2	2601	1900	1128	1025	1136	3219	2400	1015	1848	1413	4053	899	2298	1332	2150	2664
Arpc3	1581	920	595	469	599	1724	1227	523	974	746	1799	486	1219	704	1107	1334
Arpc4	963	630	336	328	415	954	732	324	630	469	1233	324	707	429	642	912
Arpc5	3620	1895	1275	1065	1482	3601	2533	1165	2056	1592	3758	800	2370	1320	2217	3357
Arpc5l	1278	1274	455	608	591	2206	1380	456	1293	808	1559	464	1593	587	1511	1291
Arpin	920	377	238	249	333	746	500	264	405	404	1017	159	504	286	453	783
Arpp19	974	674	338	304	361	1121	782	315	616	499	1134	285	832	428	740	897
Arpp21	7	5	3	3	2	3	1	3	5	0	12	0	1	0	1	1
Arr3	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0
Arrb1	168	136	70	50	91	181	133	63	117	97	256	49	89	101	147	243
Arrb2	431	289	147	177	213	493	356	113	334	224	478	155	248	183	314	337
Arrdc1	306	220	126	124	172	374	271	85	257	223	473	123	234	153	234	267
Arrdc2	92	64	43	49	70	133	84	30	94	77	121	25	84	42	90	88
Arrdc3	1128	792	391	408	538	1369	934	283	869	537	1251	176	729	544	848	843
Arrdc4	356	207	193	107	250	649	300	123	214	219	619	66	249	122	266	319
Arrdc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arsa	488	451	268	221	225	772	565	142	431	368	532	135	508	349	459	341
Arsb	1609	1148	576	507	626	1825	1491	637	991	746	1321	179	1385	813	1220	1766
Arsg	99	101	56	46	55	157	97	37	89	86	88	29	127	62	72	81
Arsi	5	4	4	1	2	3	2	0	3	3	16	0	3	3	5	4
Arsj	0	1	1	0	2	5	4	0	5	2	4	1	1	4	3	1
Arsk	123	99	44	66	41	98	107	30	83	52	130	19	93	53	93	112
Art1	0	0	0	0	1	1	2	0	0	1	1	0	0	0	0	0
Art2a-ps	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Art2b	1	0	0	0	1	4	1	0	0	0	0	0	0	1	0	1
Art3	33	1	2	0	8	2	3	9	3	4	39	1	5	3	2	25
Art4	0	5	1	0	1	0	1	0	0	1	2	0	1	0	0	0
Art5	2	1	1	0	1	1	0	1	0	0	3	0	2	0	0	1
Artn	19	14	5	4	6	26	11	9	11	6	19	4	4	4	13	16
Arv1	73	42	19	24	27	66	50	20	53	33	80	22	45	25	53	61
Arvcf	289	258	144	132	137	371	301	87	256	205	377	62	241	165	262	363
Arx	163	206	57	96	65	189	219	62	136	85	152	39	169	90	178	178
Arxes1	128	106	58	65	25	187	140	45	116	76	153	34	141	64	132	102
Arxes2	975	639	394	428	382	1069	921	408	530	363	895	254	743	551	582	864
As3mt	797	549	368	369	243	911	774	261	601	421	619	192	728	374	617	624
Asah1	3926	2332	1261	1260	1701	4145	3029	1289	2162	1475	3268	543	3153	1513	2494	3477
Asah2	886	485	341	286	348	836	536	286	494	447	975	65	606	258	580	642
Asap1	793	418	266	232	521	721	505	483	544	345	1036	80	521	362	611	1151
Asap2	258	187	85	98	96	225	166	85	150	124	406	31	151	102	178	204
Asap3	37	65	29	37	46	67	68	17	70	53	135	17	55	35	60	32
Asb1	559	436	246	217	308	811	681	235	380	265	739	72	490	224	504	504
Asb10	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0
Asb11	120	77	17	39	78	188	101	110	69	33	150	30	118	32	88	232
Asb12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Asb13	443	382	193	204	161	667	496	105	476	295	539	127	468	231	430	457
Asb14	3	3	0	1	0	5	0	0	2	0	1	2	2	4	2	0
Asb15	3	2	1	1	0	1	5	2	5	7	2	0	0	0	3	1
Asb16	10	8	5	6	6	19	8	2	7	6	20	10	8	8	10	9
Asb17	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0
Asb18	58	60	33	36	16	39	57	11	87	34	65	12	48	34	97	51
Asb2	5	4	3	2	1	5	0	4	2	1	12	1	1	3	1	1
Asb3	169	145	77	76	76	242	204	66	120	93	228	49	189	105	163	183
Asb4	325	63	69	78	96	207	133	60	106	132	266	29	92	65	116	167
Asb5	16	12	3	7	3	14	17	6	10	6	10	3	14	3	4	11
Asb6	363	266	169	161	293	488	374	171	338	224	578	102	337	200	308	472
Asb7	314	267	154	144	141	357	338	127	203	179	377	51	306	148	263	349
Asb8	398	287	158	177	242	534	385	163	294	208	613	94	353	191	317	451
Asb9	13	2	0	0	10	2	5	2	1	1	4	2	3	5	3	36
Ascc1	321	253	157	157	96	391	347	108	241	191	303	140	316	193	270	286
Ascc2	643	819	335	401	291	1377	872	184	823	475	886	135	1008	404	1001	582
Ascc3	1592	1152	397	534	602	1691	1405	558	895	559	1883	97	1438	563	1185	1559
Ascl1	37	11	8	5	8	54	23	13	23	20	36	4	18	11	29	14
Ascl2	0	0	1	0	0	1	1	0	1	0	2	0	1	0	1	0
Ascl3	0	0	0	0	3	5	3	0	4	2	3	1	3	2	3	1
Ascl4	5	2	0	1	1	7	3	0	5	2	6	1	4	2	4	2
Ascl5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Asf1a	290	180	72	68	94	269	220	94	172	127	306	77	228	114	211	255
Asf1b	25	11	5	7	9	14	17	10	7	9	26	8	20	11	13	14
Asgr1	0	0	1	2	0	0	1	0	1	0	0	0	1	2	1	0
Asgr2	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0
Ash1l	1575	1153	587	551	538	1681	1387	628	816	660	1814	89	1326	572	1334	2065
Ash2l	744	553	271	274	328	884	683	218	534	371	938	182	665	356	554	639
Asic1	610	555	195	256	192	732	661	306	462	180	459	133	554	375	450	998
Asic2	106	42	9	19	41	64	47	53	22	20	80	9	43	38	45	202
Asic3	3	1	3	0	1	4	3	1	6	4	3	1	0	5	3	6
Asic4	1	3	1	1	2	2	4	1	0	1	2	0	2	0	1	1
Asic5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asl	247	212	143	129	120	390	296	96	243	186	350	99	261	159	241	207
Asmt	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
Asna1	1195	755	373	427	473	1293	1064	363	750	493	1170	333	1126	572	846	1135
Asns	2946	3139	1365	1931	1102	6383	4219	782	3780	2588	5360	1270	4523	1829	4207	2273
Asnsd1	629	455	247	249	185	842	645	169	529	344	687	151	634	299	595	489
Aspa	8	8	3	2	4	10	4	4	5	3	12	0	12	4	7	8
Aspdh	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Aspg	2	0	0	0	1	0	1	3	0	0	3	1	0	0	0	0
Asph	677	512	283	276	249	895	757	212	528	357	537	99	751	323	682	564
Asphd1	266	120	69	93	115	356	181	74	181	99	234	57	166	113	162	229
Asphd2	9	14	1	4	5	12	16	7	11	5	18	2	21	13	7	17
Aspm	29	3	3	5	5	7	6	10	8	4	26	0	6	9	6	20
Aspn	45	17	5	5	18	10	10	12	6	5	111	3	4	5	10	46
Asprv1	4	0	2	1	8	7	5	4	4	1	6	4	4	2	5	9
Aspscr1	351	428	240	215	156	710	530	111	445	408	426	188	441	273	462	310
Asrgl1	319	280	136	172	112	522	370	99	307	211	278	66	386	196	387	246
Ass-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ass1	337	450	159	138	177	267	287	144	190	196	751	126	262	187	180	323
Aste1	123	70	38	37	85	173	110	41	96	72	138	16	73	54	105	126
Astl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Astn1	23	23	43	8	10	39	24	18	16	13	46	3	22	23	21	49
Astn2	26	14	8	5	4	15	15	9	3	6	22	3	13	6	9	25
Asun	621	420	217	229	333	678	508	197	434	289	885	96	484	314	482	596
Asxl1	403	369	169	191	246	583	458	171	359	313	612	82	390	209	379	399
Asxl2	923	703	321	319	404	1095	806	338	523	398	1025	76	785	380	741	1097
Asxl3	3	1	0	1	2	0	1	1	0	1	2	0	0	0	1	7
Asz1	0	1	1	1	0	3	2	0	1	4	0	1	1	3	0	0
Atad1	2246	1291	673	737	958	2331	1713	707	1354	953	2417	274	1502	819	1413	2073
Atad2	137	153	75	74	52	187	179	42	109	92	157	9	135	87	125	109
Atad2b	176	161	95	75	77	215	197	71	123	82	221	8	182	94	157	228
Atad3a	371	347	164	170	227	566	367	82	394	292	605	128	357	208	395	335
Atad5	58	49	17	18	25	41	69	21	35	30	49	2	41	35	47	60
Atat1	204	177	83	99	178	308	209	62	273	149	270	55	157	105	172	154
Atcay	18	27	2	10	4	21	18	15	12	15	25	2	23	14	20	11
Ate1	1840	931	479	539	858	1720	1268	680	974	624	1507	145	1249	613	1195	2095
Atf1	857	510	255	304	344	965	659	271	622	434	946	127	609	318	710	694
Atf2	1512	924	434	552	612	1564	1208	521	911	648	1511	201	1184	551	1077	1499
Atf3	790	196	65	70	206	221	127	149	116	112	770	78	139	87	134	259
Atf4	5989	4869	1981	2649	3037	9671	6324	2121	5411	3279	6618	1893	6547	2868	6228	6630
Atf5	1237	3334	1483	2186	474	7195	4376	356	4491	2790	2250	1619	4920	2033	5002	773
Atf6	3137	2174	832	1182	1471	4173	3062	1177	2111	1392	3413	316	3004	1074	2777	3522
Atf6b	1018	881	550	518	365	1814	1400	297	1009	653	1037	318	1183	645	1040	832
Atf7	596	422	247	212	294	635	488	227	436	314	921	67	485	258	516	719
Atf7ip	565	508	268	268	246	750	699	251	440	387	865	94	611	285	493	712
Atf7ip2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Atg10	141	147	81	74	49	253	177	67	143	97	117	43	178	101	153	148
Atg101	165	141	96	70	87	201	178	58	123	123	253	61	161	78	170	149
Atg12	364	301	141	160	195	505	331	154	255	196	508	84	332	210	303	349
Atg13	1392	820	462	536	667	1517	1299	525	859	621	1424	265	1106	586	969	1318
Atg14	193	159	80	93	89	259	219	62	173	110	217	34	200	111	195	179
Atg16l1	733	514	281	290	474	892	600	314	508	394	991	155	565	333	595	926
Atg16l2	420	262	171	143	262	516	303	119	295	196	454	80	258	182	273	526
Atg2a	488	386	202	210	356	690	502	208	374	328	844	90	450	234	408	548
Atg2b	816	764	399	396	337	1353	913	269	696	513	912	109	947	366	972	909
Atg3	845	541	311	315	343	969	749	255	598	410	956	165	749	375	646	797
Atg4a	254	181	87	94	99	327	229	61	178	120	288	44	217	125	214	238
Atg4a-ps	0	0	0	0	2	2	0	2	0	0	2	0	2	0	0	0
Atg4b	881	542	293	307	386	944	715	295	600	367	1002	185	643	376	639	840
Atg4c	235	221	126	111	58	474	340	73	234	209	286	45	313	120	291	199
Atg4d	701	431	244	283	316	915	597	210	521	332	780	246	572	288	650	616
Atg5	463	400	211	205	161	711	499	163	391	288	533	134	578	272	476	457
Atg7	314	253	106	136	137	499	301	89	239	186	387	100	333	164	296	273
Atg9a	591	502	285	270	339	1013	644	225	531	364	878	186	542	323	657	650
Atg9b	4	19	9	2	2	44	13	4	26	16	25	23	6	9	16	9
Athl1	333	384	165	166	142	646	429	90	358	304	411	112	397	252	380	271
Atic	903	689	344	367	368	1242	805	231	780	598	1005	173	820	410	808	696
Atl1	154	137	49	58	66	158	143	51	97	91	157	22	155	68	107	157
Atl2	935	677	447	366	502	1416	968	415	827	605	1149	159	847	463	886	1069
Atl3	1355	1103	508	567	426	1750	1302	356	878	743	1526	117	1308	615	1215	1140
Atm	304	454	172	201	122	612	519	166	352	228	400	17	551	200	487	427
Atmin	535	435	223	252	247	700	562	203	391	298	675	89	556	281	500	600
Atn1	1147	774	490	463	674	1356	868	461	809	534	1328	269	777	550	944	1069
Atoh1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atoh7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Atoh8	25	39	19	23	6	38	50	9	21	21	59	38	37	32	49	15
Atox1	236	273	131	164	77	505	282	66	297	210	279	185	333	182	304	187
Atp10a	77	53	28	19	40	61	62	28	50	45	260	19	79	43	50	74
Atp10b	2	2	2	1	2	10	4	1	6	2	5	0	0	1	2	4
Atp10d	55	74	47	26	38	111	72	38	55	66	174	10	58	35	31	70
Atp11a	1424	967	610	511	673	2262	1148	519	1027	953	2343	151	1171	592	1157	1639
Atp11b	1244	959	486	511	583	1783	1074	487	885	647	1637	122	1020	614	1099	1432
Atp11c	156	122	40	68	94	142	114	72	92	78	314	12	110	62	116	158
Atp12a	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0
Atp13a1	1082	842	472	396	696	1411	1072	327	963	673	1447	249	914	571	810	994
Atp13a2	678	722	363	322	344	925	825	240	674	472	1030	260	776	487	702	695
Atp13a3	3437	1617	763	739	1482	2564	2210	1387	1331	1091	4517	211	1758	957	1696	4740
Atp13a4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
Atp13a5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Atp1a1	20077	10092	7276	5538	8943	20632	13834	7905	10998	9258	18287	2634	13686	7611	12168	20055
Atp1a2	39	4	5	5	13	17	8	14	13	8	112	3	13	3	11	31
Atp1a3	38	31	18	14	23	38	32	22	26	29	64	13	45	27	27	26
Atp1a4	0	0	0	0	0	0	1	1	0	2	5	0	2	0	1	1
Atp1b1	7693	3252	2217	1739	3439	5540	4203	2655	3209	2382	7148	757	4156	2591	3593	7741
Atp1b2	494	74	36	84	211	135	129	131	81	63	453	42	98	63	104	460
Atp1b3	1515	1059	602	498	675	1773	1391	495	934	814	2022	327	1215	737	1227	1356
Atp1b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp2a1	2	1	1	1	0	5	6	1	2	0	4	0	0	0	1	6
Atp2a2	27455	20344	9117	12335	11341	35015	25763	8824	22059	10404	25526	2805	23955	10298	25080	25300
Atp2a3	17086	7608	7192	5140	7628	13173	12292	5880	9316	6266	16551	1636	10593	7135	10019	16453
Atp2b1	3306	1921	968	954	1805	3149	2380	1607	1564	1140	3321	221	2233	1267	2003	4717
Atp2b2	534	407	253	224	205	544	584	169	324	261	515	60	520	315	447	471
Atp2b3	12	14	1	4	7	3	4	4	0	3	37	0	2	2	3	12
Atp2b4	1164	569	326	303	437	679	669	369	378	294	982	60	513	349	532	1246
Atp2c1	3171	1907	1307	1284	1215	4147	2752	807	2363	1696	3589	453	2418	1313	2553	2886
Atp2c2	14	7	1	0	5	4	2	3	4	2	53	2	2	0	4	11
Atp4a	103	105	88	59	37	151	115	55	101	114	90	31	144	70	96	107
Atp4b	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Atp5a1	10370	6371	3590	3496	4111	11515	8593	3649	6613	4827	11002	2016	8034	4629	7528	10293
Atp5b	11057	7483	4194	3863	4145	12909	9899	3729	7523	5434	12395	2655	9650	5518	8398	9719
Atp5c1	3127	1713	1044	996	1108	3515	2412	1058	1895	1422	3209	861	2387	1311	2320	2603
Atp5d	1688	870	555	478	829	1531	1165	654	931	683	1640	548	1144	728	990	1746
Atp5e	1684	886	536	441	547	1432	1173	558	878	587	1458	538	1118	700	980	1451
Atp5f1	3042	1962	1073	906	1140	3467	2635	991	2019	1366	3191	821	2572	1351	2293	2758
Atp5g1	962	1151	469	500	366	1859	1690	451	912	838	1282	394	1714	902	1285	1276
Atp5g2	110	64	16	14	25	86	55	11	53	33	83	35	64	40	35	85
Atp5g3	2811	1660	998	809	1147	2878	2137	996	1660	1253	3046	779	2112	1275	1722	2613
Atp5h	1722	1007	559	516	630	1698	1213	535	860	710	1690	513	1214	734	1065	1499
Atp5j	1493	977	579	501	540	1693	1301	505	910	678	1529	522	1295	798	1077	1390
Atp5j2	1344	672	425	355	471	1195	908	467	712	536	1275	470	978	620	827	1209
Atp5k	773	452	298	226	259	801	608	285	394	317	720	260	622	386	519	644
Atp5k-ps2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Atp5l	2483	968	601	544	888	1571	1379	879	899	658	2093	617	1268	787	1076	2391
Atp5l-ps1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0
Atp5l-ps2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Atp5l2-ps	2	1	1	0	0	2	1	1	0	1	0	0	1	0	1	0
Atp5o	877	650	387	314	305	1118	841	250	575	469	1071	352	805	480	649	764
Atp5s	120	132	57	80	39	207	143	34	91	79	130	34	118	74	99	85
Atp5sl	202	144	76	82	103	286	207	70	175	126	251	62	153	104	161	143
Atp6ap1	5651	3360	2135	1700	2204	6239	4572	1786	3270	2097	5270	987	4587	2771	3828	4723
Atp6ap1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6ap2	7072	3822	1708	2013	2845	7827	5661	2651	3477	2043	6316	920	5397	2565	4428	7062
Atp6v0a1	3050	2077	1217	1045	1568	3535	2602	879	2087	1512	3011	524	2562	1419	2427	2446
Atp6v0a2	1285	844	417	430	641	1562	1196	459	844	591	1673	167	1066	524	929	1327
Atp6v0a4	0	4	3	1	2	0	0	0	3	0	12	1	3	1	0	0
Atp6v0b	2483	1598	834	895	1114	3374	2261	849	1990	1230	2467	781	2395	1122	2107	2185
Atp6v0c	5276	3079	1974	1764	2369	6330	4229	1790	3394	2437	5277	1465	4146	2344	3657	4866
Atp6v0c-ps1	0	3	0	0	0	1	0	0	0	1	4	0	1	1	1	1
Atp6v0d1	2016	1414	866	837	829	3156	2113	726	1662	1017	1927	624	2071	1030	2006	1836
Atp6v0d2	2	6	1	0	3	0	2	0	5	0	10	0	5	7	0	1
Atp6v0e	1310	809	654	452	494	1759	1065	423	978	877	1508	559	1089	585	1208	1253
Atp6v0e2	2402	1354	742	710	902	2058	1549	707	1175	957	1697	359	1898	910	1533	1851
Atp6v1a	3303	2169	1078	1047	1398	4689	2801	1124	2330	1477	3692	393	2855	1276	2622	3388
Atp6v1b1	2	2	0	0	1	0	0	1	1	0	0	0	0	0	1	1
