	GSM2995265	GSM2995266	GSM2995267	GSM2995268	GSM2995269	GSM2995270	GSM2995271
Gm15304	3	1	0	2	7	3	3
Gm15305	0	0	0	0	0	0	0
Gm15308	13	40	59	32	19	66	2
Gm15309	0	0	1	0	0	0	0
Gm15310	0	0	0	0	0	0	0
Gm15311	0	0	0	0	0	0	0
Gm15312	0	3	0	1	2	2	0
Gm15313	0	0	0	0	0	0	0
Gm15314	0	0	0	0	2	0	1
Gm15315	16	160	182	151	48	255	1
Gm15316	0	0	0	0	0	0	0
Gm15319	0	1	0	0	0	3	0
Gm15320	0	0	0	1	0	0	0
Gm15321	0	0	0	0	0	0	0
Gm15329	0	0	0	0	0	0	0
Gm15331	126	76	84	166	100	116	177
Gm15332	0	0	1	0	0	0	0
Gm15333	0	0	0	0	2	0	1
Gm15335	0	0	0	0	0	0	0
Gm15349	0	0	0	0	0	0	0
Gm15352	0	0	0	0	0	0	0
Gm15355	0	0	0	0	0	0	0
Gm15357	0	0	0	0	0	0	0
Gm15358	0	0	0	0	0	0	0
Gm15359	0	0	0	0	0	0	0
Gm15361	0	0	0	0	0	0	0
Gm15362	0	0	0	0	0	0	0
Gm15363	0	0	0	0	0	0	0
Gm15364	0	0	0	0	0	0	0
Gm15365	0	0	0	0	0	0	0
Gm15366	0	0	0	0	0	0	0
Gm15367	0	0	1	0	0	0	0
Gm15368	111	92	100	88	227	254	179
Gm15369	0	0	0	0	0	0	0
Gm15370	0	0	0	0	0	0	0
Gm15371	0	0	0	0	0	0	0
Gm15372	0	0	0	0	0	0	1
Gm15373	0	0	1	1	0	0	1
Gm15374	1	0	0	0	0	0	0
Gm15375	1	0	0	0	0	0	0
Gm15376	1	2	1	0	8	5	3
Gm15377	0	0	0	0	0	0	0
Gm15378	1	0	0	0	0	0	0
Gm15379	0	0	0	0	0	0	0
Gm15381	0	0	0	0	0	0	0
Gm15382	0	0	0	0	0	0	0
Gm15383	0	0	0	0	0	0	0
Gm15385	0	0	0	0	0	0	0
Gm15387	274	351	164	256	410	412	284
Gm15388	0	0	0	0	0	0	0
Gm15390	0	0	0	0	0	0	0
Gm15393	0	0	0	0	0	0	0
Gm15394	0	0	0	0	0	0	0
Gm15399	1	1	0	0	0	1	0
Gm15400	0	0	0	0	0	0	0
Gm15403	0	0	0	0	0	0	0
Gm15421	1	1	1	1	0	0	2
Gm15422	0	0	0	0	0	0	0
Gm15425	0	0	0	0	0	0	0
Gm15426	0	0	0	0	0	0	0
Gm15427	12	6	73	9	17	30	40
Gm15428	0	0	0	1	0	0	0
Gm15429	0	0	0	0	0	0	0
Gm15432	0	0	0	0	0	0	0
Gm15433	0	1	0	0	1	0	0
Gm15440	2	5	4	0	5	5	3
Gm15442	0	0	0	0	0	0	0
Gm15443	0	1	4	2	4	0	0
Gm15446	45	58	55	47	64	58	67
Gm15448	1	0	0	0	2	0	0
Gm15452	0	0	0	0	0	0	0
Gm15453	0	0	1	0	0	0	0
Gm15454	0	0	1	1	0	0	0
Gm15455	0	0	0	0	0	0	0
Gm15459	18	22	12	1	16	6	0
Gm15460	0	0	0	0	0	1	0
Gm15464	0	0	0	0	0	0	0
Gm15465	0	0	0	0	0	0	0
Gm15466	0	0	0	0	0	0	0
Gm15467	0	0	0	0	0	0	0
Gm15470	1	0	0	0	0	0	3
Gm15476	0	0	0	0	0	0	0
Gm15480	1	1	0	0	0	0	0
Gm15481	0	0	0	1	0	0	0
Gm15483	0	0	0	1	0	0	0
Gm15484	2	1	0	1	0	1	0
Gm15487	1	2	0	0	0	0	0
Gm15488	0	0	0	0	0	0	0
Gm15490	0	0	0	0	0	0	0
Gm15493	0	0	0	0	0	0	0
Gm15495	6	1	4	1	0	1	1
Gm15497	1	1	0	0	1	0	1
Gm15500	4846	7629	6122	6168	8294	7958	6671
Gm15501	0	0	33	6	56	0	3
Gm15502	222	198	116	138	182	322	220
Gm15504	0	0	0	0	0	0	0
Gm15508	0	0	0	0	0	0	0
Gm15515	0	3	2	2	2	0	2
Gm15516	0	0	0	1	0	0	0
Gm15517	0	1	0	0	0	0	0
Gm15519	0	0	0	0	0	0	0
Gm15526	0	5	4	0	0	0	0
Gm15528	0	0	0	0	0	3	0
Gm15529	0	0	0	0	0	0	0
Gm1553	0	0	0	0	0	0	0
Gm15530	0	0	0	0	0	0	0
Gm15531	0	0	2	0	0	0	0
Gm15532	0	0	0	0	0	0	0
Gm15534	0	0	0	0	0	0	0
Gm15536	0	0	0	0	0	0	0
Gm15538	0	1	4	1	0	1	0
Gm15539	4	3	0	1	2	1	4
Gm15542	20	14	13	9	2	24	8
Gm15544	0	0	1	0	0	0	0
Gm15546	1	0	0	0	0	0	0
Gm15547	2	0	1	4	0	5	1
Gm15549	0	0	0	0	0	0	0
Gm15550	0	0	0	0	0	0	0
Gm15553	0	0	0	0	0	0	0
Gm15554	0	0	0	0	0	0	0
Gm15557	0	0	1	0	0	0	0
Gm15560	5	0	0	0	0	2	0
Gm15565	0	0	0	0	0	0	0
Gm15566	0	0	1	0	0	0	0
Gm15568	0	0	0	0	0	0	0
Gm15570	0	0	0	0	0	0	0
Gm15571	0	0	0	0	0	0	0
Gm15572	0	0	0	0	0	0	0
Gm15573	0	0	0	0	0	0	0
Gm15574	0	0	0	0	0	0	0
Gm15575	1	0	0	0	1	1	0
Gm15576	0	0	0	0	0	0	0
Gm15578	0	0	0	0	0	0	0
Gm15580	0	0	0	0	0	0	0
Gm15583	0	0	0	0	0	0	0
Gm15586	0	0	0	0	0	0	0
Gm15590	0	2	7	0	2	2	1
Gm15593	0	0	0	0	0	0	0
Gm15595	2	0	0	0	1	3	2
Gm15596	0	0	0	0	0	0	0
Gm15599	0	1	0	0	0	4	0
Gm156	23	9	15	5	16	19	15
Gm15602	0	0	0	0	0	0	2
Gm15603	0	0	0	0	0	0	0
Gm15604	1	0	0	1	2	3	0
Gm15607	0	0	0	0	1	0	0
Gm15610	0	0	1	0	0	2	3
Gm15613	0	0	1	0	0	1	0
Gm15615	0	0	0	0	0	0	0
Gm15616	0	0	0	1	0	0	0
Gm15617	0	0	1	0	0	0	0
Gm15618	0	0	0	0	0	0	0
Gm15620	0	0	0	1	0	0	0
Gm15621	0	0	0	0	0	0	0
Gm15625	0	0	0	0	0	0	0
Gm15626	0	0	0	0	0	0	0
Gm15636	0	0	0	0	0	0	0
Gm15644	1	1	1	0	0	1	1
Gm15645	2	1	1	3	0	0	2
Gm15653	0	0	1	0	0	3	2
Gm15654	0	0	0	0	0	0	0
Gm15659	0	0	0	0	0	0	0
Gm15660	0	0	0	0	0	0	0
Gm15661	0	0	0	0	0	0	0
Gm15662	15407	14874	18085	22932	17597	15455	14381
Gm15664	0	0	0	0	0	0	0
Gm15665	0	0	0	0	0	0	0
Gm15666	0	0	0	0	0	0	0
Gm15667	0	0	1	0	0	0	0
Gm15670	0	0	0	0	0	0	0
Gm15678	0	0	0	0	0	0	0
Gm15681	0	0	0	0	0	0	0
Gm15682	0	0	0	0	1	0	0
Gm15692	0	2	1	0	1	0	2
Gm15693	4	1	0	1	5	6	6
Gm15694	4	1	0	2	0	5	1
Gm15696	0	0	3	0	4	4	6
Gm15697	0	0	1	2	0	3	2
Gm15698	0	0	0	2	1	0	1
Gm15702	0	0	0	0	0	0	0
Gm15703	0	0	0	0	0	0	0
Gm15707	2	0	0	1	0	0	0
Gm15709	0	0	0	0	0	0	0
Gm15710	0	0	5	0	4	0	0
Gm15711	0	0	0	0	0	0	0
Gm15712	0	0	0	0	0	0	0
Gm15714	0	0	1	0	0	0	0
Gm15715	0	0	0	1	0	0	0
Gm15719	0	0	0	0	0	0	0
Gm15720	0	0	0	0	0	0	0
Gm15725	0	0	0	0	0	0	0
Gm15727	1	5	2	1	0	1	6
Gm15730	1	1	0	0	0	0	0
Gm15732	0	1	0	0	0	0	0
Gm15733	0	0	0	0	0	0	0
Gm15737	7	1	5	13	3	0	1
Gm15739	0	1	0	1	1	0	2
Gm15740	0	0	0	0	0	0	0
Gm15741	0	0	0	0	0	0	0
Gm15744	0	0	0	0	0	0	0
Gm15745	0	0	0	0	0	0	0
Gm15746	0	0	0	0	0	0	0
Gm15750	0	1	0	0	0	0	0
Gm15752	0	0	0	0	0	0	0
Gm15753	1	0	0	1	0	3	1
Gm15754	0	0	0	0	0	0	0
Gm15760	5	0	10	4	0	2	4
Gm15763	0	0	0	0	0	0	0
Gm15765	0	0	0	0	0	0	0
Gm15766	0	0	0	0	0	0	0
Gm15770	0	0	0	0	0	0	0
Gm15772	0	2	0	1	1	0	0
Gm15773	0	0	0	0	0	1	0
Gm15776	0	0	0	0	0	0	0
Gm15778	0	0	0	0	0	0	0
Gm15779	0	0	3	0	1	2	0
Gm15780	1	1	0	0	0	0	0
Gm15781	0	0	0	0	0	0	0
Gm15782	0	0	0	0	0	0	0
Gm15783	0	0	0	0	0	0	0
Gm15784	0	3	1	0	1	0	0
Gm15785	0	1	0	0	0	0	0
Gm15786	0	0	0	0	0	0	0
Gm15789	4	1	1	2	1	0	2
Gm15790	0	0	0	0	0	0	0
Gm15791	0	0	0	0	0	0	0
Gm15793	1	0	1	0	1	1	4
Gm15794	0	0	0	0	0	0	0
Gm15795	0	0	0	0	0	0	0
Gm15796	0	0	0	1	0	0	0
Gm15798	0	0	0	0	0	5	0
Gm15799	0	0	0	2	0	0	0
Gm15800	1625	1219	1268	1453	1518	1410	1277
Gm15801	0	0	0	0	0	0	0
Gm15803	1	5	1	4	0	4	0
Gm15806	0	0	0	0	1	0	0
Gm15807	1	0	0	0	1	0	6
Gm15808	0	0	0	0	0	0	0
Gm15812	4	8	3	1	3	1	7
Gm15815	0	0	0	0	0	0	0
Gm15820	0	0	0	0	0	0	0
Gm15821	17	8	16	13	5	8	16
Gm15823	8	4	5	13	5	3	12
Gm15824	2	0	0	0	3	1	0
Gm15826	0	0	0	0	0	0	0
Gm15828	0	0	0	0	0	0	0
Gm15833	0	0	0	0	0	0	0
Gm15836	0	0	0	0	0	0	0
Gm15838	0	0	0	0	0	0	0
Gm15840	0	0	0	0	0	0	0
Gm15842	1	0	2	0	0	0	3
Gm15843	0	0	0	0	0	0	0
Gm15844	0	0	0	0	0	0	0
Gm15846	2	0	1	3	0	1	4
Gm15847	0	2	0	1	2	0	0
Gm15854	1	0	0	0	0	0	0
Gm15861	0	0	0	0	0	0	0
Gm1587	0	0	0	0	0	0	0
Gm15877	0	0	0	0	0	0	0
Gm15878	1	1	2	3	2	1	0
Gm15881	0	0	0	0	0	0	0
Gm15885	0	0	0	0	0	0	0
Gm15896	0	0	0	0	0	0	0
Gm15897	0	0	0	0	0	0	0
Gm15899	0	0	0	0	0	0	0
Gm15900	0	0	0	0	0	0	0
Gm15901	0	0	0	0	0	0	0
Gm15905	0	0	0	0	0	0	0
Gm15913	0	0	0	0	0	0	0
Gm15914	8	3	5	5	4	9	6
Gm15916	0	1	0	1	0	0	0
Gm15920	4	1	0	0	1	3	0
Gm15921	0	0	2	0	1	2	1
Gm15922	10	0	0	0	2	0	0
Gm15923	0	0	0	0	0	0	0
Gm15925	0	0	0	0	0	0	0
Gm15926	1	0	0	0	0	0	0
Gm15928	0	0	0	0	0	0	0
Gm15930	0	0	0	0	0	0	0
Gm15931	0	0	0	1	1	0	0
Gm15933	0	0	0	0	0	0	0
Gm15936	9	6	4	9	10	14	8
Gm15937	0	0	1	0	0	0	0
Gm15946	1	0	0	0	0	0	0
Gm15950	0	1	3	4	1	8	7
Gm15951	0	0	0	0	0	0	0
Gm15953	1	0	8	5	2	5	2
Gm15957	0	0	0	0	0	0	0
Gm15959	0	0	0	0	0	0	0
Gm15967	0	0	6	0	0	0	0
Gm15968	0	0	0	0	0	0	0
Gm15970	0	0	0	0	0	0	0
Gm15971	0	0	0	1	0	0	0
Gm15974	0	0	0	0	0	0	0
Gm15975	0	0	0	1	0	0	0
Gm15981	0	0	0	0	0	0	0
Gm15982	0	0	0	0	0	0	0
Gm15986	0	0	0	0	0	0	0
Gm15988	0	0	0	0	0	0	0
Gm15989	0	0	0	0	0	0	0
Gm15994	0	3	0	0	0	0	0
Gm16005	0	0	0	0	0	0	0
Gm16007	0	0	0	0	0	0	0
Gm16011	31	26	31	20	38	16	19
Gm16016	0	0	0	0	0	0	0
Gm16017	0	0	0	0	0	0	0
Gm16020	0	0	0	0	0	0	0
Gm16021	0	0	0	0	0	0	0
Gm16026	2	0	0	0	0	0	0
Gm16027	0	0	0	0	0	0	0
Gm16030	0	0	0	0	0	0	0
Gm16032	0	0	0	0	0	0	0
Gm16038	0	0	0	0	0	0	0
Gm16042	8	7	0	3	12	7	9
Gm16044	0	0	2	0	1	1	2
Gm1604a	0	0	0	0	0	0	0
Gm1604b	0	0	0	0	0	0	0
Gm16053	0	0	0	0	0	0	0
Gm16056	0	0	0	0	0	0	0
Gm16057	0	0	0	0	0	0	0
Gm16060	0	0	0	0	0	0	1
Gm16061	1	0	1	1	1	0	2
Gm16071	37	18	28	15	24	43	29
Gm16072	2	1	0	2	3	2	0
Gm16073	1	1	0	0	1	2	1
Gm16074	0	0	0	0	1	0	0
Gm16077	0	0	0	0	0	0	0
Gm16082	0	0	0	0	0	0	0
Gm16089	3	0	0	0	0	0	0
Gm16100	0	0	0	0	0	0	0
Gm16101	0	0	0	0	0	0	0
Gm16102	0	0	0	0	0	0	0
Gm16103	0	0	10	0	0	0	0
Gm16106	0	0	0	0	0	0	0
Gm16107	0	0	0	0	0	0	0
Gm16111	0	0	5	0	0	0	0
Gm16112	0	0	0	0	0	0	0
Gm16113	0	0	0	1	0	1	2
Gm16114	0	0	0	0	0	0	0
Gm16123	0	0	0	0	0	0	0
Gm16125	0	0	0	0	0	0	0
Gm16128	0	0	0	0	0	0	0
Gm16129	0	0	0	0	0	0	0
Gm16134	0	0	0	0	0	0	0
Gm16138	0	0	0	1	0	0	0
Gm16139	0	0	2	0	0	0	2
Gm16147	5	3	0	3	4	0	1
Gm16148	0	0	0	0	3	0	0
Gm16149	0	0	0	0	0	0	0
Gm16162	0	0	0	0	0	0	0
Gm16164	0	0	0	0	0	0	0
Gm16165	0	0	0	0	0	0	0
Gm16166	1	0	1	0	1	1	0
Gm16167	0	0	0	0	0	0	0
Gm16171	3	1	0	4	2	3	2
Gm16177	0	0	3	0	0	0	0
Gm16179	0	0	0	0	0	0	0
Gm16181	0	6	3	2	1	1	1
Gm16184	1	2	4	2	2	5	4
Gm16186	0	0	0	0	0	0	0
Gm16198	0	0	0	0	0	0	0
Gm16199	12	28	16	28	12	14	16
Gm16200	0	0	0	0	0	0	0
Gm16202	0	0	0	0	0	0	0
Gm16204	0	0	0	1	0	0	0
Gm16205	0	0	0	0	0	0	0
Gm16209	6	9	0	0	1	5	1
Gm16210	0	0	0	0	0	0	0
Gm16215	0	4	0	0	1	0	0
Gm16216	2	0	0	2	0	2	0
Gm16218	0	0	0	0	0	0	0
Gm16219	0	0	6	0	0	0	0
Gm16221	0	0	0	0	0	0	0
Gm16223	5	4	6	2	8	9	4
Gm16228	0	0	0	0	0	0	0
Gm16232	0	0	0	0	0	0	0
Gm16236	0	0	0	0	0	0	0
Gm16238	0	2	1	0	2	1	0
Gm16242	0	3	0	0	0	0	3
Gm16250	0	0	0	0	0	0	0
Gm16253	7	3	3	5	3	10	8
Gm16254	0	0	0	0	0	1	0
Gm16259	0	0	0	3	0	0	3
Gm16260	0	0	0	0	0	0	0
Gm16261	0	0	0	0	0	0	0
Gm16265	0	0	0	0	0	0	0
Gm16269	0	0	0	0	0	0	0
Gm16270	0	0	0	0	0	0	0
Gm16273	0	0	0	0	0	0	0
Gm16274	0	0	0	0	0	0	0
Gm16276	5	0	2	2	2	3	1
Gm16284	0	0	0	0	0	0	0
Gm16285	0	6	0	0	0	0	0
Gm16286	572	677	603	711	759	637	799
Gm16288	4	4	1	3	0	4	0
Gm16289	0	0	0	0	0	0	0
Gm16290	0	0	0	0	0	0	0
Gm16296	0	0	0	0	0	0	0
Gm16297	0	0	0	0	0	0	0
Gm16298	0	0	0	0	0	0	1
Gm16300	0	0	0	0	0	0	0
Gm16301	0	0	0	0	0	0	0
Gm16303	0	0	0	0	0	0	0
Gm16304	0	1	0	0	0	0	0
Gm16305	0	0	0	0	0	0	0
Gm16307	0	0	0	0	0	0	0
Gm16314	8	10	18	17	24	13	10
Gm16318	0	0	0	0	0	0	0
Gm16326	0	0	0	0	0	1	0
Gm16327	0	0	0	0	0	0	0
Gm16328	0	0	0	0	0	0	0
Gm16329	0	0	0	0	0	0	0
Gm16330	0	0	0	0	0	0	0
Gm16331	1	0	0	0	0	0	0
Gm16332	0	0	0	0	0	0	0
Gm16335	0	0	0	0	0	1	0
Gm16340	2	0	0	0	1	1	1
Gm16342	0	0	0	0	0	0	0
Gm16345	0	0	0	1	0	0	1
Gm16353	2	0	0	0	0	0	0
Gm16354	0	0	0	0	0	0	0
Gm16355	0	0	0	0	0	0	0
Gm16356	0	0	0	0	0	0	0
Gm16357	0	0	0	0	0	0	0
Gm16358	0	0	0	0	0	0	0
Gm16359	0	0	0	0	0	0	0
Gm16362	0	0	0	0	0	0	0
Gm16363	0	0	0	0	0	0	0
Gm16367	0	0	0	0	0	0	0
Gm16368	0	0	0	0	0	0	0
Gm16372	0	2	0	0	0	0	0
Gm16373	0	0	0	0	0	0	0
Gm16378	0	0	0	0	1	0	0
Gm16379	0	0	0	0	0	1	0
Gm16380	0	0	0	0	0	0	0
Gm16381	0	0	0	0	0	0	0
Gm16383	0	0	0	0	0	0	0
Gm16387	0	0	0	0	0	0	0
Gm16391	0	0	0	0	0	0	0
Gm16394	0	0	0	0	0	0	0
Gm16397	0	0	0	0	0	0	0
Gm16399	0	0	0	0	0	0	0
Gm16400	0	0	0	0	0	0	0
Gm16404	0	0	0	0	0	0	0
Gm16405	0	0	0	0	0	0	0
Gm16407	0	0	0	0	0	0	0
Gm16409	1	0	2	0	1	1	0
Gm16410	0	0	0	0	0	2	0
Gm16411	0	0	0	0	0	0	0
Gm16412	0	0	0	0	0	0	0
Gm16415	0	0	0	0	0	0	0
Gm16416	0	0	0	0	0	0	0
Gm16418	0	0	0	0	0	0	0
Gm16420	0	1	0	3	1	0	0
Gm16421	0	0	1	0	0	0	0
Gm16423	0	0	0	0	0	0	0
Gm16425	0	0	0	0	0	0	0
Gm16427	0	0	0	0	0	0	0
Gm16428	0	0	0	0	0	0	0
Gm16429	0	0	0	0	0	0	0
Gm16430	0	0	0	0	0	0	0
Gm16431	0	0	0	0	0	0	0
Gm16432	0	3	0	4	0	1	2
Gm16433	0	1	0	0	0	0	0
Gm16434	0	0	0	0	0	0	0
Gm16436	0	0	0	0	0	0	0
Gm16437	0	0	0	0	0	2	0
Gm16439	0	0	0	0	0	0	0
Gm16440	0	0	0	0	0	0	0
Gm16441	0	0	0	0	0	0	0
Gm16442	0	0	0	0	0	0	0
Gm16443	0	0	0	0	0	0	0
Gm16445	0	0	0	0	0	0	0
Gm16451	0	0	0	0	0	0	0
Gm16456	0	0	0	0	0	0	0
Gm16458	0	0	0	0	0	0	0
Gm16459	3	3	0	1	0	2	4
Gm16463	0	0	0	0	0	0	0
Gm16464	139	108	108	96	125	117	89
Gm16465	0	0	0	0	0	0	0
Gm16470	8	1	3	2	3	0	4
Gm16471	0	0	0	0	0	0	0
Gm16475	0	0	0	0	0	0	0
Gm16477	1	1	0	0	0	3	0
Gm16478	0	0	0	0	0	0	0
Gm16479	0	0	1	0	1	0	2
Gm16480	0	0	0	0	0	0	0
Gm16481	55	27	38	48	53	31	18
Gm16485	5	0	8	7	3	7	3
Gm16487	1	1	0	2	0	0	0
Gm16490	0	0	0	0	0	0	0
Gm16494	0	0	0	0	0	0	0
Gm16501	0	0	0	0	0	0	0
Gm16503	1	2	0	0	0	0	0
Gm16505	5	0	0	0	0	1	2
Gm16506	0	0	0	0	0	0	0
Gm16510	0	0	0	0	0	0	0
Gm16511	0	0	0	0	0	0	0
Gm16513	0	0	0	0	0	0	0
Gm16518	0	0	0	0	0	0	0
Gm16519	0	0	0	0	0	0	1
Gm16523	6	3	3	3	1	5	0
Gm16531	0	0	0	0	0	0	0
Gm16533	0	0	0	0	0	0	0
Gm16539	0	0	0	0	0	0	0
Gm16545	0	0	0	0	1	0	0
Gm16546	0	0	0	0	0	0	0
Gm16547	0	0	0	0	0	0	0
Gm16550	0	0	1	0	0	0	0
Gm16557	0	0	0	0	0	0	0
Gm16558	0	1	0	0	0	0	0
Gm16560	0	0	0	0	0	0	0
Gm16561	0	0	0	0	0	0	0
Gm16563	0	0	0	0	0	0	0
Gm16566	0	0	0	0	0	0	0
Gm16569	0	0	0	0	0	0	0
Gm16570	1	2	3	0	0	0	2
Gm16571	0	0	0	0	0	0	0
Gm16574	5	4	3	9	7	3	2
Gm16580	0	0	0	1	0	3	0
Gm16581	0	0	0	0	0	0	0
Gm16584	0	0	0	0	0	0	0
Gm16585	0	0	0	0	1	0	0
Gm16588	3	0	0	1	2	0	0
Gm16589	0	0	0	0	0	0	0
Gm16602	7	5	2	0	7	1	2
Gm1661	2	1	0	0	1	1	0
Gm16686	0	0	0	0	0	0	0
Gm1673	3	1	3	10	2	1	1
Gm16867	435	502	460	565	893	861	800
Gm16968	0	0	0	0	0	0	0
Gm17014	0	0	0	0	0	0	0
Gm17018	295	365	348	387	333	272	347
Gm17019	0	0	0	0	0	0	0
Gm17020	2	0	0	0	0	0	1
Gm17022	8	10	6	7	8	2	8
Gm17026	0	0	0	0	0	0	0
Gm17027	0	0	0	0	0	0	0
Gm17030	0	0	0	0	0	0	0
Gm17031	0	0	1	0	0	0	0
Gm17038	0	0	0	0	0	0	0
Gm17040	0	0	0	1	1	0	1
Gm17042	0	0	0	0	0	0	0
Gm17043	0	0	0	0	0	0	0
Gm17044	0	0	0	0	0	0	0
Gm17045	0	0	0	0	0	0	0
Gm17046	0	0	0	0	0	0	0
Gm17047	0	0	0	0	0	0	0
Gm17048	0	0	0	0	0	0	0
Gm17051	0	0	0	0	0	0	0
Gm17052	0	0	0	0	0	0	0
Gm17053	0	0	0	0	0	0	0
Gm17054	0	0	0	0	0	0	0
Gm17060	0	0	4	0	0	0	0
Gm17061	0	0	0	0	0	0	0
Gm17062	0	0	0	0	0	0	0
Gm17063	0	0	0	0	0	0	0
Gm17064	0	0	0	0	0	0	0
Gm17065	0	0	0	0	0	0	0
Gm17067	1	0	1	0	0	0	0
Gm17068	0	0	0	0	0	0	0
Gm17069	0	0	0	0	0	0	0
Gm17070	0	0	0	0	0	0	0
Gm17072	0	0	0	0	0	0	0
Gm17073	0	0	0	0	0	0	0
Gm17074	0	0	0	0	0	0	0
Gm17075	0	0	0	0	0	0	0
Gm17076	0	0	0	0	0	0	0
Gm17078	0	0	0	0	0	0	0
Gm17079	0	0	0	0	0	0	0
Gm17081	0	0	0	0	0	0	0
Gm17082	7	1	0	0	0	2	2
Gm17083	0	7	0	2	0	0	6
Gm17084	38	17	27	31	20	29	22
Gm17085	0	0	0	0	0	0	0
Gm17086	0	0	0	0	0	0	0
Gm17087	1	0	0	0	0	0	0
Gm17091	0	0	0	0	0	0	0
Gm17093	0	0	0	0	0	0	0
Gm17097	0	0	0	0	0	0	0
Gm17100	0	0	0	0	0	0	0
Gm17101	0	0	0	0	0	0	0
Gm17107	0	0	0	0	0	0	0
Gm17109	0	0	0	0	0	0	1
Gm17113	0	0	0	0	0	0	0
Gm17117	0	1	1	0	1	1	1
Gm17119	0	0	0	0	0	0	0
Gm17121	0	0	0	0	0	0	0
Gm17124	0	0	0	0	0	0	0
Gm17126	0	0	0	0	0	0	0
Gm17129	0	0	0	0	0	0	0
Gm17131	739	545	345	350	526	675	523
Gm17132	450	297	226	205	264	411	301
Gm17136	0	0	0	0	0	0	0
Gm17137	6	2	0	2	1	14	3
Gm17138	0	0	2	0	0	0	1
Gm17142	0	0	0	0	0	0	0
Gm17147	0	4	0	1	0	1	0
Gm17148	0	0	0	2	0	0	0
Gm17149	0	0	0	0	0	0	0
Gm17150	0	1	0	0	0	0	0
Gm17152	0	0	0	0	0	0	0
Gm17153	0	0	0	0	0	0	0
Gm17154	0	0	0	0	0	0	0
Gm17155	0	0	0	0	0	0	0
Gm17157	0	0	0	0	0	0	0
Gm17158	0	0	0	0	0	0	0
Gm17159	0	0	0	0	0	0	0
Gm17161	0	0	0	0	0	0	0
Gm17162	0	0	0	0	0	0	0
Gm17164	0	0	0	0	0	0	0
Gm17165	0	0	0	0	0	0	0
Gm17166	0	0	0	0	0	0	0
Gm17169	0	0	0	0	0	0	0
Gm17170	0	0	0	0	0	0	0
Gm17174	0	3	0	0	1	0	0
Gm17175	0	0	0	0	0	0	0
Gm17177	0	0	0	0	0	0	0
Gm17181	1	0	0	0	0	0	0
Gm17183	0	0	0	0	0	0	0
Gm17184	0	0	0	0	0	0	0
Gm17186	0	0	0	0	0	0	0
Gm17187	0	0	0	0	0	0	0
Gm17190	0	0	0	0	0	0	0
Gm17192	0	0	0	0	0	0	0
Gm17194	4	2	0	1	3	4	1
Gm17195	5	9	9	1	4	12	2
Gm17198	0	0	0	0	0	0	0
Gm17199	0	0	1	0	0	0	0
Gm17204	0	0	0	0	0	0	0
Gm17205	5	2	2	1	5	2	0
Gm17208	0	0	0	0	0	0	0
Gm17212	0	0	0	0	0	0	0
Gm17213	0	0	0	0	0	0	0
Gm17214	0	0	1	0	0	0	0
Gm17217	0	0	0	0	0	0	0
Gm17219	0	0	0	0	0	0	0
Gm17221	0	0	0	0	0	0	0
Gm17222	0	0	0	0	0	0	0
Gm17223	0	0	0	0	0	0	0
Gm17228	0	0	1	1	0	0	0
Gm17229	3	0	0	3	1	3	0
Gm17230	1	0	0	1	0	0	0
Gm17235	0	0	0	0	0	0	0
Gm17257	3	0	0	0	0	1	0
Gm17258	0	0	0	0	0	0	0
Gm17267	0	0	0	0	0	0	0
Gm17268	0	0	0	0	0	0	0
Gm17271	0	0	0	0	3	0	0
Gm17296	41	46	26	27	37	38	13
Gm17304	0	0	0	0	0	1	0
Gm17305	22	22	18	14	8	25	8
Gm17324	0	2	0	1	0	0	1
Gm17330	0	0	0	0	0	0	0
Gm17332	0	0	0	0	0	0	0
Gm17333	1	0	0	0	0	0	0
Gm17334	25	19	12	11	14	12	15
Gm17349	23	18	12	18	26	14	20
Gm17359	0	0	0	0	0	0	0
Gm17361	0	0	0	0	0	0	0
Gm17364	0	0	0	0	0	0	0
Gm17366	0	0	0	0	0	0	0
Gm17374	6	1	2	1	0	0	0
Gm17376	0	0	0	0	0	0	0
Gm17377	0	0	0	0	0	0	0
Gm17383	0	1	2	2	0	1	0
Gm17387	0	0	0	0	0	0	3
Gm17391	0	0	0	0	0	0	0
Gm17402	4	3	1	5	6	9	4
Gm17404	0	0	0	0	0	0	0
Gm17409	0	0	0	0	0	0	0
Gm17415	0	0	0	1	1	0	0
Gm17416	0	0	0	0	0	0	0
Gm17420	8	2	11	8	4	6	8
Gm17421	0	0	0	0	0	0	0
Gm17428	0	0	0	0	0	0	0
Gm17430	0	0	0	0	0	0	0
Gm17449	0	0	0	0	0	0	0
Gm17450	0	0	0	0	1	0	0
Gm17455	1	0	0	0	1	0	0
Gm17467	1	0	0	0	0	0	0
Gm17469	0	0	0	0	0	0	0
Gm17472	0	0	0	0	0	0	0
Gm17482	0	0	0	0	0	0	0
Gm17490	0	0	0	0	0	0	0
Gm17509	2	0	1	0	1	3	1
Gm17511	0	0	0	0	0	0	0
Gm17521	0	0	0	0	0	0	0
Gm17528	0	0	0	0	0	0	0
Gm17535	0	0	1	0	0	0	0
Gm17538	0	0	0	0	0	0	0
Gm17541	0	0	0	0	1	1	0
Gm17542	0	0	0	0	0	0	0
Gm17545	2	0	2	0	0	1	1
Gm17546	3	0	1	0	1	3	3
Gm17555	14	5	7	2	5	12	4
